kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,CeXr68Vu7iEWCXY4gvS6uUIoSUE,-2s02aEbWVY,2020-10-28T13:36:08Z,UCeooMl4PFAM9kLPHvavt2KQ,Amber Heard TRASHED by Artist on Instagram She Wronged! It Gets UGLY!,Amber Heard TRASHED by Artist on Instagram She Wronged! It Gets UGLY!,https://i.ytimg.com/vi/-2s02aEbWVY/default.jpg,120,90,https://i.ytimg.com/vi/-2s02aEbWVY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-2s02aEbWVY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-2s02aEbWVY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-2s02aEbWVY/maxresdefault.jpg,1280.0,720.0,eHacker,"['amber heard', 'amber heard vs johnny depp', 'johnny depp', 'johnny depp vs the sun', 'amber heard and johnny depp', 'justice for johnny depp', 'amber heard instagram', 'amber heard twitter', 'amber heard abuses johnny depp', 'johnny depp and amber heard', 'amber heard and elon musk', 'amber heard sjw', 'amber heard interview', 'amber heard aquaman 2', 'amber heard aquaman', 'amber heard mera', 'amber heard vs megan fox']",24,none,Amber Heard TRASHED by Artist on Instagram She Wronged! It Gets UGLY!,Amber Heard TRASHED by Artist on Instagram She Wronged! It Gets UGLY!,PT9M12S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,9477,848,0,340,,
youtube#video,CD2iQrawg4L8rmK6zKqifl3brwg,-bKGFMpJrYA,2021-09-21T01:49:40Z,UCy8YFzbkvYTQOQxjgE3UTBQ,Hell YES! Johnny Depp A History of Violence (Amber Heard Playlist!!),https://www.youtube.com/watch?v=mcmuuAfliaI,https://i.ytimg.com/vi/-bKGFMpJrYA/default.jpg,120,90,https://i.ytimg.com/vi/-bKGFMpJrYA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-bKGFMpJrYA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-bKGFMpJrYA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-bKGFMpJrYA/maxresdefault.jpg,1280.0,720.0,The Amber Heard Playlist!!,,22,none,Hell YES! Johnny Depp A History of Violence (Amber Heard Playlist!!),https://www.youtube.com/watch?v=mcmuuAfliaI,PT2M21S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,33,1,0,,,
youtube#video,m0xSUiIbKSU2h192IHLubHdrMXA,0uNGTpQFwcI,2021-12-23T20:24:25Z,UCSeHprDEz_3in9j7loXQJdg,Amberlynn says she was NEVER IN LOVE with Becky and FORGIVES HERSELF for it.,"Intro song CUSTOM by @damnvega on instagram 
check out the artist channel: https://www.youtube.com/c/DelphineVega

WAYS TO SUPPORT THE CHANNEL:
SUBSCRIBE
LIKE
COMMENT
MERCH HERE: https://young-dumb-honey-bun.teemill.com/ 
PATREON: https://www.patreon.com/youngdumbhoneybun
Amazon Wishlist: https://www.amazon.co.uk/hz/wishlist/ls/1W7XOKFU216E1?ref_=wl_share
Paypal: paypal.me/sara1698

NAILS:
Makartt 15% off code: X.SARA.L  
Mermaid Couture Poly Gel Kit: https://eu.makartt.com/products/mermaid-couture-nail-extension-gel-and-glitter-starter-kit?ref=x.sara.l 


Makartt EU: https://eu.makartt.com?ref=x.sara.l 
Makartt US: https://makartt.com?ref=x.sara.l 
Makartt CA: https://ca.makartt.com?ref=x.sara.l


Jewelry:
Bracelet I wear: https://bit.ly/39PxSLL
Bracelets Collection: https://bit.ly/2JBNkQN
Yafeini Jewerly Website: https://bit.ly/2LdsSGx
20% off coupon code when order $20+: inf20
Buy one get 2nd 20% off coupon code: BG50
Name Necklace: https://bit.ly/331N0k8 
Classic Name necklace collection: https://bit.ly/35iBPGx",https://i.ytimg.com/vi/0uNGTpQFwcI/default.jpg,120,90,https://i.ytimg.com/vi/0uNGTpQFwcI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0uNGTpQFwcI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0uNGTpQFwcI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/0uNGTpQFwcI/maxresdefault.jpg,1280.0,720.0,Young Dumb Honey Bun,,23,none,Amberlynn says she was NEVER IN LOVE with Becky and FORGIVES HERSELF for it.,"Intro song CUSTOM by @damnvega on instagram 
check out the artist channel: https://www.youtube.com/c/DelphineVega

WAYS TO SUPPORT THE CHANNEL:
SUBSCRIBE
LIKE
COMMENT
MERCH HERE: https://young-dumb-honey-bun.teemill.com/ 
PATREON: https://www.patreon.com/youngdumbhoneybun
Amazon Wishlist: https://www.amazon.co.uk/hz/wishlist/ls/1W7XOKFU216E1?ref_=wl_share
Paypal: paypal.me/sara1698

NAILS:
Makartt 15% off code: X.SARA.L  
Mermaid Couture Poly Gel Kit: https://eu.makartt.com/products/mermaid-couture-nail-extension-gel-and-glitter-starter-kit?ref=x.sara.l 


Makartt EU: https://eu.makartt.com?ref=x.sara.l 
Makartt US: https://makartt.com?ref=x.sara.l 
Makartt CA: https://ca.makartt.com?ref=x.sara.l


Jewelry:
Bracelet I wear: https://bit.ly/39PxSLL
Bracelets Collection: https://bit.ly/2JBNkQN
Yafeini Jewerly Website: https://bit.ly/2LdsSGx
20% off coupon code when order $20+: inf20
Buy one get 2nd 20% off coupon code: BG50
Name Necklace: https://bit.ly/331N0k8 
Classic Name necklace collection: https://bit.ly/35iBPGx",PT22M10S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,41794,2199,0,235,en-GB,
youtube#video,d2m2J6xTlhJzDGOCACLZunF4Crc,1WQ1JF9lYFc,2021-08-06T21:00:00Z,UCcvD8ANBq3H9i1ozzznAn1A,Johnny Depp Reveals He Doesn't Regret Marrying Amber Heard,"Johnny Depp Reveals He Doesn't Regret Marrying Amber Heard
The relationship between Amber Heard and Johnny Depp has had its ups and downs. When the former couple was involved in a long legal fight, they had only been married for two years. Amber Heard's relationship with Johnny Depp has been tumultuous to say the least. From the classic dog smuggling event to Amber's bombshell divorce filing, the pair had it all throughout their four years together. Since they called it quits, there have been allegations of abuse, several defamation lawsuits, and countless court appearances for the two stars. Continue reading to find out all you need to know about the former couple and how things went so wrong.

💗 Hope you liked the video and would consider leaving a like and telling us what you thought in the comments!

We have put together a few similar videos that you might like:
Johnny Depp REACTION To Amber Heard Destroying Her Own Career: https://www.youtube.com/watch?v=Dge8Eyp0x_U
New iCarly Information Revealed! (Filming Location, New Set, Bigger cast): https://www.youtube.com/watch?v=EM26omPPFlo
Shane Dawson Is Back To Social Media! (Back To Stay?): https://www.youtube.com/watch?v=lL8PGDcqyDk

Here on Viral League we are all about the latest celebrity drama! We loving staying updated on our favorite celebs and putting videos together for you guys to stay updated on all the latest spill and Hollywood news! If this is something for you, then make sure to hit that subscribe button: https://www.youtube.com/channel/UCcvD8ANBq3H9i1ozzznAn1A?sub_confirmation=1

#JohnnyDepp #JusticeForJohnny #JohnnyDeppDoesntRegretAmberHeard #ViralLeague",https://i.ytimg.com/vi/1WQ1JF9lYFc/default.jpg,120,90,https://i.ytimg.com/vi/1WQ1JF9lYFc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1WQ1JF9lYFc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1WQ1JF9lYFc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1WQ1JF9lYFc/maxresdefault.jpg,1280.0,720.0,Viral League,"['drama channel', 'celebrity news', 'spill', 'celebrity entertainment news', 'celeb gossip', 'viral league', ""johnny depp reveals he doesn't regret marrying amber heard"", 'clevver news', 'entertainment news', 'amber heard', 'hollywood news', 'amber heard lawsuit', 'celeb news', 'entertainment tonight', 'amber heard aquaman 2', 'johnny depp amber heard', 'amber heard johnny depp', 'amber heard fired', 'justice for johnny depp', 'johnny depp lawsuit', 'johnny depp and amber heard']",24,none,Johnny Depp Reveals He Doesn't Regret Marrying Amber Heard,"Johnny Depp Reveals He Doesn't Regret Marrying Amber Heard
The relationship between Amber Heard and Johnny Depp has had its ups and downs. When the former couple was involved in a long legal fight, they had only been married for two years. Amber Heard's relationship with Johnny Depp has been tumultuous to say the least. From the classic dog smuggling event to Amber's bombshell divorce filing, the pair had it all throughout their four years together. Since they called it quits, there have been allegations of abuse, several defamation lawsuits, and countless court appearances for the two stars. Continue reading to find out all you need to know about the former couple and how things went so wrong.

💗 Hope you liked the video and would consider leaving a like and telling us what you thought in the comments!

We have put together a few similar videos that you might like:
Johnny Depp REACTION To Amber Heard Destroying Her Own Career: https://www.youtube.com/watch?v=Dge8Eyp0x_U
New iCarly Information Revealed! (Filming Location, New Set, Bigger cast): https://www.youtube.com/watch?v=EM26omPPFlo
Shane Dawson Is Back To Social Media! (Back To Stay?): https://www.youtube.com/watch?v=lL8PGDcqyDk

Here on Viral League we are all about the latest celebrity drama! We loving staying updated on our favorite celebs and putting videos together for you guys to stay updated on all the latest spill and Hollywood news! If this is something for you, then make sure to hit that subscribe button: https://www.youtube.com/channel/UCcvD8ANBq3H9i1ozzznAn1A?sub_confirmation=1

#JohnnyDepp #JusticeForJohnny #JohnnyDeppDoesntRegretAmberHeard #ViralLeague",PT7M24S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,228,3,0,0,en,en
youtube#video,XHFcpgXcg3-yK6ntKrUQjxS-afU,4XFFuHFweJw,2020-12-27T12:36:54Z,UClx_IR8_yVIKdFVUTdmaZTw,"""They Won't Believe You Because You're A Man"" -Amber Heard | She's NOT A Victim | Week Of AH Updates","📬📦 Feel free to sends me stuffs:
            PO Box 301. Dexter, MI. 48130 

*My Channel Is NOT Monetized*

Please consider supporting my work-

💻 https://darthnews.com/  (merch store)
🙏 https://www.patreon.com/darthnews (Helps feed my dog & keeps the lights on)
💸 CashApp: $DarthNews 
🐦 Twatter: @darth_news
🎶 DikDok: darth_news
📸 Insta: @darthnews / second acct: @darth_news 


#EverybodyHatesAmber #JusticeForJohnny #DisneyPrincess  #TheyWontBelieveYouBecauseYoureAMan #TheStand #Interview #StephenKing #AmberHeard #DarthNews #J4J #Aquaman2 #Insufferable #comedyskit #Improv #BarnWitch #JohnnyDepp #DitchTheWitch #AmberTurd #Rant  #JusticeForJohnny #Mera  #Defamation #Sociopath #DomesticViolence #Metoo #Abuse #Lawsuit #CancelCulture #Update #SocialMedia #ViralVideos #Disney",https://i.ytimg.com/vi/4XFFuHFweJw/default.jpg,120,90,https://i.ytimg.com/vi/4XFFuHFweJw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4XFFuHFweJw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4XFFuHFweJw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/4XFFuHFweJw/maxresdefault.jpg,1280.0,720.0,DarthN3ws,"['Amber Heard', 'Mera', 'Aquaman', 'Aquaman 2', 'DCEU', 'Mera', 'superhero', 'marvel', 'cosplay', 'Deadpool', 'Ryan Reynolds', 'Jack Sparrow', 'Pirates Of The Caribbean', 'Disney', 'Johnny depp', '#JusticeForJohnny', 'Actor', 'celebrity', 'gossip', 'sociopath', 'domestic violence', 'Abuse', 'narcissist', 'triggered', 'comedy', 'snl', 'stand up comedy', 'offensive', 'republican', 'snowflakes', 'conservative', 'maga', 'Trump', 'Election', 'red pill', 'Joe Rogan']",24,none,"""They Won't Believe You Because You're A Man"" -Amber Heard | She's NOT A Victim | Week Of AH Updates","📬📦 Feel free to sends me stuffs:
            PO Box 301. Dexter, MI. 48130 

*My Channel Is NOT Monetized*

Please consider supporting my work-

💻 https://darthnews.com/  (merch store)
🙏 https://www.patreon.com/darthnews (Helps feed my dog & keeps the lights on)
💸 CashApp: $DarthNews 
🐦 Twatter: @darth_news
🎶 DikDok: darth_news
📸 Insta: @darthnews / second acct: @darth_news 


#EverybodyHatesAmber #JusticeForJohnny #DisneyPrincess  #TheyWontBelieveYouBecauseYoureAMan #TheStand #Interview #StephenKing #AmberHeard #DarthNews #J4J #Aquaman2 #Insufferable #comedyskit #Improv #BarnWitch #JohnnyDepp #DitchTheWitch #AmberTurd #Rant  #JusticeForJohnny #Mera  #Defamation #Sociopath #DomesticViolence #Metoo #Abuse #Lawsuit #CancelCulture #Update #SocialMedia #ViralVideos #Disney",PT19M56S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,7454,785,0,219,,
youtube#video,KuHfrEW8GbhJ2LyeUV1STHJj9Ao,6UC8bOGo9Mg,2020-02-08T04:00:01Z,UCat712XpoVjaCEvGEnRzY_Q,"AMBER HEARD New Audio Leak ""See if anyone believes you."" Vs Johnny Depp","Your support keeps this running! Thank you!
PAYPAL:
https://paypal.me/MakeAPathPresents
PATREON: 
https://www.patreon.com/MAPP
DOOMSDAY KINGDOM COMIC:
https://www.doomsdaykingdom.com/
MERCH:
http://www.redbubble.com/people/ronnyhaze

CONNECTED MAPP YOUTUBE CHANNELS
MAPP:
https://www.youtube.com/c/makeapathpresents
RONNY HAZE:
https://www.youtube.com/c/RonnyHazeMAPP
DOOMSDAY KINGDOM:
https://www.youtube.com/c/DoomsdayKingdom
JULIET HAZE:
https://www.youtube.com/c/TypicalJuJu

FOLLOW MAPP
FACEBOOK: https://www.facebook.com/makeapathpresents

FOLLOW RONNY HAZE
TWITTER:
https://twitter.com/R0NNYHAZE
INSTAGRAM:
http://instagram.com/ronnyhaze/

FOLLOW DOOMSDAY KINGDOM
TWITTER:
https://twitter.com/d00msdaykingdom?lang=en
INSTAGRAM:
https://www.instagram.com/doomsdaykingdom/
FACEBOOK:
https://www.facebook.com/DoomsdayKingdom/
ARTIST (JAMES MILNE) INSTAGRAM:
https://www.instagram.com/observantjim/


MISC LINKS

MAPP FAN-FAMILY Facebook GROUP https://www.facebook.com/groups/MAPPFANFAMILY/

--Other Links--
The Walking Dead from Skybound Link:
http://www.thewalkingdead.com/
SHOP SKYBOUND
http://www.shop.thewalkingdead.com
Comixology Link:
https://www.comixology.com/



You can SEND MAIL to:
Ronny Haze
PO BOX 397
BUNN, NC 27508
(You need to put my name on mail or they will NOT deliver it. Thank you all so much!! These videos are incredibly fun to make!",https://i.ytimg.com/vi/6UC8bOGo9Mg/default.jpg,120,90,https://i.ytimg.com/vi/6UC8bOGo9Mg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6UC8bOGo9Mg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/6UC8bOGo9Mg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/6UC8bOGo9Mg/maxresdefault.jpg,1280.0,720.0,Ronny Haze,"['Ronny Haze', 'MAPP', 'Make A Path Presents', 'johnny depp', 'amber heard', 'leak', 'audio', 'audio leak', 'admits', 'release', 'case', 'court', 'footage']",24,none,"AMBER HEARD New Audio Leak ""See if anyone believes you."" Vs Johnny Depp","Your support keeps this running! Thank you!
PAYPAL:
https://paypal.me/MakeAPathPresents
PATREON: 
https://www.patreon.com/MAPP
DOOMSDAY KINGDOM COMIC:
https://www.doomsdaykingdom.com/
MERCH:
http://www.redbubble.com/people/ronnyhaze

CONNECTED MAPP YOUTUBE CHANNELS
MAPP:
https://www.youtube.com/c/makeapathpresents
RONNY HAZE:
https://www.youtube.com/c/RonnyHazeMAPP
DOOMSDAY KINGDOM:
https://www.youtube.com/c/DoomsdayKingdom
JULIET HAZE:
https://www.youtube.com/c/TypicalJuJu

FOLLOW MAPP
FACEBOOK: https://www.facebook.com/makeapathpresents

FOLLOW RONNY HAZE
TWITTER:
https://twitter.com/R0NNYHAZE
INSTAGRAM:
http://instagram.com/ronnyhaze/

FOLLOW DOOMSDAY KINGDOM
TWITTER:
https://twitter.com/d00msdaykingdom?lang=en
INSTAGRAM:
https://www.instagram.com/doomsdaykingdom/
FACEBOOK:
https://www.facebook.com/DoomsdayKingdom/
ARTIST (JAMES MILNE) INSTAGRAM:
https://www.instagram.com/observantjim/


MISC LINKS

MAPP FAN-FAMILY Facebook GROUP https://www.facebook.com/groups/MAPPFANFAMILY/

--Other Links--
The Walking Dead from Skybound Link:
http://www.thewalkingdead.com/
SHOP SKYBOUND
http://www.shop.thewalkingdead.com
Comixology Link:
https://www.comixology.com/



You can SEND MAIL to:
Ronny Haze
PO BOX 397
BUNN, NC 27508
(You need to put my name on mail or they will NOT deliver it. Thank you all so much!! These videos are incredibly fun to make!",PT14M8S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1663,127,0,53,en,
youtube#video,g_Wu6kyIx0WuXHy5icP5Owbmi-s,785BBUiaHMo,2020-03-05T12:52:16Z,UCsEaTDlh3kfgl17DnaRFW2g,"Amber Heard ~ Lies, Deception and Threats","Join this channel to get access to perks:
https://www.youtube.com/channel/UCsEaTDlh3kfgl17DnaRFW2g/join

TIP JAR ~ Tips and donations are not expected but greatly appreciated. 
https://paypal.me/lesleepowers


Can I follow you on Twitter?https://twitter.com/spirituallyemp1

➤FOR ONE ON ONE COACHING WITH ME   https://bookwithspirituallyempoweredcoaching.as.me/ 

➤Email me support@empowerandthrive.ca

#justiceforjohnnydepp",https://i.ytimg.com/vi/785BBUiaHMo/default.jpg,120,90,https://i.ytimg.com/vi/785BBUiaHMo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/785BBUiaHMo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/785BBUiaHMo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/785BBUiaHMo/maxresdefault.jpg,1280.0,720.0,SEC,"['Narcissist', 'certified Life Coach', 'abuse', 'mindset', 'law of attraction', 'the secret', 'Amber Heard ~ Lies', 'Deception and Threats', 'amber heard', 'johnny depp', 'pirates of the caribbean', 'domestic abuse', 'allegations', 'lies', 'johnny depp amber heard', 'amber heard johnny depp', 'entertainment', 'news', 'lawsuit', 'hollywood', 'disney', 'aquaman', 'hollywood news', 'hoax', 'evidence', 'amber heard aquaman', 'johnny depp amber heard audio reaction']",22,none,"Amber Heard ~ Lies, Deception and Threats","Join this channel to get access to perks:
https://www.youtube.com/channel/UCsEaTDlh3kfgl17DnaRFW2g/join

TIP JAR ~ Tips and donations are not expected but greatly appreciated. 
https://paypal.me/lesleepowers


Can I follow you on Twitter?https://twitter.com/spirituallyemp1

➤FOR ONE ON ONE COACHING WITH ME   https://bookwithspirituallyempoweredcoaching.as.me/ 

➤Email me support@empowerandthrive.ca

#justiceforjohnnydepp",PT21M2S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,8797,292,0,69,en-CA,en-GB
youtube#video,JXO23l5VGCF4VAsvQqQ6a7qUVy8,9EHm_aTOxGE,2020-03-02T19:35:50Z,UCsEaTDlh3kfgl17DnaRFW2g,Johnny Depp Realized Amber Was Never Real 🚫,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCsEaTDlh3kfgl17DnaRFW2g/join

TIP JAR ~ Tips and donations are not expected but greatly appreciated. 
https://paypal.me/lesleepowers


Can I follow you on Twitter?https://twitter.com/spirituallyemp1

➤FOR ONE ON ONE COACHING WITH ME   https://bookwithspirituallyempoweredcoaching.as.me/ 

➤Email me support@empowerandthrive.ca

#justiceforjohnnydepp",https://i.ytimg.com/vi/9EHm_aTOxGE/default.jpg,120,90,https://i.ytimg.com/vi/9EHm_aTOxGE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9EHm_aTOxGE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/9EHm_aTOxGE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/9EHm_aTOxGE/maxresdefault.jpg,1280.0,720.0,SEC,"['Narcissist', 'certified Life Coach', 'Johnny Depp Realized Amber Was Never Rea', 'johnny depp', 'amber heard', 'pirates of the caribbean', 'hollywood news', 'divorce', '#justiceforjohnnydepp', 'domestic abuse', 'aquaman', 'truth', 'amber heard johnny depp', 'leaked audio', 'entertainment news', 'fantastic beasts', 'controversy', 'johnny depp lawsuit', 'johnny depp sues amber heard', 'justice for johnny depp', 'justice for johnny depp audio', 'johnny depp amber heard audio highlights', 'johnny depp amber heard audio reaction']",22,none,Johnny Depp Realized Amber Was Never Real 🚫,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCsEaTDlh3kfgl17DnaRFW2g/join

TIP JAR ~ Tips and donations are not expected but greatly appreciated. 
https://paypal.me/lesleepowers


Can I follow you on Twitter?https://twitter.com/spirituallyemp1

➤FOR ONE ON ONE COACHING WITH ME   https://bookwithspirituallyempoweredcoaching.as.me/ 

➤Email me support@empowerandthrive.ca

#justiceforjohnnydepp",PT41M35S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,67686,1577,0,1007,en-CA,en-GB
youtube#video,ToznRtKbo6kgH-j2xcoUdO8w8uU,9p0Y5kOHXjU,2021-11-11T16:45:01Z,UCAmaiEYnoTgj-dmjp8DpepQ,AMBER'S TERRIBLE - Patrick Wilson and Willem Dafoe Want Amber Heard OUT OF Aquaman 2 | The Gossipy,"AMBER'S TERRIBLE - Patrick Wilson and Willem Dafoe Want Amber Heard OUT OF Aquaman 2 | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #PatrickWilson #WillemDafoe
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/9p0Y5kOHXjU/default.jpg,120,90,https://i.ytimg.com/vi/9p0Y5kOHXjU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9p0Y5kOHXjU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/9p0Y5kOHXjU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/9p0Y5kOHXjU/maxresdefault.jpg,1280.0,720.0,The Gossipy,"['The Gossipy', 'celebrity craze', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', ""AMBER'S TERRIBLE - Patrick Wilson and Willem Dafoe Want Amber Heard OUT OF Aquaman 2"", 'hollywood news', 'willem dafoe', 'patrick wilson']",24,none,AMBER'S TERRIBLE - Patrick Wilson and Willem Dafoe Want Amber Heard OUT OF Aquaman 2 | The Gossipy,"AMBER'S TERRIBLE - Patrick Wilson and Willem Dafoe Want Amber Heard OUT OF Aquaman 2 | The Gossipy

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #PatrickWilson #WillemDafoe
----------------------------------------------------------------------------------------------

Welcome to The Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",PT8M14S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,805,18,0,9,en-US,en-US
youtube#video,EPusAQOYuR5o3PLnP-8VpgiLOow,9zNk4jqQ6Ac,2021-06-25T22:42:37Z,UCrNwU8tFJmidx07GOStsIXg,The Amber Neal Show ‘Things to look out for after a breakup’ Bossup,"The Amber Neal Show ‘Things to look out for after a breakup’ Bossup
FACEBOOK:
https://www.facebook.com/bossuphoutx/

YOU TUBE:
https://www.youtube.com/channel/UCrNwU8tFJmidx07GOStsIXg

INSTAGRAM:
https://www.instagram.com/bossuphouston/

WEBSITE: 
https://www.bossuphoustonnetwork.com

FOR INQUIRIES EMAIL: BOSSUPHOUSTON@GMAIL.COM",https://i.ytimg.com/vi/9zNk4jqQ6Ac/default.jpg,120,90,https://i.ytimg.com/vi/9zNk4jqQ6Ac/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9zNk4jqQ6Ac/hqdefault.jpg,480,360,https://i.ytimg.com/vi/9zNk4jqQ6Ac/sddefault.jpg,640.0,480.0,,,,Boss Up Houston Network,,24,none,The Amber Neal Show ‘Things to look out for after a breakup’ Bossup,"The Amber Neal Show ‘Things to look out for after a breakup’ Bossup
FACEBOOK:
https://www.facebook.com/bossuphoutx/

YOU TUBE:
https://www.youtube.com/channel/UCrNwU8tFJmidx07GOStsIXg

INSTAGRAM:
https://www.instagram.com/bossuphouston/

WEBSITE: 
https://www.bossuphoustonnetwork.com

FOR INQUIRIES EMAIL: BOSSUPHOUSTON@GMAIL.COM",PT51M35S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,8,0,0,0,,
