kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,hLhoVO1-42NXVIsmd8pVJL2U-zE,2LVuWnHgdH0,2020-09-21T08:16:04Z,UCUwneOC8l4m9T0ype97vFIA,ThatUmbrellaGuy: Heard's Best Friend CRUSHES ABUSE LIES! OOPS! : Sophie UPDATE: MORE?,"#ThatUmbrellaGuy #johnnydepp #amberheard #standwithsophie
stream from 9/19/2020

help support the channel by donating: https://www.paypal.com/paypalme/777Kurono777",https://i.ytimg.com/vi/2LVuWnHgdH0/default.jpg,120,90,https://i.ytimg.com/vi/2LVuWnHgdH0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2LVuWnHgdH0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2LVuWnHgdH0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/2LVuWnHgdH0/maxresdefault.jpg,1280.0,720.0,Kurono,"['Amber Heard', 'Johnny Depp', 'Depp Heard', 'The Sun']",22,none,ThatUmbrellaGuy: Heard's Best Friend CRUSHES ABUSE LIES! OOPS! : Sophie UPDATE: MORE?,"#ThatUmbrellaGuy #johnnydepp #amberheard #standwithsophie
stream from 9/19/2020

help support the channel by donating: https://www.paypal.com/paypalme/777Kurono777",PT2H26M3S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4939,193,0,50,,
youtube#video,jcIl-DRkG5GezoRryWRjm8nq8xY,8Jm9yl9VUsw,2021-07-02T08:09:43Z,UCWakNxsVKysIG1Ggqe5v4Mw,"Amber Heard, ex de Johnny Depp, anuncia el nacimiento de su primera hija por gestación subrogada",".............................................. 
👍 ¡gracias por mirar! no te olvides de gustar y compartir el video! no se olvide de suscribirse!",https://i.ytimg.com/vi/8Jm9yl9VUsw/default.jpg,120,90,https://i.ytimg.com/vi/8Jm9yl9VUsw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8Jm9yl9VUsw/hqdefault.jpg,480,360,,,,,,,Noticias del Lara,,25,none,"Amber Heard, ex de Johnny Depp, anuncia el nacimiento de su primera hija por gestación subrogada",".............................................. 
👍 ¡gracias por mirar! no te olvides de gustar y compartir el video! no se olvide de suscribirse!",PT4M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,115,0,0,0,es-419,
youtube#video,1aZe3hB8D9cyMH1Ss6rMjIxc4b4,brOHQAKNbMY,2021-04-28T00:45:29Z,UCAk03rcNVtLK1_LlgRTOh2w,Amber Heard STOLE The Horrible Story Of KATE JAMES! Damaging LIES!,"FULL 2nd Statement of Kate James shows how Amber Heard STOLE The Horrible Story Of KATE JAMES! Damaging LIES!  

She used this lie to falsely accuse Johnny Depp yet again.

Join this channel to get access to perks:
https://www.youtube.com/channel/UCAk03rcNVtLK1_LlgRTOh2w/join

TubeBuddy - https://www.tubebuddy.com/StevieJReviews 

Art Of Elysium Donation Page - https://www.pledge.to/the-art-of-elysium

Justice For Johnny Depp T-Shirts (Proceeds Go To Charity):
Design 1 - https://t.co/uYcnDh9eBj?amp=1
Design 2 - https://t.co/hDmQ0wicKE?amp=1
Design 3 - https://t.co/LqMeOIdMJE?amp=1
Design 4 - https://t.co/LKTEqqDxhg?amp=1

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Website - https://steviejraw.com/ 

Patreon support- https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Raw

Twitter - https://twitter.com/StevieJRaw

Facebook - https://www.facebook.com/steviej.raw.3

Email - contact@steviejraw.com

THANKS FOR WATCHING!!
#JusticeForJohnnyDepp #JusticeForKateJames #AmberHeardIsALiar",https://i.ytimg.com/vi/brOHQAKNbMY/default.jpg,120,90,https://i.ytimg.com/vi/brOHQAKNbMY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/brOHQAKNbMY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/brOHQAKNbMY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/brOHQAKNbMY/maxresdefault.jpg,1280.0,720.0,Stevie J Raw,"['stevie j raw', 'Amber Heard BLAMED Assistant KATE JAMES', 'Heard BLAMED Assistant KATE JAMES and Got CAUGHT LYING!', 'amber heard', 'amber heard kate james', 'kate james amber heard', 'kate james', 'amber heard johnny depp', 'amber heard interview', 'Kate james and amber heard', '#JusticeForKateJames', 'amber stole kate james story', 'heard stole kate james story', 'Amber Heard BLAMED', 'Amber Heard STOLE The Horrible Story Of KATE JAMES!', 'Heard STOLE The Horrible Story Of KATE JAMES', 'Story Of KATE JAMES']",24,none,Amber Heard STOLE The Horrible Story Of KATE JAMES! Damaging LIES!,"FULL 2nd Statement of Kate James shows how Amber Heard STOLE The Horrible Story Of KATE JAMES! Damaging LIES!  

She used this lie to falsely accuse Johnny Depp yet again.

Join this channel to get access to perks:
https://www.youtube.com/channel/UCAk03rcNVtLK1_LlgRTOh2w/join

TubeBuddy - https://www.tubebuddy.com/StevieJReviews 

Art Of Elysium Donation Page - https://www.pledge.to/the-art-of-elysium

Justice For Johnny Depp T-Shirts (Proceeds Go To Charity):
Design 1 - https://t.co/uYcnDh9eBj?amp=1
Design 2 - https://t.co/hDmQ0wicKE?amp=1
Design 3 - https://t.co/LqMeOIdMJE?amp=1
Design 4 - https://t.co/LKTEqqDxhg?amp=1

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Website - https://steviejraw.com/ 

Patreon support- https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Raw

Twitter - https://twitter.com/StevieJRaw

Facebook - https://www.facebook.com/steviej.raw.3

Email - contact@steviejraw.com

THANKS FOR WATCHING!!
#JusticeForJohnnyDepp #JusticeForKateJames #AmberHeardIsALiar",PT3M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1562,201,0,32,en,
youtube#video,AA47Z6-IFRmnzt_mYINAuMJaCU8,eDpM9Yr9NYc,2021-02-06T20:38:52Z,UCBuZpRzNypzNMINEMw3dlRA,Amber Heard Is A Hypocrite For Speaking On The Marilyn Manson Situation After She Abused Johnny Depp,"lies everywhere #marilynmanson #amberheard #evanrachelwood #johnnydepp 

all the woman knows how to do is 
lie and lie and lie and lie and lie it's 
disgusting and i am sick and tired of it",https://i.ytimg.com/vi/eDpM9Yr9NYc/default.jpg,120,90,https://i.ytimg.com/vi/eDpM9Yr9NYc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eDpM9Yr9NYc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eDpM9Yr9NYc/sddefault.jpg,640.0,480.0,,,,Illusionist Rebel,"['#marilynmanson', '#amberheard', '#evanrachelwood', '#johnnydepp']",24,none,Amber Heard Is A Hypocrite For Speaking On The Marilyn Manson Situation After She Abused Johnny Depp,"lies everywhere #marilynmanson #amberheard #evanrachelwood #johnnydepp 

all the woman knows how to do is 
lie and lie and lie and lie and lie it's 
disgusting and i am sick and tired of it",PT4M50S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,356,36,0,32,,
youtube#video,9yNUR0sWaVN3wQxw1xRz3XOIxCI,EG33khYzUOM,2021-03-27T15:00:11Z,UC-lZTlG05ETwyjDS1JQCv3w,Amber Heard's Lies Get Johnny Depp DENIED IN UK Court! | Celebrity Craze,"Amber Heard's Lies Get Johnny Depp DENIED IN UK Court! | Celebrity Craze

The Amber Heard vs Johnny Depp saga continues!

Johnny Depp recently had a court ruling in the Appeals Court of the United Kingdom. This is stemming from an defamation lawsuit he launched a UK news outlet called The Sun from a 2018 article about his relationship with ex-wife, Amber Heard.

Check the video out to see what happened. Make to like and comment on the video. Subscribe to the channel if you have not already.

Check out these videos as well:

The REAL REASON Amber Heard Is Lying: https://youtu.be/jH-hynWLX5Q

12 Times Johnny Depp Tried To Warn Us About Amber Heard: https://youtu.be/0TqHCUoJSrA

Amber Heard Responds to Johnny Depp's Recent Setback: https://www.youtube.com/watch?v=sMw_oETv5tY

#JohnnyDepp #AmberHeard 
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/EG33khYzUOM/default.jpg,120,90,https://i.ytimg.com/vi/EG33khYzUOM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EG33khYzUOM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EG33khYzUOM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/EG33khYzUOM/maxresdefault.jpg,1280.0,720.0,Celebrity Craze,"['celebrity craze', 'celebrity', 'Johnny Depp', 'what is happening with Johnny Depp and amber heard', 'what is happening with Johnny Depp', 'justice for Johnny Depp', '#justiceforjohnnydepp', 'what is happening with amber heard', 'Johnny Depp Libel Case', 'Johnny Depp Amber Heard Libel Case', 'Amber Heard', 'Amber Heard Johnny Depp', 'Johnny Depp Actor', 'Johnny Depp Amber Heard Divorce', 'The Sun Johnny Depp', 'The Sun Amber Heard', 'clevver news', 'news feed', 'celebrity news', 'celeb news', 'entertainment news']",22,none,Amber Heard's Lies Get Johnny Depp DENIED IN UK Court! | Celebrity Craze,"Amber Heard's Lies Get Johnny Depp DENIED IN UK Court! | Celebrity Craze

The Amber Heard vs Johnny Depp saga continues!

Johnny Depp recently had a court ruling in the Appeals Court of the United Kingdom. This is stemming from an defamation lawsuit he launched a UK news outlet called The Sun from a 2018 article about his relationship with ex-wife, Amber Heard.

Check the video out to see what happened. Make to like and comment on the video. Subscribe to the channel if you have not already.

Check out these videos as well:

The REAL REASON Amber Heard Is Lying: https://youtu.be/jH-hynWLX5Q

12 Times Johnny Depp Tried To Warn Us About Amber Heard: https://youtu.be/0TqHCUoJSrA

Amber Heard Responds to Johnny Depp's Recent Setback: https://www.youtube.com/watch?v=sMw_oETv5tY

#JohnnyDepp #AmberHeard 
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",PT8M19S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,40,1,0,0,en-GB,
youtube#video,wrQRELxp2U9kup2vj2t9a71hzrw,f-v1EXxOQBs,2020-07-20T17:44:48Z,UCF-aAw_E3PtlbYi3s-VBCBA,Amber Heard vs Johnny Depp - she is a so good actress and so beautifull she didn't need to lie,Now She is more Famouse than Royal family .,https://i.ytimg.com/vi/f-v1EXxOQBs/default.jpg,120,90,https://i.ytimg.com/vi/f-v1EXxOQBs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/f-v1EXxOQBs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/f-v1EXxOQBs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/f-v1EXxOQBs/maxresdefault.jpg,1280.0,720.0,"Tony Zecchinelli - about ufos, actors and singers ",,24,none,Amber Heard vs Johnny Depp - she is a so good actress and so beautifull she didn't need to lie,Now She is more Famouse than Royal family .,PT4M3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,89,0,0,2,en-US,it
youtube#video,niQ-HgkiS4cufOev8px6_MGGAis,hJtSnAPibQ0,2021-03-09T22:00:08Z,UCFsLmG_PSUj1yX6WqH8wtlQ,Amber Heard's BIGGEST Lies | Caught on Camera,"In this week video we will show you Amber Heard's Biggest Lies Caught on camera.

Everything you want to see about your favorite celebrities is here! On CELEB VIP.
Do you want to see more?

Just Hit 👍 and don't forget to Subscribe ❤

Thank you for watching and if you enjoyed our content please don’t forget to leave a like, comment, and subscribe to our channel.

Disclaimer: All footage in this video is made in a constructive, creative, transformative, use. Under the United States law (Section 107 of the Copyright Act) this video falls under Fair Use.",https://i.ytimg.com/vi/hJtSnAPibQ0/default.jpg,120,90,https://i.ytimg.com/vi/hJtSnAPibQ0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hJtSnAPibQ0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hJtSnAPibQ0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/hJtSnAPibQ0/maxresdefault.jpg,1280.0,720.0,CELEB VIP,"['amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'exposed', 'johnny depp interview', 'amber heard johnny depp fight video', 'amber heard interview', 'amber heard channel', 'johnny depp amber heard audio', 'johnny depp and amber heard', 'justice for johnny depp', 'johnny depp amber heard fight', 'amber heard deposition', 'amber heard audio', 'sky news amber heard', 'johnny depp wife', 'johnny depp e amber heard', 'amber heard y johnny depp', 'joe rogan johnny depp', 'Celeb VIP']",22,none,Amber Heard's BIGGEST Lies | Caught on Camera,"In this week video we will show you Amber Heard's Biggest Lies Caught on camera.

Everything you want to see about your favorite celebrities is here! On CELEB VIP.
Do you want to see more?

Just Hit 👍 and don't forget to Subscribe ❤

Thank you for watching and if you enjoyed our content please don’t forget to leave a like, comment, and subscribe to our channel.

Disclaimer: All footage in this video is made in a constructive, creative, transformative, use. Under the United States law (Section 107 of the Copyright Act) this video falls under Fair Use.",PT6M31S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,51,8,0,0,,
youtube#video,a4rQqbMFrawUXBE4NjVEkxGAYtI,lm4mUISjBbs,2021-07-09T15:45:01Z,UCbGqVIL6UDZTeqOHqfm88-Q,Amber Heard Developing A New Movie For Netflix?,"Amber Heard Developing A New Movie For Netflix?



All about Amber Heard and Johnny Depp: https://www.youtube.com/watch?v=ocYczSAnwe4&list=PL-LyakzH3f2lqAYSUPCvC1b8oXVhqyTPG

Related videos you might like:

How Elon Musk Was Dragged In between Johnny Depp and Amber Heard
https://youtu.be/xCL65a_w2z4

Amber Heard Asks Judge To Adopt UK Findings?
https://youtu.be/pQOzztCgto0

1.Did Amber Heard lie about donating to Children Hospital?
https://youtu.be/gMi0r9lZM2A

2.Amber Heard and Johnny Depp Trial Cancelled If This Happens?
https://youtu.be/6rjl4lukCRY

3.Elon Musk Defended Johnny Depp & Spoke Against Amber Heard?
https://youtu.be/8hmdDyH8sJk

4.Johnny Depp Is Gonna Sue ACLU Over Heard Donation
https://youtu.be/8pf6iR5l8wM

5.Johnny Depp Spoke on Amber Heard Ruining Her Own Career
https://youtu.be/eVp5nWdAXWA

6.Why Top Movie Studios Won’t Sign Amber Heard
https://youtu.be/3kWIzlPN0ok

7.Johnny Depp Speaks on Amber Heard Ruining
https://youtu.be/7LrTTo4G1EY

8.Johnny Depp Lost $650 Million Due Court Cases
https://youtu.be/gXjvsXjH5m8

9.The Downfall of Amber Heard
https://youtu.be/d94qnUR2LkY

10. Johnny Depp And Amber Heard - Did he really say SAVE ME FROM AMBER HEARD?
https://youtu.be/sXF8uVQRgoo
DON'T CLICK HERE- 
https://bit.ly/31NujjU",https://i.ytimg.com/vi/lm4mUISjBbs/default.jpg,120,90,https://i.ytimg.com/vi/lm4mUISjBbs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lm4mUISjBbs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lm4mUISjBbs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/lm4mUISjBbs/maxresdefault.jpg,1280.0,720.0,Celebrities Tribe,"['amber heard', 'amber', 'heard', 'amber heard aquaman', 'amber heard johnny depp', 'amber heard apology video', 'amber heard interview', 'amber heard deposition', 'amber heard elon musk', 'amber heard fired', 'amber heard booed', 'amber heard jail', 'johnny depp', 'johnny depp amber heard', 'johnny depp interview', 'johnny depp young', 'johnny depp movies', 'johnny depp amber heard audio', 'johnny depp and winona ryder', 'johnny depp hairstyle', 'johnny depp lawyer', 'johnny depp lawsuit against amber heard', 'johnny', 'depp']",24,none,Amber Heard Developing A New Movie For Netflix?,"Amber Heard Developing A New Movie For Netflix?



All about Amber Heard and Johnny Depp: https://www.youtube.com/watch?v=ocYczSAnwe4&list=PL-LyakzH3f2lqAYSUPCvC1b8oXVhqyTPG

Related videos you might like:

How Elon Musk Was Dragged In between Johnny Depp and Amber Heard
https://youtu.be/xCL65a_w2z4

Amber Heard Asks Judge To Adopt UK Findings?
https://youtu.be/pQOzztCgto0

1.Did Amber Heard lie about donating to Children Hospital?
https://youtu.be/gMi0r9lZM2A

2.Amber Heard and Johnny Depp Trial Cancelled If This Happens?
https://youtu.be/6rjl4lukCRY

3.Elon Musk Defended Johnny Depp & Spoke Against Amber Heard?
https://youtu.be/8hmdDyH8sJk

4.Johnny Depp Is Gonna Sue ACLU Over Heard Donation
https://youtu.be/8pf6iR5l8wM

5.Johnny Depp Spoke on Amber Heard Ruining Her Own Career
https://youtu.be/eVp5nWdAXWA

6.Why Top Movie Studios Won’t Sign Amber Heard
https://youtu.be/3kWIzlPN0ok

7.Johnny Depp Speaks on Amber Heard Ruining
https://youtu.be/7LrTTo4G1EY

8.Johnny Depp Lost $650 Million Due Court Cases
https://youtu.be/gXjvsXjH5m8

9.The Downfall of Amber Heard
https://youtu.be/d94qnUR2LkY

10. Johnny Depp And Amber Heard - Did he really say SAVE ME FROM AMBER HEARD?
https://youtu.be/sXF8uVQRgoo
DON'T CLICK HERE- 
https://bit.ly/31NujjU",PT8M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,15,0,0,0,en,en
youtube#video,8gRjKUyqiSenNUOD8NC4-RtmiGg,MWpZEwCxUlc,2021-12-30T01:33:46Z,UCHDuKD4vOodkV6CJ1TKK3AQ,Amberlynn Reid Has Been Through Her Grapevine of Therapists,"...or - how Our Gorl still manages to stay cool, calm and collective despite all the crulety she has to endure, leaving her feeling like she's stuck in a rock and a hard place, all while battling both acid reflex, sailmonelia and a very badly case of cagening unsomnia.

And all Our Gorl wants is to sit on Hawaii.",https://i.ytimg.com/vi/MWpZEwCxUlc/default.jpg,120,90,https://i.ytimg.com/vi/MWpZEwCxUlc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MWpZEwCxUlc/hqdefault.jpg,480,360,,,,,,,The Doppler Effect,,22,none,Amberlynn Reid Has Been Through Her Grapevine of Therapists,"...or - how Our Gorl still manages to stay cool, calm and collective despite all the crulety she has to endure, leaving her feeling like she's stuck in a rock and a hard place, all while battling both acid reflex, sailmonelia and a very badly case of cagening unsomnia.

And all Our Gorl wants is to sit on Hawaii.",PT4M48S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,9545,961,0,377,en-US,
youtube#video,98pou_6gHiZyGBOUrV1pWn9Nf7Q,ncVbzvvt47k,2021-04-23T13:00:21Z,UCFojiTds9lcgq4UAoeB_dxQ,Amber Heard CANT Hide The Truth From Us...,"Amber Heard CANT Hide The Truth From Us...

Everywhere you go, from grocery store checkout lanes to your home with the news on, it won't take long to come across an article or news about the never-ending legal battles between Johnny Depp and Amber Heard. And over the year, people became confused on who was telling the truth between them about their case. In today's video, join us as we show you the real reason why Amber Heard is lying.

In the previous years, people turned against Johnny Depp as it was rumored that he was the abusive one in their relationship. But in reality, it's the other way around. In fact, there are a lot of shocking receipts that prove Johnny Depp is innocent and Amber Heard is lying. Be sure to watch the whole video and see what lies Amber Heard has been hiding all these years! In addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!


Related Videos:

#JohnnyDepp
#AmberHeard

Amber Heard BUSTED again! Johnny Depp's lawyer catches BIG lie! HUGE win!!!
https://www.youtube.com/watch?v=TbVAZC6mNcs

Amber Heard vs Johnny Depp: Comparison of Depositions
https://www.youtube.com/watch?v=X7PWjY8g3gk

Johnny Depp, Amber Heard React To Leaked Audio
https://www.youtube.com/watch?v=pFWVoEHcEjw

Amber Heard Facing 10 Years In Prison For Fake Johnny Depp Accusations!?
https://www.youtube.com/watch?v=tybOcw3gQzc

Amber Heard Officially FIRED From Aquaman 2 Role! (REACTIONS)
https://www.youtube.com/watch?v=QBCEXSVjBrM

I do not take any ownership of the music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.",https://i.ytimg.com/vi/ncVbzvvt47k/default.jpg,120,90,https://i.ytimg.com/vi/ncVbzvvt47k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ncVbzvvt47k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ncVbzvvt47k/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ncVbzvvt47k/maxresdefault.jpg,1280.0,720.0,Virra Rap,,22,none,Amber Heard CANT Hide The Truth From Us...,"Amber Heard CANT Hide The Truth From Us...

Everywhere you go, from grocery store checkout lanes to your home with the news on, it won't take long to come across an article or news about the never-ending legal battles between Johnny Depp and Amber Heard. And over the year, people became confused on who was telling the truth between them about their case. In today's video, join us as we show you the real reason why Amber Heard is lying.

In the previous years, people turned against Johnny Depp as it was rumored that he was the abusive one in their relationship. But in reality, it's the other way around. In fact, there are a lot of shocking receipts that prove Johnny Depp is innocent and Amber Heard is lying. Be sure to watch the whole video and see what lies Amber Heard has been hiding all these years! In addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!


Related Videos:

#JohnnyDepp
#AmberHeard

Amber Heard BUSTED again! Johnny Depp's lawyer catches BIG lie! HUGE win!!!
https://www.youtube.com/watch?v=TbVAZC6mNcs

Amber Heard vs Johnny Depp: Comparison of Depositions
https://www.youtube.com/watch?v=X7PWjY8g3gk

Johnny Depp, Amber Heard React To Leaked Audio
https://www.youtube.com/watch?v=pFWVoEHcEjw

Amber Heard Facing 10 Years In Prison For Fake Johnny Depp Accusations!?
https://www.youtube.com/watch?v=tybOcw3gQzc

Amber Heard Officially FIRED From Aquaman 2 Role! (REACTIONS)
https://www.youtube.com/watch?v=QBCEXSVjBrM

I do not take any ownership of the music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.",PT8M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,12,1,0,1,ko,
