kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount
youtube#video,PJtRR0ogHr5wLuCzLmYxjYdzkjA,4FIcearQpzY,2021-09-08T11:00:02Z,UCs9Y4OZQZQEdo6V2_YQyPsQ,Amber Baldwin | How To Finance A Full-time Travel Lifestyle & Build An Online Business | Van Life,"Another great interview of a YouTuber!! Founder of Story Chasing, perpetual solo traveler, writer, and entrepreneur. Amber gave up the 9-5 to fulfill a dream of traveling full-time and to document the stories she accumulates along her journey as she meets people on the road while I travel the country. Plus, she teaches others how to do this, check out her website for more!

Follow Amber on YouTube @ Story Chasing: https://www.youtube.com/c/StoryChasing
Her blog & website: https://www.storychasing.com/


|| S U B S C R I B E  H E R E: https://bit.ly/3fAyQxv


***Please like and subscribe, I really appreciate the support!***❤️


|| S E R V I C E  P R O V I D E R S 
• Are you looking to grow your online service-based business OR looking to start an online business? Get my free 3-part training here: https://bit.ly/osp-training

•10 Online Skills To Learn & Make Money Online: https://bit.ly/skills-that-pay


|| W O R K  W I T H  M E
•Book a call here: https://bit.ly/Simplescalescall

•Website: https://bit.ly/7-figure-method

|| W A T C H  N E X T
•What Tasks Integrators Perform To Help Your Business Scale: https://youtu.be/_rTwnjtHxRM

•When To Hire An Integrator For Your Business: https://youtu.be/YlyUaW7b1m8


|| I EMPOWER 6 & 7 FIGURE ENTREPRENEURS IN THEIR BUSINESS BY:
•Building Out Systems + Automation When Scaling
•Team Building + Management
•Strategy & Implementation 
•Giving you back your time in 7-days or less
Get OUT of working IN your business with an INTEGRATOR! 


|| C O M E  S A Y  H I 
‣Instagram: https://instagram.com/heyheygeraldine (DM me, I will personally reply to your message)❤️
‣Facebook: https://www.facebook.com/geraldineandcompany/
‣LinkedIn: https://www.linkedin.com/in/-geraldine-franco/




#obm #onlinebusinessintegrator #remoteintegrator #systemsintegrator #onlinebusinessmanager #entrepreneurtips #workfromhome #remotework #paidskills #makemoneyonline #scalingwithsystems",https://i.ytimg.com/vi/4FIcearQpzY/default.jpg,120,90,https://i.ytimg.com/vi/4FIcearQpzY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4FIcearQpzY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4FIcearQpzY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/4FIcearQpzY/maxresdefault.jpg,1280.0,720.0,Hey Hey Geraldine,"['remote integrator', 'scaling with systems', 'systems saved me', 'online business manager', 'remote work', 'motherhood', 'bossmom', 'CEO mom', 'work from home', 'business automations', 'entrepreneurship', 'female entrepreneur', 'female business mentor', 'obm', 'productivity habits', 'productivity for ceo', 'van life', 'story chasing amber', 'Story chasing']",26,none,en-US,Amber Baldwin | How To Finance A Full-time Travel Lifestyle & Build An Online Business | Van Life,"Another great interview of a YouTuber!! Founder of Story Chasing, perpetual solo traveler, writer, and entrepreneur. Amber gave up the 9-5 to fulfill a dream of traveling full-time and to document the stories she accumulates along her journey as she meets people on the road while I travel the country. Plus, she teaches others how to do this, check out her website for more!

Follow Amber on YouTube @ Story Chasing: https://www.youtube.com/c/StoryChasing
Her blog & website: https://www.storychasing.com/


|| S U B S C R I B E  H E R E: https://bit.ly/3fAyQxv


***Please like and subscribe, I really appreciate the support!***❤️


|| S E R V I C E  P R O V I D E R S 
• Are you looking to grow your online service-based business OR looking to start an online business? Get my free 3-part training here: https://bit.ly/osp-training

•10 Online Skills To Learn & Make Money Online: https://bit.ly/skills-that-pay


|| W O R K  W I T H  M E
•Book a call here: https://bit.ly/Simplescalescall

•Website: https://bit.ly/7-figure-method

|| W A T C H  N E X T
•What Tasks Integrators Perform To Help Your Business Scale: https://youtu.be/_rTwnjtHxRM

•When To Hire An Integrator For Your Business: https://youtu.be/YlyUaW7b1m8


|| I EMPOWER 6 & 7 FIGURE ENTREPRENEURS IN THEIR BUSINESS BY:
•Building Out Systems + Automation When Scaling
•Team Building + Management
•Strategy & Implementation 
•Giving you back your time in 7-days or less
Get OUT of working IN your business with an INTEGRATOR! 


|| C O M E  S A Y  H I 
‣Instagram: https://instagram.com/heyheygeraldine (DM me, I will personally reply to your message)❤️
‣Facebook: https://www.facebook.com/geraldineandcompany/
‣LinkedIn: https://www.linkedin.com/in/-geraldine-franco/




#obm #onlinebusinessintegrator #remoteintegrator #systemsintegrator #onlinebusinessmanager #entrepreneurtips #workfromhome #remotework #paidskills #makemoneyonline #scalingwithsystems",en-US,PT30M52S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,54,3,0,2
youtube#video,jhyRYDF0Lm-wqy4ez--asJ2ds8I,d4voTIz_dtk,2020-07-29T01:00:04Z,UCVTyTA7-g9nopHeHbeuvpRA,"Amber Says What: Trump’s Cognitive Test, Confederate Statues","Late Night writer Amber Ruffin recaps what’s happening in pop culture news.

Late Night with Seth Meyers.  Stream now on Peacock: https://bit.ly/3erP2gX

Subscribe to Late Night: http://bit.ly/LateNightSeth
 
Watch Late Night with Seth Meyers Weeknights 12:35/11:35c on NBC.
 
Get more Late Night with Seth Meyers: http://www.nbc.com/late-night-with-seth-meyers/
 
LATE NIGHT ON SOCIAL
Follow Late Night on Twitter: https://twitter.com/LateNightSeth
Like Late Night on Facebook: https://www.facebook.com/LateNightSeth
Follow Late Night Instagram: http://instagram.com/LateNightSeth
Late Night on Tumblr: http://latenightseth.tumblr.com/
 
Late Night with Seth Meyers on YouTube features A-list celebrity guests, memorable comedy, and topical monologue jokes.
 
GET MORE NBC
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Tumblr: http://NBCtv.tumblr.com/
YouTube: http://www.youtube.com/nbc
NBC Instagram: http://instagram.com/nbc
 
Amber Says What: Trump’s Cognitive Test, Confederate Statues- Late Night with Seth Meyers
https://youtu.be/d4voTIz_dtk


Late Night with Seth Meyers
http://www.youtube.com/user/latenightseth",https://i.ytimg.com/vi/d4voTIz_dtk/default.jpg,120,90,https://i.ytimg.com/vi/d4voTIz_dtk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d4voTIz_dtk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/d4voTIz_dtk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/d4voTIz_dtk/maxresdefault.jpg,1280.0,720.0,Late Night with Seth Meyers,"['Late', 'Night', 'with', 'Seth', 'Meyers', 'NBC', 'NBC TV', 'talk show', 'comedy', 'stand-up', 'snl seth meyers', 'host', 'seth', 'meyers', 'weekend update', 'news satire', 'satire', 'amber', 'amber ruffin', 'amber says what', 'late night writer', 'writer amber ruffin', 'amber ruffin says what', ""amber's recap"", ""amber ruffin's recap"", 'trump', 'donald trump', 'president trump', 'cognitive test', 'trump cognitive test', 'confederate statues', 'statues', 'statue removal', 'emmys', 'blm', 'black lives matter', 'covid-19', 'coronavirus', 'la', 'womens soccer team', 'nba', 'bubble']",23,none,,"Amber Says What: Trump’s Cognitive Test, Confederate Statues","Late Night writer Amber Ruffin recaps what’s happening in pop culture news.

Late Night with Seth Meyers.  Stream now on Peacock: https://bit.ly/3erP2gX

Subscribe to Late Night: http://bit.ly/LateNightSeth
 
Watch Late Night with Seth Meyers Weeknights 12:35/11:35c on NBC.
 
Get more Late Night with Seth Meyers: http://www.nbc.com/late-night-with-seth-meyers/
 
LATE NIGHT ON SOCIAL
Follow Late Night on Twitter: https://twitter.com/LateNightSeth
Like Late Night on Facebook: https://www.facebook.com/LateNightSeth
Follow Late Night Instagram: http://instagram.com/LateNightSeth
Late Night on Tumblr: http://latenightseth.tumblr.com/
 
Late Night with Seth Meyers on YouTube features A-list celebrity guests, memorable comedy, and topical monologue jokes.
 
GET MORE NBC
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Tumblr: http://NBCtv.tumblr.com/
YouTube: http://www.youtube.com/nbc
NBC Instagram: http://instagram.com/nbc
 
Amber Says What: Trump’s Cognitive Test, Confederate Statues- Late Night with Seth Meyers
https://youtu.be/d4voTIz_dtk


Late Night with Seth Meyers
http://www.youtube.com/user/latenightseth",en,PT5M44S,2d,hd,true,True,rectangular,processed,public,youtube,True,False,False,894965,25004,0,2431
youtube#video,GIfxuUyNO4QJ7Roa1Y2dVEN3ldA,eeVykLp0bAg,2021-05-29T05:26:17Z,UCVkQ66VFU4h5PUxzP-I35ew,I Don’t Understand All The Amber Heard Hate!😒😒😒,,https://i.ytimg.com/vi/eeVykLp0bAg/default.jpg,120,90,https://i.ytimg.com/vi/eeVykLp0bAg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eeVykLp0bAg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eeVykLp0bAg/sddefault.jpg,640.0,480.0,,,,The Prodigal Heel,,24,none,,I Don’t Understand All The Amber Heard Hate!😒😒😒,,,PT11M44S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,199,2,0,42
youtube#video,82-PdI4GNArig83F6e-tq7GyOCM,fCcfA40YeMQ,2021-06-01T16:34:50Z,UCv617xd_JjTPEGH-CM4x9Sg,Johny Depp & Amber Heard -O que realmente aconteceu?-Stavv,O que realmente aconteceu com o casal de atores?....Amber era agredida?...Johny era agredido?....,https://i.ytimg.com/vi/fCcfA40YeMQ/default.jpg,120,90,https://i.ytimg.com/vi/fCcfA40YeMQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fCcfA40YeMQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/fCcfA40YeMQ/sddefault.jpg,640.0,480.0,,,,Stavv,,29,none,,Johny Depp & Amber Heard -O que realmente aconteceu?-Stavv,O que realmente aconteceu com o casal de atores?....Amber era agredida?...Johny era agredido?....,,PT13M23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,15,4,0,
youtube#video,rZCuzxMhfZOb6fHZI2JdQuGmZlg,gFKhXIGThVU,2021-05-29T09:00:10Z,UCAk03rcNVtLK1_LlgRTOh2w,Art Of Elysium - SUPPORT A Fantastic CHARITY & Founder Jennifer Howell,"Jennifer Howell is a fantastic individual. She chose to be on the right side of the truth when Amber Heard continued to lie. This charity stream I hope can give back to Jennifer as a thank you for all she has done for this world. 

Link:   https://www.pledge.to/art-of-elysium 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCAk03rcNVtLK1_LlgRTOh2w/join

TubeBuddy - https://www.tubebuddy.com/StevieJReviews 

Justice For Johnny Depp T-Shirts (Proceeds Go To Charity):
Design 1 - https://t.co/uYcnDh9eBj?amp=1
Design 2 - https://t.co/hDmQ0wicKE?amp=1
Design 3 - https://t.co/LqMeOIdMJE?amp=1
Design 4 - https://t.co/LKTEqqDxhg?amp=1

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Website - https://steviejraw.com/ 

Patreon support- https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Raw

Twitter - https://twitter.com/StevieJRaw

Facebook - https://www.facebook.com/steviej.raw.3

Email - contact@steviejraw.com

THANKS FOR WATCHING!!
#ArtOfElysium #JenniferHowell #CharityStream",https://i.ytimg.com/vi/gFKhXIGThVU/default.jpg,120,90,https://i.ytimg.com/vi/gFKhXIGThVU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gFKhXIGThVU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gFKhXIGThVU/sddefault.jpg,640.0,480.0,,,,Stevie J Raw,"['stevie j raw', 'Art Of Elysium - SUPPORT A Fantastic CHARITY & Founder Jennifer Howell', 'Art Of Elysium', 'CHARITY & Founder Jennifer Howell', 'jennifer howell', 'art of elysium jennifer howell', 'jennifer howell johnny depp', 'johnny depp', 'johnny depp jennifer howell', 'doctor soup', 'art of elysium charity stream', 'Art Of Elysium - SUPPORT A Fantastic CHARITY', 'art of elysium charity', 'johnny depp charity', 'jen howell', 'jennifer howell supports johnny depp']",24,none,en,Art Of Elysium - SUPPORT A Fantastic CHARITY & Founder Jennifer Howell,"Jennifer Howell is a fantastic individual. She chose to be on the right side of the truth when Amber Heard continued to lie. This charity stream I hope can give back to Jennifer as a thank you for all she has done for this world. 

Link:   https://www.pledge.to/art-of-elysium 

Join this channel to get access to perks:
https://www.youtube.com/channel/UCAk03rcNVtLK1_LlgRTOh2w/join

TubeBuddy - https://www.tubebuddy.com/StevieJReviews 

Justice For Johnny Depp T-Shirts (Proceeds Go To Charity):
Design 1 - https://t.co/uYcnDh9eBj?amp=1
Design 2 - https://t.co/hDmQ0wicKE?amp=1
Design 3 - https://t.co/LqMeOIdMJE?amp=1
Design 4 - https://t.co/LKTEqqDxhg?amp=1

Thanks for watching!!

Hit that Subscribe Button for more News & Entertainment.

Website - https://steviejraw.com/ 

Patreon support- https://www.patreon.com/user?u=21166375

Have an awesome day!

Let’s connect:

Instagram – Stevie_j_Raw

Twitter - https://twitter.com/StevieJRaw

Facebook - https://www.facebook.com/steviej.raw.3

Email - contact@steviejraw.com

THANKS FOR WATCHING!!
#ArtOfElysium #JenniferHowell #CharityStream",en,PT1M36S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,408,83,0,14
youtube#video,a6U9B2lL3Dpgb7z8V3Ino3L78vQ,IDcohCoNo5s,2019-10-11T17:01:35Z,UCbmos648eD765YhBe0tg7lQ,October 2019 CTF Graduation: Jett’s Puppy Parent Amber Martinez,October 2019 CTF Graduation celebrated service dog Jett and the beginning of his life of service with retired fire captain Mike Ward.,https://i.ytimg.com/vi/IDcohCoNo5s/default.jpg,120,90,https://i.ytimg.com/vi/IDcohCoNo5s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IDcohCoNo5s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IDcohCoNo5s/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/IDcohCoNo5s/maxresdefault.jpg,1280.0,720.0,New Life K9s,,29,none,,October 2019 CTF Graduation: Jett’s Puppy Parent Amber Martinez,October 2019 CTF Graduation celebrated service dog Jett and the beginning of his life of service with retired fire captain Mike Ward.,en,PT11M50S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,195,9,0,0
youtube#video,XuY6JnifnO-geJo74t3O980tTQ4,N_pE6WlWpoY,2019-10-02T02:30:01Z,UC1yBKRuGpC1tSM73A0ZjYjQ,Amber Guyger FOUND GUILTY of Murder! JUSTICE for Botham Jean!!!,"Former Dallas Police Officer Amber Guyger has been found guilty of murder after fatally shooting her neighbor Botham Jean. Cenk Uygur and Ana Kasparian discuss on The Young Turks. MORE TYT: https://tyt.com/trial

Read more here: https://www.nbcnews.com/news/us-news/amber-guyger-found-guilty-murder-trial-fatal-shooting-neighbor-botham-n1060506

""Former Dallas police Officer Amber Guyger was found guilty of murder Tuesday for fatally shooting her neighbor, Botham Jean, after thinking he was an intruder when she mistakenly entered his apartment.

Guyger, who has been out on a $300,000 bond, faces a maximum of life in prison. She was not immediately taken into custody and the sentencing phase in her trial began Tuesday afternoon with opening statements from Jean's mother.

A gasp could be heard in the packed courtroom when state District Judge Tammy Kemp read the jury's decision. Jean's family later walked out crying and embracing, many wearing red — the victim's favorite color.""*

Hosts: Cenk Uygur, Ana Kasparian

Cast: Cenk Uygur, Ana Kasparian

***

The Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. http://tyt.com/live

Subscribe to The Young Turks on YouTube: http://youtube.com/subscription_center?add_user=theyoungturks

TYT on Facebook: http://facebook.com/theyoungturks
TYT on Twitter: http://twitter.com/theyoungturks
TYT on Instagram: http://instagram.com/theyoungturks

Merch: http://www.shoptyt.com

Donate to TYT
https://patreon.com/tytnetwork
http://tyt.com/donate

Download audio and video of the full two-hour show on-demand + the members-only postgame show by becoming a member at http://tyt.com/join/. Your membership supports the day to day operations and is vital for our continued success and growth.

Gift membership: http://tyt.com/gift

Producer, Senior Producer and Executive Producer membership: http://go.tyt.com/producer

Young Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations. (American Heritage Dictionary)

#TYT #TheYoungTurks #CenkUygur",https://i.ytimg.com/vi/N_pE6WlWpoY/default.jpg,120,90,https://i.ytimg.com/vi/N_pE6WlWpoY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/N_pE6WlWpoY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/N_pE6WlWpoY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/N_pE6WlWpoY/maxresdefault.jpg,1280.0,720.0,The Young Turks,"['191001__TB03AmberGuyger', 'News', 'Politics', 'TYT', 'The Young Turks', 'Cenk Uygur', 'Progressive', 'TYT Network', 'Ana Kasparian', 'political establishment', 'Amber Guyger', ""amber guyger 911 call i'm sorry"", 'amber guyger apartment', 'amber guyger opening statements', 'Amber Guyger guilty', 'botham jean', 'dallas', 'police officer', 'botham jean murdered', 'justice', 'vpn web browser', 'vpn for android', 'vpn for anonymous surfing', 'vpn network security', 'vpn network', 'vpn client', 'secure vpn', 'hide ip', 'vpn and security']",25,none,,Amber Guyger FOUND GUILTY of Murder! JUSTICE for Botham Jean!!!,"Former Dallas Police Officer Amber Guyger has been found guilty of murder after fatally shooting her neighbor Botham Jean. Cenk Uygur and Ana Kasparian discuss on The Young Turks. MORE TYT: https://tyt.com/trial

Read more here: https://www.nbcnews.com/news/us-news/amber-guyger-found-guilty-murder-trial-fatal-shooting-neighbor-botham-n1060506

""Former Dallas police Officer Amber Guyger was found guilty of murder Tuesday for fatally shooting her neighbor, Botham Jean, after thinking he was an intruder when she mistakenly entered his apartment.

Guyger, who has been out on a $300,000 bond, faces a maximum of life in prison. She was not immediately taken into custody and the sentencing phase in her trial began Tuesday afternoon with opening statements from Jean's mother.

A gasp could be heard in the packed courtroom when state District Judge Tammy Kemp read the jury's decision. Jean's family later walked out crying and embracing, many wearing red — the victim's favorite color.""*

Hosts: Cenk Uygur, Ana Kasparian

Cast: Cenk Uygur, Ana Kasparian

***

The Largest Online News Show in the World. Hosted by Cenk Uygur and Ana Kasparian. LIVE STREAMING weekdays 6-8pm ET. http://tyt.com/live

Subscribe to The Young Turks on YouTube: http://youtube.com/subscription_center?add_user=theyoungturks

TYT on Facebook: http://facebook.com/theyoungturks
TYT on Twitter: http://twitter.com/theyoungturks
TYT on Instagram: http://instagram.com/theyoungturks

Merch: http://www.shoptyt.com

Donate to TYT
https://patreon.com/tytnetwork
http://tyt.com/donate

Download audio and video of the full two-hour show on-demand + the members-only postgame show by becoming a member at http://tyt.com/join/. Your membership supports the day to day operations and is vital for our continued success and growth.

Gift membership: http://tyt.com/gift

Producer, Senior Producer and Executive Producer membership: http://go.tyt.com/producer

Young Turk (n), 1. Young progressive or insurgent member of an institution, movement, or political party. 2. A young person who rebels against authority or societal expectations. (American Heritage Dictionary)

#TYT #TheYoungTurks #CenkUygur",en,PT9M55S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,108138,4354,0,2186
youtube#video,n-lbWFh4VEnZy8vO44WBSR_Dm5E,OPrclNrgkaw,2019-03-03T03:12:14Z,UCXmRX9BsKP1ByxpeYi94_lg,Johnny Depp Sues Former-wife Succinic Heard Above Paper,"He says Amber Heard's reference to domestic violence is defamatory and a hoax.

#johnny #depp #sues #formerwife #succinic #heard #above #paper",https://i.ytimg.com/vi/OPrclNrgkaw/default.jpg,120,90,https://i.ytimg.com/vi/OPrclNrgkaw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OPrclNrgkaw/hqdefault.jpg,480,360,,,,,,,OLOLUS,"['johnny', 'depp', 'sues', 'formerwife', 'succinic', 'heard', 'above', 'paper']",25,none,en,Johnny Depp Sues Former-wife Succinic Heard Above Paper,"He says Amber Heard's reference to domestic violence is defamatory and a hoax.

#johnny #depp #sues #formerwife #succinic #heard #above #paper",en,PT1M39S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,2,1,0,0
youtube#video,jFFpcbrcZWcDV-9jKDhxJjDAPiA,prTxdo4cki4,2016-10-11T03:06:44Z,UCVyMa95OU8-PW8dWDHKWklQ,Team building tips with Amber Newman,,https://i.ytimg.com/vi/prTxdo4cki4/default.jpg,120,90,https://i.ytimg.com/vi/prTxdo4cki4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/prTxdo4cki4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/prTxdo4cki4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/prTxdo4cki4/maxresdefault.jpg,1280.0,720.0,Lindsay Hay,,23,none,,Team building tips with Amber Newman,,,PT37M57S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,42,0,0,0
youtube#video,qbC9_o2521eUuo9oziPBS3xXpLk,QdiD0xXu3Mc,2021-02-26T00:00:16Z,UCAaoTbmCItSF8PSbyqlKosw,AMBER HEARD  ADMITE  EN AUDIO INÉDITOS HABER  GOLPEADO A JOHNNY DEPP,"Johnny Depp y su segunda ex esposa, Amber Heard,  continúan enfrascados en un escandaloso enfrentamiento legal desde que la pareja se divorció en 2016. En 2018 la actriz escribió una columna en el Washington Post en la que denunció que fue víctima de violencia doméstica, lo que siempre ha negado el actor de Hollywood, quien presentó una demanda en su contra por difamación en la que le reclama 50 millones de dólares. Estos problemas están dañando la imagen de ambos a nivel profesional. Por un lado, están recolectando firmas para que Amber no forme parte de “Aquaman 2”; y por el otro, Johnny fue removido de muchas películas como “Piratas del Caribe” por las acusaciones de su ex esposa. Y ahora circulan audios aterradores donde se podría demostrar que la violencia ha sido mutua en la pareja.",https://i.ytimg.com/vi/QdiD0xXu3Mc/default.jpg,120,90,https://i.ytimg.com/vi/QdiD0xXu3Mc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QdiD0xXu3Mc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/QdiD0xXu3Mc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/QdiD0xXu3Mc/maxresdefault.jpg,1280.0,720.0,Daniel Catalá,"['DanielySarita', 'Travel', 'Tours', 'Viajes', 'Tips']",22,none,,AMBER HEARD  ADMITE  EN AUDIO INÉDITOS HABER  GOLPEADO A JOHNNY DEPP,"Johnny Depp y su segunda ex esposa, Amber Heard,  continúan enfrascados en un escandaloso enfrentamiento legal desde que la pareja se divorció en 2016. En 2018 la actriz escribió una columna en el Washington Post en la que denunció que fue víctima de violencia doméstica, lo que siempre ha negado el actor de Hollywood, quien presentó una demanda en su contra por difamación en la que le reclama 50 millones de dólares. Estos problemas están dañando la imagen de ambos a nivel profesional. Por un lado, están recolectando firmas para que Amber no forme parte de “Aquaman 2”; y por el otro, Johnny fue removido de muchas películas como “Piratas del Caribe” por las acusaciones de su ex esposa. Y ahora circulan audios aterradores donde se podría demostrar que la violencia ha sido mutua en la pareja.",,PT7M39S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,12,0,0,0
