kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height
youtube#video,nvuAJStjeq2MV750-AHfrr54Fug,-S8syzbiMUY,2020-01-06T04:00:00Z,UCay_No2SwTiIzSFBvyj6ynw,Calm Technology w/ Amber Case | FUTURES Podcast #9,"Cyborg anthropologist Amber Case discusses new forms of interaction between humans and computers, how we can design with sound, and the emerging field of calm technology.

Find out more: http://futurespodcast.net

🎧 Apple Podcasts: http://bit.ly/futurespodcast-apple
🎧 Spotify: http://bit.ly/futurespodcast-spotify
🎧 Stitcher: http://bit.ly/futurespodcast-stitcher
🎧 Deezer: http://bit.ly/futurespodcast-deezer 
🎧 Soundcloud: http://bit.ly/futurespodcast-soundcloud

Rate & Review: http://bit.ly/futurespodcast-review

--- CREDITS ---

Produced by FUTURES Podcast
Recorded, Mixed & Edited by Luke Robert Mason

--- SOCIAL MEDIA ---

Twitter: http://twitter.com/futurespodcast
Instagram: http://instagram.com/futurespodcast
Facebook: http://facebook.com/futurespodcast

#FUTURESPodcast",https://i.ytimg.com/vi/-S8syzbiMUY/default.jpg,120,90,https://i.ytimg.com/vi/-S8syzbiMUY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-S8syzbiMUY/hqdefault.jpg,480,360,Luke Robert Mason,"['Amber Case', 'Luke Robert Mason', 'Calm Technology']",28,none,en-GB,Calm Technology w/ Amber Case | FUTURES Podcast #9,"Cyborg anthropologist Amber Case discusses new forms of interaction between humans and computers, how we can design with sound, and the emerging field of calm technology.

Find out more: http://futurespodcast.net

🎧 Apple Podcasts: http://bit.ly/futurespodcast-apple
🎧 Spotify: http://bit.ly/futurespodcast-spotify
🎧 Stitcher: http://bit.ly/futurespodcast-stitcher
🎧 Deezer: http://bit.ly/futurespodcast-deezer 
🎧 Soundcloud: http://bit.ly/futurespodcast-soundcloud

Rate & Review: http://bit.ly/futurespodcast-review

--- CREDITS ---

Produced by FUTURES Podcast
Recorded, Mixed & Edited by Luke Robert Mason

--- SOCIAL MEDIA ---

Twitter: http://twitter.com/futurespodcast
Instagram: http://instagram.com/futurespodcast
Facebook: http://facebook.com/futurespodcast

#FUTURESPodcast",en,PT59M45S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,130,8,0,3,,,,,,
youtube#video,OTcHL9zYHk0dnt7b_Qcp7MOCuis,3mOirWTTBq8,2020-03-06T17:28:36Z,UCVTyTA7-g9nopHeHbeuvpRA,The Women of Late Night with Seth Meyers,"Watch a compilation of the best comedy from the women of Late Night with Seth Meyers: Amber Ruffin, Jenny Hagel, Ally Hord, Dina Gusovsky and Karen Chee.

Subscribe to Late Night: http://bit.ly/LateNightSeth
 
Watch Late Night with Seth Meyers Weeknights 12:35/11:35c on NBC.
 
Get more Late Night with Seth Meyers: http://www.nbc.com/late-night-with-seth-meyers/
 
LATE NIGHT ON SOCIAL
Follow Late Night on Twitter: https://twitter.com/LateNightSeth
Like Late Night on Facebook: https://www.facebook.com/LateNightSeth
Follow Late Night Instagram: http://instagram.com/LateNightSeth
Late Night on Tumblr: http://latenightseth.tumblr.com/
 
Late Night with Seth Meyers on YouTube features A-list celebrity guests, memorable comedy, and topical monologue jokes.
 
GET MORE NBC
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Tumblr: http://NBCtv.tumblr.com/
YouTube: http://www.youtube.com/nbc
NBC Instagram: http://instagram.com/nbc
 
The Women of Late Night with Seth Meyers - Late Night with Seth Meyers
https://youtu.be/3mOirWTTBq8


Late Night with Seth Meyers
http://www.youtube.com/user/latenightseth",https://i.ytimg.com/vi/3mOirWTTBq8/default.jpg,120,90,https://i.ytimg.com/vi/3mOirWTTBq8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3mOirWTTBq8/hqdefault.jpg,480,360,Late Night with Seth Meyers,"['Late Night', 'Seth Meyers', 'The Women of Late Night', 'amber says what', 'Amber Ruffin', 'Jenny Hagel', 'Ally Hord', 'Dina Gusovsky', 'Karen Chee', 'international womens day', 'intl womens day', 'womens day', 'celebrate women', 'women empowerment', 'international women day', 'women comedians', 'woman comedians', 'NBC', 'NBC TV', 'television', 'funny', 'talk show', 'comedy', 'humor', 'stand-up', 'parody', 'snl seth meyers', 'host', 'promo', 'seth', 'meyers', 'weekend update']",23,none,,The Women of Late Night with Seth Meyers,"Watch a compilation of the best comedy from the women of Late Night with Seth Meyers: Amber Ruffin, Jenny Hagel, Ally Hord, Dina Gusovsky and Karen Chee.

Subscribe to Late Night: http://bit.ly/LateNightSeth
 
Watch Late Night with Seth Meyers Weeknights 12:35/11:35c on NBC.
 
Get more Late Night with Seth Meyers: http://www.nbc.com/late-night-with-seth-meyers/
 
LATE NIGHT ON SOCIAL
Follow Late Night on Twitter: https://twitter.com/LateNightSeth
Like Late Night on Facebook: https://www.facebook.com/LateNightSeth
Follow Late Night Instagram: http://instagram.com/LateNightSeth
Late Night on Tumblr: http://latenightseth.tumblr.com/
 
Late Night with Seth Meyers on YouTube features A-list celebrity guests, memorable comedy, and topical monologue jokes.
 
GET MORE NBC
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Tumblr: http://NBCtv.tumblr.com/
YouTube: http://www.youtube.com/nbc
NBC Instagram: http://instagram.com/nbc
 
The Women of Late Night with Seth Meyers - Late Night with Seth Meyers
https://youtu.be/3mOirWTTBq8


Late Night with Seth Meyers
http://www.youtube.com/user/latenightseth",en,PT10M9S,2d,hd,true,True,rectangular,processed,public,youtube,True,False,False,243123,5342,0,191,https://i.ytimg.com/vi/3mOirWTTBq8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3mOirWTTBq8/maxresdefault.jpg,1280.0,720.0
youtube#video,oA-gNyI5jgE5HyOzt1UAQZt_jbc,e-rVwtqWi-U,2011-06-08T14:30:01Z,UCpJUXDFb8OGnJ6o2OkXx6XA,Radio One's Women's Empowerment 2011- Real Scene TV,"Amber takes you to Radio One's annual Women's Empowerment Workshop, where you'll find anything from shopping, fitness tips, finances and everything in between. We also find out actor Lorenz Tate's take on love.",https://i.ytimg.com/vi/e-rVwtqWi-U/default.jpg,120,90,https://i.ytimg.com/vi/e-rVwtqWi-U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/e-rVwtqWi-U/hqdefault.jpg,480,360,RealSceneTV,"[""Women's Empowerment"", 'Lorenz Tate', 'Scene', 'Indianapolis', 'Radio One', 'TV', 'Real']",24,none,,Radio One's Women's Empowerment 2011- Real Scene TV,"Amber takes you to Radio One's annual Women's Empowerment Workshop, where you'll find anything from shopping, fitness tips, finances and everything in between. We also find out actor Lorenz Tate's take on love.",,PT2M56S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,83,0,0,0,https://i.ytimg.com/vi/e-rVwtqWi-U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/e-rVwtqWi-U/maxresdefault.jpg,1280.0,720.0
youtube#video,M5mKQp049sFC23rmjTWnHgBPhgs,Fsd36x2bVDE,2020-11-27T20:47:39Z,UCa6jKjWNHGATG3AFUlMGyqQ,"Aleks Svetski on Personal Responsibility, Self Sovereignty, and Personal Empowerment","Aleks' Medium:
https://t.co/OP8RDTQcot?amp=1

Amber App: 
https://amber.app/

Support me on Patreon:
https://www.patreon.com/Tucsonblockchain

Donate Bitcoin to Tucson Blockchain:
https://btcpay734546.lndyn.com/apps/3UdYE4JjSGHbBqvgxBXuwJafb9yH/crowdfund

I am not a financial advisor and instead try to take the route of educating individuals so that they can make informed decisions with their money on their own. If you take anything I say as financial advice, that's on you because I am not offering financial advice, but instead education. I do not discourage the use of a licensed professional but instead encourage individuals to empower themselves when it comes to money.",https://i.ytimg.com/vi/Fsd36x2bVDE/default.jpg,120,90,https://i.ytimg.com/vi/Fsd36x2bVDE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Fsd36x2bVDE/hqdefault.jpg,480,360,Tucson Bitcoin,"['anarchism', 'capitalism', 'bitcoin', 'anarcho capitalism', 'freedom', 'person responsibility', 'empowerment', 'Aleks Svetski']",27,none,,"Aleks Svetski on Personal Responsibility, Self Sovereignty, and Personal Empowerment","Aleks' Medium:
https://t.co/OP8RDTQcot?amp=1

Amber App: 
https://amber.app/

Support me on Patreon:
https://www.patreon.com/Tucsonblockchain

Donate Bitcoin to Tucson Blockchain:
https://btcpay734546.lndyn.com/apps/3UdYE4JjSGHbBqvgxBXuwJafb9yH/crowdfund

I am not a financial advisor and instead try to take the route of educating individuals so that they can make informed decisions with their money on their own. If you take anything I say as financial advice, that's on you because I am not offering financial advice, but instead education. I do not discourage the use of a licensed professional but instead encourage individuals to empower themselves when it comes to money.",,PT1H5M9S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,76,8,0,0,https://i.ytimg.com/vi/Fsd36x2bVDE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Fsd36x2bVDE/maxresdefault.jpg,1280.0,720.0
youtube#video,GvhB1G4EP6pAq2YRacrap1-p5H8,Hr1iTTokzlA,2013-04-26T18:59:58Z,UChYlphHS2CdQN3tWlzXiYog,Social Business? Hangout with Amber Naslund,"Social business. Is it a buzzword? The future of marketing? A way to tailor your business to your customers? This week on http://thefridayhangout.com we're talking with social business strategist Amber Naslund. Amber is the Co-Founder and President of SideraWorks, along with Matt Ridings. SideraWorks a social business advisory firm, and focuses on helping companies adapt their internal culture and operations to the shift toward social business.",https://i.ytimg.com/vi/Hr1iTTokzlA/default.jpg,120,90,https://i.ytimg.com/vi/Hr1iTTokzlA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Hr1iTTokzlA/hqdefault.jpg,480,360,Janet Fouts,"['#hangoutsonair', 'Hangouts On Air', '#hoa', 'amber naslund', 'the Friday Hangout', 'janet fouts', 'steve farnsworth', 'adam helweh', 'social business', 'digital marketing']",22,none,,Social Business? Hangout with Amber Naslund,"Social business. Is it a buzzword? The future of marketing? A way to tailor your business to your customers? This week on http://thefridayhangout.com we're talking with social business strategist Amber Naslund. Amber is the Co-Founder and President of SideraWorks, along with Matt Ridings. SideraWorks a social business advisory firm, and focuses on helping companies adapt their internal culture and operations to the shift toward social business.",,PT43M14S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,,90,0,0,,,,,,
youtube#video,arwOe8-KTAU9wNn6zD0iXNsMc0E,HxyjlrkqOzc,2021-05-03T03:52:47Z,UCWGrtxO6JrPSDUcgp3Qm_Gw,Data + Women Singapore - 29 April 2021,"Agenda:
Welcome and Introductions - Amber Zhang and Jayshree Dawrewar, Data + Women Co-Leaders
AI? Machine Learning? Data Science? What are they?
Why should you care? How does it impact in what industries - Hailey Hou, Head of Risk Science, Gojek
Who would be concerned? What jobs are out there? - Hattie Ren, IT Specialised Recruiting Manager, Page Personnel

Subscribe for updates: https://usergroups.tableau.com/datawomensg",https://i.ytimg.com/vi/HxyjlrkqOzc/default.jpg,120,90,https://i.ytimg.com/vi/HxyjlrkqOzc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HxyjlrkqOzc/hqdefault.jpg,480,360,Tableau Software,"['Visual data', 'Visual analytics', 'Business analysis', 'Business analytics', 'Business analytics tool', 'Data analytics tool', 'Data analytics', 'Analytics', 'Analytics platform', 'Business analytics platform', 'Business intelligence', 'Data analysis', 'Data visualization', 'Tableau', 'Tableau Software']",28,none,,Data + Women Singapore - 29 April 2021,"Agenda:
Welcome and Introductions - Amber Zhang and Jayshree Dawrewar, Data + Women Co-Leaders
AI? Machine Learning? Data Science? What are they?
Why should you care? How does it impact in what industries - Hailey Hou, Head of Risk Science, Gojek
Who would be concerned? What jobs are out there? - Hattie Ren, IT Specialised Recruiting Manager, Page Personnel

Subscribe for updates: https://usergroups.tableau.com/datawomensg",en,PT56M48S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,281,3,0,0,https://i.ytimg.com/vi/HxyjlrkqOzc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/HxyjlrkqOzc/maxresdefault.jpg,1280.0,720.0
youtube#video,lKuSTPbue6ZEKvLym-R6fYQhB-A,Lgciidqwwqw,2020-01-31T07:00:03Z,UCD9dMcimpi3FogilETOqGzQ,Real Empowerment 32: Advocacy Intern Amber Nicole Wolfe,"Advocacy Intern Amber Nicole Wolfe came by to talk to us about her advocacy work, a lifetime waiting for a disability diagnosis, and how finding her way to The IC has only enhanced her passion to be the Change!",https://i.ytimg.com/vi/Lgciidqwwqw/default.jpg,120,90,https://i.ytimg.com/vi/Lgciidqwwqw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Lgciidqwwqw/hqdefault.jpg,480,360,The Independence Center,,29,none,,Real Empowerment 32: Advocacy Intern Amber Nicole Wolfe,"Advocacy Intern Amber Nicole Wolfe came by to talk to us about her advocacy work, a lifetime waiting for a disability diagnosis, and how finding her way to The IC has only enhanced her passion to be the Change!",en,PT36M56S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,17,0,0,0,https://i.ytimg.com/vi/Lgciidqwwqw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Lgciidqwwqw/maxresdefault.jpg,1280.0,720.0
youtube#video,tmRCIAS7L3re6MH0qlUrYbE9QCQ,MMFC_v1ebyA,2020-10-13T18:10:49Z,UCJrx6NxynXjumXJA3dxMhIA,💥The Power of Reinvention- Fertility Empowerment Show with Amber YBarra & Pantea Kalhor,"🎤If you wish to redefine your life, you may need to see where you are standing now and you wish to reach. In this episode, Amber Ybarra, gives us some hints on how to shift our mindset and reinvent ourselves from being normal to great. 

You will learn:
💥How to stop underestimating your capabilities while dealing with fertility issues
💥How to reinvent your life and boost your energy to have an enjoyable fertility journey
💥How to create a life style you wish for by applying small changes

💥Amber Ybarra is a business owner and High Performance coach helping women who are in a season of ""stuck"", create the clarity, confidence and momentum they need to make lasting change for their lives and business.",https://i.ytimg.com/vi/MMFC_v1ebyA/default.jpg,120,90,https://i.ytimg.com/vi/MMFC_v1ebyA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MMFC_v1ebyA/hqdefault.jpg,480,360,Pantea Kalhor- Transition Channel,,22,none,,💥The Power of Reinvention- Fertility Empowerment Show with Amber YBarra & Pantea Kalhor,"🎤If you wish to redefine your life, you may need to see where you are standing now and you wish to reach. In this episode, Amber Ybarra, gives us some hints on how to shift our mindset and reinvent ourselves from being normal to great. 

You will learn:
💥How to stop underestimating your capabilities while dealing with fertility issues
💥How to reinvent your life and boost your energy to have an enjoyable fertility journey
💥How to create a life style you wish for by applying small changes

💥Amber Ybarra is a business owner and High Performance coach helping women who are in a season of ""stuck"", create the clarity, confidence and momentum they need to make lasting change for their lives and business.",en,PT33M43S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,15,3,0,0,https://i.ytimg.com/vi/MMFC_v1ebyA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/MMFC_v1ebyA/maxresdefault.jpg,1280.0,720.0
youtube#video,WBBO7zR4riySF1fPHYiGe3-sn3A,NjEUUAFrDyg,2018-07-11T09:35:25Z,UCbzZmC-cvS57cWbeBe7XPoA,"Kryon - ""The Core Truths"" - 2018","Delphi University - McCaysville Georgia
Sunday - July 8, 2018
Channeling - Lee Carroll - Meditation - Dr. Amber Wolf
https://www.youtube.com/kryonchannelling
----------------------------------------­­­--------------------------------------­-
Please support Kryon (channeled by Lee Carroll)
by visiting the website http://www.kryon.com/ 
and subscribe Lee Carrol The Original Kryon
https://www.youtube.com/channel/UCMiuw8FLujKn06dnlxpbWGQ",https://i.ytimg.com/vi/NjEUUAFrDyg/default.jpg,120,90,https://i.ytimg.com/vi/NjEUUAFrDyg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NjEUUAFrDyg/hqdefault.jpg,480,360,KRYON - Channelling,"['kryon 2018', 'kryon', 'archangel uriel 2018', 'kryon this month', 'kryon espanol', 'kryon delphi', 'kryon channeling', 'kryon october', 'kryon seminar', 'channeling 2018', 'kryon usa', 'kryon en español kryon lee carroll kryon 2016', 'lee carroll', 'the church of the light', 'david sunfellow', 'nde', 'channeling', 'healing', 'dna', 'new', 'energy', 'georgia gibbs', 'near-death experience', 'near-death experiences', 'natalie sudman', 'kryon july 2018']",22,none,en,"Kryon - ""The Core Truths"" - 2018","Delphi University - McCaysville Georgia
Sunday - July 8, 2018
Channeling - Lee Carroll - Meditation - Dr. Amber Wolf
https://www.youtube.com/kryonchannelling
----------------------------------------­­­--------------------------------------­-
Please support Kryon (channeled by Lee Carroll)
by visiting the website http://www.kryon.com/ 
and subscribe Lee Carrol The Original Kryon
https://www.youtube.com/channel/UCMiuw8FLujKn06dnlxpbWGQ",en,PT21M20S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,3841,123,0,5,https://i.ytimg.com/vi/NjEUUAFrDyg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NjEUUAFrDyg/maxresdefault.jpg,1280.0,720.0
youtube#video,TTMVFJlFVgjHpZ13Lwk5SFsTC3E,nZr-UWV5ufk,2016-08-25T01:56:52Z,UC6BETabKKcoPWdmgUE2b2HA,Anti Haul Youtube Makeup Collaboration Edition ♡ What I'm Not Going To Buy | AmberElainexox,"New anti haul video! Todays video is all about the crazy amount of collabe makeup out there. It is getting overwhelming to keep up with and its only getting more and more out of control. Here is my anti haul collaboration makeup edition. This is what Im not going to buy! 

Tell me what you want to see in the comments below! I love your suggestions and comments! I love you guys and if you haven't already PLEASE SUBSCRIBE!

 Previous Videos: How to Cut Perfect Bangs at Home at ANY LENGTH | AmberElainexox - https://youtu.be/09hjxEFfMsc

Anti Haul Highlighter Edition ♡ What I'm Not Going To Buy | AmberElainexox - https://youtu.be/xUE0IDGtluw

Sanders Kennedy on Nicole Guerriero - https://youtu.be/13Cuy7yihCs

Babe Beauty- https://www.youtube.com/channel/UCPXhP-T9ROJ8luLezbGvvhQ

Katrina Kaboom- Manny MUA - https://youtu.be/ROMtp1Xv4TA

♡ Affiliate and Coupon Codes ♡
www.mollycosmeticsshop.com : Use coupon code ""AMBERS"" at check out for 10% off  
Glambot: Referral Code https://www.glambot.com/?refcode=16na
Glambot Affiliate Code:  Add to the end URL ?affid=2o7rimuku

Where you can find me :)
Mail Me: 
Po Box 6784
Goodyear AZ 85338

Facebook: AmberElainexox
Twitter: AmberElainexox
Instagram: Amberelainexox
Snapchat: Amberelainexox

Business email: aes8827@yahoo.com

All opinion are my own and videos on this channel are not sponsored unless other wise said so. I have not been paid for my opinions. Some of the links above are affiliate links and I receive a small commission on some links.",https://i.ytimg.com/vi/nZr-UWV5ufk/default.jpg,120,90,https://i.ytimg.com/vi/nZr-UWV5ufk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nZr-UWV5ufk/hqdefault.jpg,480,360,AmberElainexox,"['Makeup', 'Tutorials', 'GRWM', 'Follow me', 'reviews', '1st impressions', 'hauls', 'style', 'anti haul', 'what im not gloing to buy', 'youtube collabes', 'youtube makeup collaboration', 'too faced', 'kat von d', 'makeup geek', 'bh cosmetics', 'nailhur', 'nicole guerriero', 'manny mua', 'carli bybel', 'nikkie tutorials', 'deysi danger', 'morphe brushes', 'makeup collaborations', 'makeup collabs', 'highlighting palette', 'eyeshadow palettes', 'press on nails', 'what im not gunna buy', 'what im not buying', 'antihual', 'antihaul', 'kimberly clark']",26,none,en,Anti Haul Youtube Makeup Collaboration Edition ♡ What I'm Not Going To Buy | AmberElainexox,"New anti haul video! Todays video is all about the crazy amount of collabe makeup out there. It is getting overwhelming to keep up with and its only getting more and more out of control. Here is my anti haul collaboration makeup edition. This is what Im not going to buy! 

Tell me what you want to see in the comments below! I love your suggestions and comments! I love you guys and if you haven't already PLEASE SUBSCRIBE!

 Previous Videos: How to Cut Perfect Bangs at Home at ANY LENGTH | AmberElainexox - https://youtu.be/09hjxEFfMsc

Anti Haul Highlighter Edition ♡ What I'm Not Going To Buy | AmberElainexox - https://youtu.be/xUE0IDGtluw

Sanders Kennedy on Nicole Guerriero - https://youtu.be/13Cuy7yihCs

Babe Beauty- https://www.youtube.com/channel/UCPXhP-T9ROJ8luLezbGvvhQ

Katrina Kaboom- Manny MUA - https://youtu.be/ROMtp1Xv4TA

♡ Affiliate and Coupon Codes ♡
www.mollycosmeticsshop.com : Use coupon code ""AMBERS"" at check out for 10% off  
Glambot: Referral Code https://www.glambot.com/?refcode=16na
Glambot Affiliate Code:  Add to the end URL ?affid=2o7rimuku

Where you can find me :)
Mail Me: 
Po Box 6784
Goodyear AZ 85338

Facebook: AmberElainexox
Twitter: AmberElainexox
Instagram: Amberelainexox
Snapchat: Amberelainexox

Business email: aes8827@yahoo.com

All opinion are my own and videos on this channel are not sponsored unless other wise said so. I have not been paid for my opinions. Some of the links above are affiliate links and I receive a small commission on some links.",en,PT17M58S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,13081,336,0,122,https://i.ytimg.com/vi/nZr-UWV5ufk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nZr-UWV5ufk/maxresdefault.jpg,1280.0,720.0
