kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage
youtube#video,kDcC_Yxrsy0YnwVyXcHw9d0yi-8,BbkXAt4orVw,2016-04-19T16:26:05Z,UCcBacTJIf67LSU_-yeJwDvg,Jack Sparrow Apologises: Australian Bio Security,"How Johnny Depp and Amber Heard should have delivered their apology to the Australian Government for not declaring their animals.

Original Video: https://www.youtube.com/watch?v=ORpBAIB9j64

FOLLOW ME ON SOCIAL MEDIA:
Twitter: https://twitter.com/ScheifferBates
Instagram: https://instagram.com/scheifferbates/...
Facebook: https://www.facebook.com/scheiffer.bates/
Vine: https://vine.co/Scheiffer.Bates
Snapchat: ScheifferBates

About Scheiffer Bates:

Scheiffer Bates is a Voice Actor and Impressionist currently living in Cardiff South Wales, (UK). Scheiffer Bates found his gift for Voice Acting and Impressionist work via the video Platform of YouTube when an Impressions reel he published and uploaded hit over 500,000 views within a couple of days, launching his other content into recognition of the public eye and creating some creditable opportunities. He has appeared on news stations such as ITV news, WGNTV Chicago news, he has also made many appearances on BBC Radio 1, alongside Dev, even showing off his talents to actor Matthew Beard (The Imitation Game, Chat room, One Day.) In early 2015 he also appeared on The One Shows first airing of the year, performing his array of impressions in front of the likes of Rita Ora, Tom Jones, Ricky Hall and Will.i.Am. Scheiffer has also become noted and recognized by celebrities such as Sophie Turner (Sansa Stark Game Of Thrones) Eugene Michael Simon (Lancel Lannister Game of Thrones) Kit Harrington (Jon Snow Game of Thrones) Jimmy Kimmel (Jimmy Kimmel Live)Terry Mynott (Channel 4's The Mimic) and of course Dev (BBC Radio 1). 

In late 2012 early 2013, Scheiffer Bates began to write sketches and create content for his YouTube channel which would be the foundation of his Career. From his YouTube channel Scheiffer Bates has gained a fan base of over 50,000 Subscribers, and accumulated over 4 Million Views and is now widely known among the industry as a seasoned and talented young impressionist. In 2014, Scheiffer worked with Veteran comedian and Impressionist Phil Cornwell (Dead Ringers, Stella Street, I'm Alan Partridge.)

Scheiffer Bates is most renowned for 'HBO's Game Of Thrones' Impressions and has appeared live on the Jimmy Kimmel Show in Hollywood performing his impressions in front of the likes of actor Kit Harrington (Jon Snow, Game of Thrones) and of course Jimmy Kimmel, receiving world wide prominence after the show for his talent being featured on sites and magazines such as MTV, Rolling Stone, The Independent, LA Magazine, TIME, Wall Street Journal, ABC news and more.

Scheiffer Bates continues to work on his craft, and has recently aired his show 'Scheiffer Bates: I-CON' on E4. He also works in gaming, narration, and commercial voice over. He also currently still continues to write sketches for his YouTube channel, uploading weekly. Scheiffer also uses vine habitually, and has gained an impressive following on the platform.",https://i.ytimg.com/vi/BbkXAt4orVw/default.jpg,120,90,https://i.ytimg.com/vi/BbkXAt4orVw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BbkXAt4orVw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BbkXAt4orVw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BbkXAt4orVw/maxresdefault.jpg,1280.0,720.0,Scheiffer Bates,"['Johnny Depp and Amber Heard: Australian Bioscurity', 'Johnny Depp apology', 'Johnny Depp and Amber Heard apology', 'Jack Sparrow Impression', 'Scheiffer Bates Impression', 'Scheiffer Bates Impressionist', 'Parody Johnny Depp']",24,none,Jack Sparrow Apologises: Australian Bio Security,"How Johnny Depp and Amber Heard should have delivered their apology to the Australian Government for not declaring their animals.

Original Video: https://www.youtube.com/watch?v=ORpBAIB9j64

FOLLOW ME ON SOCIAL MEDIA:
Twitter: https://twitter.com/ScheifferBates
Instagram: https://instagram.com/scheifferbates/...
Facebook: https://www.facebook.com/scheiffer.bates/
Vine: https://vine.co/Scheiffer.Bates
Snapchat: ScheifferBates

About Scheiffer Bates:

Scheiffer Bates is a Voice Actor and Impressionist currently living in Cardiff South Wales, (UK). Scheiffer Bates found his gift for Voice Acting and Impressionist work via the video Platform of YouTube when an Impressions reel he published and uploaded hit over 500,000 views within a couple of days, launching his other content into recognition of the public eye and creating some creditable opportunities. He has appeared on news stations such as ITV news, WGNTV Chicago news, he has also made many appearances on BBC Radio 1, alongside Dev, even showing off his talents to actor Matthew Beard (The Imitation Game, Chat room, One Day.) In early 2015 he also appeared on The One Shows first airing of the year, performing his array of impressions in front of the likes of Rita Ora, Tom Jones, Ricky Hall and Will.i.Am. Scheiffer has also become noted and recognized by celebrities such as Sophie Turner (Sansa Stark Game Of Thrones) Eugene Michael Simon (Lancel Lannister Game of Thrones) Kit Harrington (Jon Snow Game of Thrones) Jimmy Kimmel (Jimmy Kimmel Live)Terry Mynott (Channel 4's The Mimic) and of course Dev (BBC Radio 1). 

In late 2012 early 2013, Scheiffer Bates began to write sketches and create content for his YouTube channel which would be the foundation of his Career. From his YouTube channel Scheiffer Bates has gained a fan base of over 50,000 Subscribers, and accumulated over 4 Million Views and is now widely known among the industry as a seasoned and talented young impressionist. In 2014, Scheiffer worked with Veteran comedian and Impressionist Phil Cornwell (Dead Ringers, Stella Street, I'm Alan Partridge.)

Scheiffer Bates is most renowned for 'HBO's Game Of Thrones' Impressions and has appeared live on the Jimmy Kimmel Show in Hollywood performing his impressions in front of the likes of actor Kit Harrington (Jon Snow, Game of Thrones) and of course Jimmy Kimmel, receiving world wide prominence after the show for his talent being featured on sites and magazines such as MTV, Rolling Stone, The Independent, LA Magazine, TIME, Wall Street Journal, ABC news and more.

Scheiffer Bates continues to work on his craft, and has recently aired his show 'Scheiffer Bates: I-CON' on E4. He also works in gaming, narration, and commercial voice over. He also currently still continues to write sketches for his YouTube channel, uploading weekly. Scheiffer also uses vine habitually, and has gained an impressive following on the platform.",PT1M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,34000,940,0,58,,
youtube#video,1E0aNPkMFT5ieBuWBRAFZo9KhIk,E8WnOgTYxNQ,2021-11-06T02:29:15Z,UC_ZqMtpInFLdQ5juQbvNihA,Piper Challenges Jonah To A Fist Fight In A Moving RV | Drive Angry,"Piper (Amber Heard) disposes of Jonah's (Billy Burke) henchwoman while John (Nicolas Cage) disposes of the rest of the men, then Piper challenges Jonah to a fist fight herself. 

#AllOutAction #DriveAngry

Subscribe to All Out Action here - https://bit.ly/3zeFlgk

Lionsgate Official Website - https://bit.ly/3uEkGkd
Follow Lionsgate on Twitter - https://bit.ly/3y3LGvy
Follow Lionsgate on Facebook - https://bit.ly/3bhliot
Follow Lionsgate on TikTok - https://bit.ly/3y3JjZV

Welcome to All Out Action’s official YouTube channel! Replay every explosion, mind-blowing fight sequence and heroic rescue from your favorite action movies. Subscribe and stay tuned... more All Out Action clips coming soon!",https://i.ytimg.com/vi/E8WnOgTYxNQ/default.jpg,120,90,https://i.ytimg.com/vi/E8WnOgTYxNQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/E8WnOgTYxNQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/E8WnOgTYxNQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/E8WnOgTYxNQ/maxresdefault.jpg,1280.0,720.0,All Out Action,,1,none,Piper Challenges Jonah To A Fist Fight In A Moving RV | Drive Angry,"Piper (Amber Heard) disposes of Jonah's (Billy Burke) henchwoman while John (Nicolas Cage) disposes of the rest of the men, then Piper challenges Jonah to a fist fight herself. 

#AllOutAction #DriveAngry

Subscribe to All Out Action here - https://bit.ly/3zeFlgk

Lionsgate Official Website - https://bit.ly/3uEkGkd
Follow Lionsgate on Twitter - https://bit.ly/3y3LGvy
Follow Lionsgate on Facebook - https://bit.ly/3bhliot
Follow Lionsgate on TikTok - https://bit.ly/3y3JjZV

Welcome to All Out Action’s official YouTube channel! Replay every explosion, mind-blowing fight sequence and heroic rescue from your favorite action movies. Subscribe and stay tuned... more All Out Action clips coming soon!",PT2M36S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,147,3,0,0,,
youtube#video,ce8vxqH8pogTEThJUUv_QDkZNKY,IBAjF2ArWg4,2018-05-07T16:21:16Z,UCkRyTEjayxyDgNAGLhshzgA,"Amber Mark: new EP ‘Conexão’, Trump and writing about love","Amber Mark: new EP ‘Conexão’, Trump and writing about love
 Honest, eloquent and impossibly talented, Amber Mark is a breath of fresh air. Her 2017 EP ‘3:33am’ was an impressive blend of R&B and Motown, as she bravely tackled the devastation of the death of he...",https://i.ytimg.com/vi/IBAjF2ArWg4/default.jpg,120,90,https://i.ytimg.com/vi/IBAjF2ArWg4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IBAjF2ArWg4/hqdefault.jpg,480,360,,,,,,,MagCloud,"['Amber Mark new', 'Mark new EP', 'new EP ‘Conexão', 'EP ‘Conexão Trump', '‘Conexão Trump and', 'Trump and writing', 'and writing about']",25,none,"Amber Mark: new EP ‘Conexão’, Trump and writing about love","Amber Mark: new EP ‘Conexão’, Trump and writing about love
 Honest, eloquent and impossibly talented, Amber Mark is a breath of fresh air. Her 2017 EP ‘3:33am’ was an impressive blend of R&B and Motown, as she bravely tackled the devastation of the death of he...",PT4M53S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,259,0,0,0,,
youtube#video,KvNBIIQBe8Oy3lBjXkcQ163wPEA,MfVYf_ghXBs,2021-07-02T08:00:05Z,UCe_Fx4EZAgKjDz0aQ_Y7hSA,MOST SHOCKING & HORRIFIC Thing That Happened on America's Got Talent 2021 | Got Talent Global,"Watch dangerous act Ryan Stock & Amberlynn on America's Got Talent 2021 (AGT), as they put Simon Cowell in danger. Check out the most shocking and horrific joke that happened to Sofía Vergara on stage.
What did you think about the audition?? Let us know in the comments below... 


▶︎ Watch more Got Talent Global videos: https://www.youtube.com/watch?v=w-z5mbZ-yCI&list=PLF-BDTAHX0p5xf2caJw3l9oPmuHI0PJRA

▶︎ Facebook: https://www.facebook.com/gottalentglobal
▶︎ Twitter: https://twitter.com/gottalentglobal
▶︎ Instagram: https://www.instagram.com/gottalentglobal
▶︎ Subscribe to Got Talent Global: http://bit.ly/GotTalent_Sub

Got Talent Global brings together the very best in worldwide talent, creating a central hub for fans of the show to keep up to date with the other sensational performances from around the world.

#SimonCowell #Accident #AGT",https://i.ytimg.com/vi/MfVYf_ghXBs/default.jpg,120,90,https://i.ytimg.com/vi/MfVYf_ghXBs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MfVYf_ghXBs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MfVYf_ghXBs/sddefault.jpg,640.0,480.0,,,,Got Talent Global,"['got talent', 'got talent auditions', 'got talent global', 'Most Shocking Audition', 'Most Dangerous Audition', 'dangerous act', 'Ryan Stock & Amberlynn agt', 'Ryan Stock & Amberlynn', ""America's Got Talent"", ""America's Got Talent Audition"", ""America's Got Talent Dangerous"", 'Danger Got Talent', 'Shocking Joke', 'Simon Cowell in danger', 'Accident Got Talent', 'Accident', 'Sofía Vergara Joke', 'Sofía Vergara', 'MOST SHOCKING & HORRIFIC', 'Horrific AGT', 'horrific joke', 'Joke AGT', 'AGT', 'AGT 2021', 'Simon Cowell']",24,none,MOST SHOCKING & HORRIFIC Thing That Happened on America's Got Talent 2021 | Got Talent Global,"Watch dangerous act Ryan Stock & Amberlynn on America's Got Talent 2021 (AGT), as they put Simon Cowell in danger. Check out the most shocking and horrific joke that happened to Sofía Vergara on stage.
What did you think about the audition?? Let us know in the comments below... 


▶︎ Watch more Got Talent Global videos: https://www.youtube.com/watch?v=w-z5mbZ-yCI&list=PLF-BDTAHX0p5xf2caJw3l9oPmuHI0PJRA

▶︎ Facebook: https://www.facebook.com/gottalentglobal
▶︎ Twitter: https://twitter.com/gottalentglobal
▶︎ Instagram: https://www.instagram.com/gottalentglobal
▶︎ Subscribe to Got Talent Global: http://bit.ly/GotTalent_Sub

Got Talent Global brings together the very best in worldwide talent, creating a central hub for fans of the show to keep up to date with the other sensational performances from around the world.

#SimonCowell #Accident #AGT",PT10M10S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,521344,8655,0,287,en-GB,en-GB
youtube#video,k9HoGGpL_8IKoB3YL3TgByOXdoE,Q9Z_DsR5GpU,2011-10-11T20:09:48Z,UCXxCQH2mvmhXld07egOBqeA,Ronan Parke love story - Forever Ep.4,"*Previously Ronan ran out of school and was making his way to Amber and Claire's school, Saint Felix.*
New cast Members: 
Allie - A friend of Ambers (@AllieBiebzParke on twitter )
Text From Ronan to Amber: Meet me at the front of your school ASAP. x
Text from Amber to Ronan: Why? X
Text from Ronan to Amber: Please? X
Text from Amber to Ronan: Sure x
 *At Saint Felix* 
Allie: *out of the maths room window* *To Amber* Look Its Ronan Parke!!! OMG!!!
Amber: *Pretending not to know who it is* Who's that?
Allie: OMG!! How do you not know who Ronan Parke is. He is like the most amazing, gorgeous, talented, cutest guy in the world.
Amber: Well, I've never heard of him.
*PING*
Amber: That's my phone! *Grinning*
Claire: Wow! Your popular today *smirking*
Allie: Claire, why are you smiling?
Claire: it's a secret.
Allie: Please tell me!
Claire: I'll tell you later!
Allie: Okay. Text me now.
Claire: Alright.
Teacher: Girls. Be quiet.
Girls: Sorry sir.
Claire texting Allie: Well, Ronan Parke is here because he's my cousin. AND because Amber met him today and she didn't know who he was but they really got along well and they've been texting all day. So im guessing that text to Amber is from Ronan saying to meet him!
Allie texting Claire: OMG!. Ronan Parke is your cousin! Wow. And she's so lucky. we should see what they do. 
Claire texting Allie: Okay follow my lead. I'll text you then Plan...

-------------------------------------------------------------------
What do you think Claire and Allies plan is.
What do you think will happen to Ronan.
And will Ronan and Amber ever get together. COMMENT YOUR THOUGHTS AND TWEET/FOLLOW ME @MeganParke_ and also FOLLOW @AllieBiebzParke",https://i.ytimg.com/vi/Q9Z_DsR5GpU/default.jpg,120,90,https://i.ytimg.com/vi/Q9Z_DsR5GpU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Q9Z_DsR5GpU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Q9Z_DsR5GpU/sddefault.jpg,640.0,480.0,,,,InspiredbyRonanParke,"['27 Club', 'Forever 21', 'Club 8', '9:30 Club', 'Ronan', 'Parke', 'Story', 'Friends', 'Penguin', 'America', 'Club Penguin', 'Americas', 'Best', 'Love Story', 'Europe', 'Best Friends', 'Episode', 'cover song', 'music', 'England', 'Singing', 'forever', 'episode', 'justin', 'bieber', 'exclusive']",22,none,Ronan Parke love story - Forever Ep.4,"*Previously Ronan ran out of school and was making his way to Amber and Claire's school, Saint Felix.*
New cast Members: 
Allie - A friend of Ambers (@AllieBiebzParke on twitter )
Text From Ronan to Amber: Meet me at the front of your school ASAP. x
Text from Amber to Ronan: Why? X
Text from Ronan to Amber: Please? X
Text from Amber to Ronan: Sure x
 *At Saint Felix* 
Allie: *out of the maths room window* *To Amber* Look Its Ronan Parke!!! OMG!!!
Amber: *Pretending not to know who it is* Who's that?
Allie: OMG!! How do you not know who Ronan Parke is. He is like the most amazing, gorgeous, talented, cutest guy in the world.
Amber: Well, I've never heard of him.
*PING*
Amber: That's my phone! *Grinning*
Claire: Wow! Your popular today *smirking*
Allie: Claire, why are you smiling?
Claire: it's a secret.
Allie: Please tell me!
Claire: I'll tell you later!
Allie: Okay. Text me now.
Claire: Alright.
Teacher: Girls. Be quiet.
Girls: Sorry sir.
Claire texting Allie: Well, Ronan Parke is here because he's my cousin. AND because Amber met him today and she didn't know who he was but they really got along well and they've been texting all day. So im guessing that text to Amber is from Ronan saying to meet him!
Allie texting Claire: OMG!. Ronan Parke is your cousin! Wow. And she's so lucky. we should see what they do. 
Claire texting Allie: Okay follow my lead. I'll text you then Plan...

-------------------------------------------------------------------
What do you think Claire and Allies plan is.
What do you think will happen to Ronan.
And will Ronan and Amber ever get together. COMMENT YOUR THOUGHTS AND TWEET/FOLLOW ME @MeganParke_ and also FOLLOW @AllieBiebzParke",PT3M16S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,279505,947,0,,,
youtube#video,ZdOoBerg6vFw-QXena0p0bWOyos,R_TlGak9WHk,2022-01-07T21:22:55Z,UCUfP0El1vakyfkkXbyJwy0Q,My Anticipated Book Releases 2022 | Fantasy,"So Excited for all these books!

The Starless Crown by James Rollins
Daughter of the Moon Goddess by Sue Lynn Tan
The Amber Crown by Jacey Bedford
The Final Strife by Saara El Arifi
The City of Dusk by Tara Sim
Spear by Nicola Griffith
Engines of Empire by Mike Heath
The Justice of Kings by Lauren Panepinto
Scorpica by GR McAllister

Thank you all so much for watching! You! You right there are awesome! :)
---------------------------------------------------------------------------------------------------------
Where to Find Me:
- Twitter: https://twitter.com/Samsnonsense
- Instagram: https://www.instagram.com/sams_nonsense/
- TikTok: https://vm.tiktok.com/ZM8ADFepF/
- Email: Novelsandnonsense@gmail.com",https://i.ytimg.com/vi/R_TlGak9WHk/default.jpg,120,90,https://i.ytimg.com/vi/R_TlGak9WHk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/R_TlGak9WHk/hqdefault.jpg,480,360,,,,,,,Sam's Nonsense,"['booktube', 'booktubesff', 'fashion', 'beauty', 'vlogger', 'makeup', 'hair', 'bibliophile', 'bookish', 'reader', 'booktuber', 'Fantasy', 'SFF', 'Book Community', 'Fantasy Books', 'Book Reviewer', 'Reviews']",22,none,My Anticipated Book Releases 2022 | Fantasy,"So Excited for all these books!

The Starless Crown by James Rollins
Daughter of the Moon Goddess by Sue Lynn Tan
The Amber Crown by Jacey Bedford
The Final Strife by Saara El Arifi
The City of Dusk by Tara Sim
Spear by Nicola Griffith
Engines of Empire by Mike Heath
The Justice of Kings by Lauren Panepinto
Scorpica by GR McAllister

Thank you all so much for watching! You! You right there are awesome! :)
---------------------------------------------------------------------------------------------------------
Where to Find Me:
- Twitter: https://twitter.com/Samsnonsense
- Instagram: https://www.instagram.com/sams_nonsense/
- TikTok: https://vm.tiktok.com/ZM8ADFepF/
- Email: Novelsandnonsense@gmail.com",PT13M51S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,966,117,0,22,,en-US
youtube#video,uhHnsrsHbzn2GRl0oN_k7CWP-uQ,UrxF-UmQzZY,2017-12-19T14:20:27Z,UCCKVx2rFm8WUEdDugI5BSyQ,#IStandWithAmber ♡,"Fans from all around the world wanted to show their support to lovely and talented Amber Laura Heard. This video is full of love and kindness. Here’s a special thank you to the amazing Alexia who made this beautiful video and to everyone who participated in this project.

Amber, we love you so much. You are so beautiful, talented, important and wonderful. We will always love and support you.

All my love,
Sara (@amberheardteam) ♡


*
Edited by: Alexia (@aheardonline)",https://i.ytimg.com/vi/UrxF-UmQzZY/default.jpg,120,90,https://i.ytimg.com/vi/UrxF-UmQzZY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UrxF-UmQzZY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/UrxF-UmQzZY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/UrxF-UmQzZY/maxresdefault.jpg,1280.0,720.0,Amber Heard Team,,22,none,#IStandWithAmber ♡,"Fans from all around the world wanted to show their support to lovely and talented Amber Laura Heard. This video is full of love and kindness. Here’s a special thank you to the amazing Alexia who made this beautiful video and to everyone who participated in this project.

Amber, we love you so much. You are so beautiful, talented, important and wonderful. We will always love and support you.

All my love,
Sara (@amberheardteam) ♡


*
Edited by: Alexia (@aheardonline)",PT10M37S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,106,,0,1,,
youtube#video,XFFrTGkS07lY08PbuN0PcLFDpFs,VpQJpmEUk9A,2014-05-08T06:11:15Z,UCRWPbbHEHCrLXqfTEmqfF9Q,Amber Wyrick for Young Broke & Talented Apparel,,https://i.ytimg.com/vi/VpQJpmEUk9A/default.jpg,120,90,https://i.ytimg.com/vi/VpQJpmEUk9A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VpQJpmEUk9A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VpQJpmEUk9A/sddefault.jpg,640.0,480.0,,,,Back Up,"['young broke and talented apparel', 'young broke and talented', 'young and reckless', 'young & reckless']",22,none,Amber Wyrick for Young Broke & Talented Apparel,,PT14S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1058,10,0,0,,
youtube#video,YV2EyiEjU1COH8Pm4KTWCxKKQwM,z-pU3dS53ko,2013-12-07T03:13:25Z,UCNLYWcjPSuSrKDOmySRPWWg,Christmas Medley - Tori Kelly x Amber Riley x Todrick Hall,"hope you enjoy our lil medley, (Angels We Have Heard On High, Sleigh Ride, & White Christmas) - and hope you all have a lovely Christmas!
special thanks to my beautiful and talented friends for jammin with me on this. i love these two so much!  

follow us on twitter:
@msAmberPRiley
@toddyrockstar
@torikelly

ps, congrats to amber on winning dancing with the stars! :)
pss, please ignore the annoying amount of fingerprints on my guitar. lol. 

-----------------------------------
torikellymusic.com",https://i.ytimg.com/vi/z-pU3dS53ko/default.jpg,120,90,https://i.ytimg.com/vi/z-pU3dS53ko/mqdefault.jpg,320,180,https://i.ytimg.com/vi/z-pU3dS53ko/hqdefault.jpg,480,360,https://i.ytimg.com/vi/z-pU3dS53ko/sddefault.jpg,640.0,480.0,,,,Tori Kelly,"['tori kelly', 'amber riley', 'todrick hall', 'christmas', 'medley', 'acoustic', 'angels we have heard on high', 'sleigh ride', 'white christmas']",10,none,Christmas Medley - Tori Kelly x Amber Riley x Todrick Hall,"hope you enjoy our lil medley, (Angels We Have Heard On High, Sleigh Ride, & White Christmas) - and hope you all have a lovely Christmas!
special thanks to my beautiful and talented friends for jammin with me on this. i love these two so much!  

follow us on twitter:
@msAmberPRiley
@toddyrockstar
@torikelly

ps, congrats to amber on winning dancing with the stars! :)
pss, please ignore the annoying amount of fingerprints on my guitar. lol. 

-----------------------------------
torikellymusic.com",PT5M21S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,1064319,34139,0,1578,,
youtube#video,9af3dtxaJBT-4RUHAatjBvxNvHw,_4VuTWUIzaI,2019-06-27T23:45:54Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/_4VuTWUIzaI/default.jpg,120,90,https://i.ytimg.com/vi/_4VuTWUIzaI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_4VuTWUIzaI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/_4VuTWUIzaI/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,,24,none,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT15S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,17,,0,0,,
