kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.favoriteCount,statistics.likeCount,statistics.commentCount,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,Wl8chEC4BbuRWuOLNpbXYPKi_I4,0BGzpqMB1hU,2014-05-13T10:23:37Z,UCc5tmtsu2fL4FP2zNJV4PLw,"Amber Valentino, PhD, BCBA-D | Best Practices for Mand Training","Amber Valentino, PhD, BCBA-D

Children with autism and other developmental disabilities often have limited functional language to request access to preferred items/activities.  B.F. Skinner (1957) used the term ""mand"" to refer to this type of language.  In the absence of functional mands, behaviors such as ""tantrums,"" aggression, or self-injury may be more likely to develop because these behaviors might produce access to preferred items or events. Thus, it has been recommended that mands be targeted early in behavioral treatment. A large literature exists to support mand training procedures, and there are many nuances to consider in order to ensure that such training is successful. This presentation will emphasize the functional importance of mands, considerations for early mand training, and critical literature-based teaching strategies.",https://i.ytimg.com/vi/0BGzpqMB1hU/default.jpg,120,90,https://i.ytimg.com/vi/0BGzpqMB1hU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0BGzpqMB1hU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0BGzpqMB1hU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/0BGzpqMB1hU/maxresdefault.jpg,1280.0,720.0,DataFinch Technologies,27,none,"Amber Valentino, PhD, BCBA-D | Best Practices for Mand Training","Amber Valentino, PhD, BCBA-D

Children with autism and other developmental disabilities often have limited functional language to request access to preferred items/activities.  B.F. Skinner (1957) used the term ""mand"" to refer to this type of language.  In the absence of functional mands, behaviors such as ""tantrums,"" aggression, or self-injury may be more likely to develop because these behaviors might produce access to preferred items or events. Thus, it has been recommended that mands be targeted early in behavioral treatment. A large literature exists to support mand training procedures, and there are many nuances to consider in order to ensure that such training is successful. This presentation will emphasize the functional importance of mands, considerations for early mand training, and critical literature-based teaching strategies.",PT1H9M6S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1566,0,,,,,
youtube#video,SWFwb-bVfxt7i2pQgj9ortQwyNg,1NlzE-qyv3g,2020-07-06T00:58:13Z,UCIUYf6M_WJKCKEFe7XOvRpQ,💪🏽🎖TRAINING WITH DONALD - Amber Thompson: Leaders Of Change🎖💪🏽,"I had the pleasure of coaching Amber Thompson through a challenging workout! Amber is the founder of Leaders of Change where she specializes in organizational development. 

The goal is to create economical and sustainable practices in communities and businesses. 

📈As a systems thinker, she helps organizations function more efficiently and being more equitable. 

Through creating this efficiency, she creates more equitable organizations by focusing on the most impacted populations (team members, community members, leaders) by creating a “bottom up” style of impact. 

⬆️”Learn bottom up to teach top down” ⬇️

This creates a more holistic environment in business and is effective with community building. 

💡Creating systems that serve well the most vulnerable people in society automatically creates a equitable environment up the ladder. 

This creates a sustainable business and community. 

📌An Example from our discussion: creating health care systems that are created to optimally serve Black residents will be even more efficient to serve more privileged members of society. 

📌Having a business flow that serves your bottom employees well creates an environment that those at the top benefit well from in addition. 

Leaders of Change works with community development organizations/civic institutions as well as corporations and small businesses that need more equitable, sustainable processes. 

Learn more & get involved with community development projects:

www.leadersofchangellc.com

And on Facebook/LinkedIn:

Info@leadersofchangellc.com

Leaders of Change LLC

Share with a friend, partner, and colleague!",https://i.ytimg.com/vi/1NlzE-qyv3g/default.jpg,120,90,https://i.ytimg.com/vi/1NlzE-qyv3g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1NlzE-qyv3g/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1NlzE-qyv3g/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1NlzE-qyv3g/maxresdefault.jpg,1280.0,720.0,Coach Donald,22,none,💪🏽🎖TRAINING WITH DONALD - Amber Thompson: Leaders Of Change🎖💪🏽,"I had the pleasure of coaching Amber Thompson through a challenging workout! Amber is the founder of Leaders of Change where she specializes in organizational development. 

The goal is to create economical and sustainable practices in communities and businesses. 

📈As a systems thinker, she helps organizations function more efficiently and being more equitable. 

Through creating this efficiency, she creates more equitable organizations by focusing on the most impacted populations (team members, community members, leaders) by creating a “bottom up” style of impact. 

⬆️”Learn bottom up to teach top down” ⬇️

This creates a more holistic environment in business and is effective with community building. 

💡Creating systems that serve well the most vulnerable people in society automatically creates a equitable environment up the ladder. 

This creates a sustainable business and community. 

📌An Example from our discussion: creating health care systems that are created to optimally serve Black residents will be even more efficient to serve more privileged members of society. 

📌Having a business flow that serves your bottom employees well creates an environment that those at the top benefit well from in addition. 

Leaders of Change works with community development organizations/civic institutions as well as corporations and small businesses that need more equitable, sustainable processes. 

Learn more & get involved with community development projects:

www.leadersofchangellc.com

And on Facebook/LinkedIn:

Info@leadersofchangellc.com

Leaders of Change LLC

Share with a friend, partner, and colleague!",PT7M39S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,17,0,1,0,,,
youtube#video,WrPq90nyq0RoYtEif5qIZXEfO9c,2JtsuB0N7QE,2021-08-20T17:14:58Z,UCsg_1BR_T7dZiDj4Uzk2XKg,Amber Heard Fight Training for Aquaman | Youtube Shorts | #Shorts,"Amber Heard Fight Training for Aquaman | Youtube Shorts | #Shorts

original video link: https://www.instagram.com/p/BSWhYNvlHW_/?utm_source=ig_web_copy_link",https://i.ytimg.com/vi/2JtsuB0N7QE/default.jpg,120,90,https://i.ytimg.com/vi/2JtsuB0N7QE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2JtsuB0N7QE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2JtsuB0N7QE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/2JtsuB0N7QE/maxresdefault.jpg,1280.0,720.0,Biley Studios,24,none,Amber Heard Fight Training for Aquaman | Youtube Shorts | #Shorts,"Amber Heard Fight Training for Aquaman | Youtube Shorts | #Shorts

original video link: https://www.instagram.com/p/BSWhYNvlHW_/?utm_source=ig_web_copy_link",PT9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,73,0,2,0,"['Amber Heard', 'Fight', 'Training', 'Aquaman', 'Fight Training', 'Aquaman 2', 'Youtube Shorts', 'Shorts']",,
youtube#video,GPEbHrTiMqz68rVfsH6xwk6h7CI,65MeMknYC4I,2018-12-23T09:42:46Z,UC9iWrL6k2sYpCoM43mg9w5g,"Aquaman - Official Extended Trailer #2 (2018) | Jason Momoa, Amber Heard, Willem Dafoe","Aquaman - Official Extended Trailer #2 (2018) | Jason Momoa, Amber Heard, Willem Dafoe",https://i.ytimg.com/vi/65MeMknYC4I/default.jpg,120,90,https://i.ytimg.com/vi/65MeMknYC4I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/65MeMknYC4I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/65MeMknYC4I/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/65MeMknYC4I/maxresdefault.jpg,1280.0,720.0,Raymond Yu Chavez,24,none,"Aquaman - Official Extended Trailer #2 (2018) | Jason Momoa, Amber Heard, Willem Dafoe","Aquaman - Official Extended Trailer #2 (2018) | Jason Momoa, Amber Heard, Willem Dafoe",PT5M18S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,11,0,0,0,"['Aquaman - Official Extended Trailer #2 (2018) | Jason Momoa', 'Amber Heard', 'Willem Dafoe', 'movies 2018', '2019']",,
youtube#video,a99_6JzlKe38KWc_d57JOexL8JQ,AyEjD5EYIVc,2021-10-11T13:03:14Z,UCJR5Y05af3h8sPRz52iKi7g,Assessing Amber for connection training,"This video is our first session from the Connection training course, seeing how she reacts to the treats in buckets and trying to read her body language.
https://connectiontraining.com/",https://i.ytimg.com/vi/AyEjD5EYIVc/default.jpg,120,90,https://i.ytimg.com/vi/AyEjD5EYIVc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AyEjD5EYIVc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/AyEjD5EYIVc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/AyEjD5EYIVc/maxresdefault.jpg,1280.0,720.0,Connecting with Amber and Dobs,22,none,Assessing Amber for connection training,"This video is our first session from the Connection training course, seeing how she reacts to the treats in buckets and trying to read her body language.
https://connectiontraining.com/",PT9M54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,18,0,1,1,,,
youtube#video,vGWJt82X4DTfiQkRFOWcuNV50ak,b-eRgHiguFc,2021-10-19T20:00:39Z,UCmhOAP4T8OR-3FGiHsFIsFA,"Integrated Pediatric Care & Astronaut Training with Lyndsey Steele & Amber Eck, Milestone Pediatrics","In this episode of Disruptors at Work: an Integrated Care Podcast, Dr. Cara English, DBH is joined by Lyndsey Steele and Amber Eck of Milestone Pediatrics. They dive into the topic of integrated pediatric care services for children and families with disabilities including an innovative protocol, Astronaut Training. Astronaut Training is a precise, powerful, therapeutic protocol that is designed to to develop optimal vestibular function, an essential foundation for all sensory processing and movement control. This protocol is administered by occupational and physical therapists that have received advanced education.

Milestone Pediatrics was founded in 2009 by two ambitious women looking to make a difference in the special needs community. To effectively meet the challenges of raising children with disabilities, families have a strong ongoing need for therapeutic interventions for their loved ones. As Milestone Pediatrics saw that need, they decided to fill that void by creating several programs for individuals with disabilities. Their services include Speech Therapy, Occupational therapy, Physical Therapy, Music Therapy and caregiving services. Milestone Pediatrics acts to ensure that people with intellectual and developmental disabilities have meaningful opportunities in our community and can be a part of an inclusive society. Learn more about Milestone Pediatrics: https://www.milestoneaz.com/

Episode recorded April 23, 2021.

_________________________________________________________________

Cummings Graduate Institute of Behavioral Health Studies is a nonprofit, online, DEAC accredited, private institution offering post-graduate education and training in the field of Integrated Behavioral Health, including the Doctor of Behavioral Health (DBH) degree, integrated behavioral health certificate programs and continuing education exclusively focused in integrated care. 
_________________________________________________________________

To learn more about Cummings Graduate Institute visit: https://cgi.edu/",https://i.ytimg.com/vi/b-eRgHiguFc/default.jpg,120,90,https://i.ytimg.com/vi/b-eRgHiguFc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/b-eRgHiguFc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/b-eRgHiguFc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/b-eRgHiguFc/maxresdefault.jpg,1280.0,720.0,cummingsgraduateinstitute,27,none,"Integrated Pediatric Care & Astronaut Training with Lyndsey Steele & Amber Eck, Milestone Pediatrics","In this episode of Disruptors at Work: an Integrated Care Podcast, Dr. Cara English, DBH is joined by Lyndsey Steele and Amber Eck of Milestone Pediatrics. They dive into the topic of integrated pediatric care services for children and families with disabilities including an innovative protocol, Astronaut Training. Astronaut Training is a precise, powerful, therapeutic protocol that is designed to to develop optimal vestibular function, an essential foundation for all sensory processing and movement control. This protocol is administered by occupational and physical therapists that have received advanced education.

Milestone Pediatrics was founded in 2009 by two ambitious women looking to make a difference in the special needs community. To effectively meet the challenges of raising children with disabilities, families have a strong ongoing need for therapeutic interventions for their loved ones. As Milestone Pediatrics saw that need, they decided to fill that void by creating several programs for individuals with disabilities. Their services include Speech Therapy, Occupational therapy, Physical Therapy, Music Therapy and caregiving services. Milestone Pediatrics acts to ensure that people with intellectual and developmental disabilities have meaningful opportunities in our community and can be a part of an inclusive society. Learn more about Milestone Pediatrics: https://www.milestoneaz.com/

Episode recorded April 23, 2021.

_________________________________________________________________

Cummings Graduate Institute of Behavioral Health Studies is a nonprofit, online, DEAC accredited, private institution offering post-graduate education and training in the field of Integrated Behavioral Health, including the Doctor of Behavioral Health (DBH) degree, integrated behavioral health certificate programs and continuing education exclusively focused in integrated care. 
_________________________________________________________________

To learn more about Cummings Graduate Institute visit: https://cgi.edu/",PT47M56S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,5,0,,0,"['integrated behavioral health', 'integrated behavioral healthcare', 'integrated care', 'integrated healthcare', 'behavioral healthcare', 'cummings graduate institute', 'children with disabilities', 'occupational therapy', 'speech therapy', 'astronaut training', 'physical therapy', 'music therapy', 'milestone pediatrics', 'milestoneaz', 'special needs children', 'special needs', 'integrated pediatric care', 'integrated pediatrics']",en,
youtube#video,H4sZy1ocugZ5AAojjPyIV4qDnoE,bScMj_NFFwo,2019-10-11T21:18:51Z,UCvB00gFzUPFXBw0f33tN1jg,Training Blend Episode 004 with Amber Brannigan,"Episode #4 of the official podcast of the State of Nebraska Training and Development team. This episode features Amber Brannigan, State Building Division Administrator.",https://i.ytimg.com/vi/bScMj_NFFwo/default.jpg,120,90,https://i.ytimg.com/vi/bScMj_NFFwo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bScMj_NFFwo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bScMj_NFFwo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/bScMj_NFFwo/maxresdefault.jpg,1280.0,720.0,Nebraska Department of Administrative Services,22,none,Training Blend Episode 004 with Amber Brannigan,"Episode #4 of the official podcast of the State of Nebraska Training and Development team. This episode features Amber Brannigan, State Building Division Administrator.",PT14M26S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,40,0,0,0,,en,en
youtube#video,W2bmUn3o0N_-bPYD7-LHpQkgiLc,GBccNipKCek,2018-10-26T19:58:57Z,UCZhlN9Nwq0e1vS_jbd3J7QQ,Amber Heard speaking Spanish / hablando español 2018,Amber Heard had a meeting at the UN and she spoke some nice and very fluent Spanish.,https://i.ytimg.com/vi/GBccNipKCek/default.jpg,120,90,https://i.ytimg.com/vi/GBccNipKCek/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GBccNipKCek/hqdefault.jpg,480,360,https://i.ytimg.com/vi/GBccNipKCek/sddefault.jpg,640.0,480.0,,,,Sebastian J.,20,none,Amber Heard speaking Spanish / hablando español 2018,Amber Heard had a meeting at the UN and she spoke some nice and very fluent Spanish.,PT15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,6380,0,53,6,,,
youtube#video,MUUJZQK6eUlmMRfW-3JxuaxFCxo,H7F57Oys7GA,2021-08-30T16:16:32Z,UC2bumF4XQAwdKC_5HJKnbLQ,Amber heard new video,"#amberheard
Amber heard new video",https://i.ytimg.com/vi/H7F57Oys7GA/default.jpg,120,90,https://i.ytimg.com/vi/H7F57Oys7GA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/H7F57Oys7GA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/H7F57Oys7GA/sddefault.jpg,640.0,480.0,,,,The pidu tv,22,none,Amber heard new video,"#amberheard
Amber heard new video",PT1M20S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,5,0,1,0,"['the pidu tv', 'amberheard', 'actoress', 'hollywood']",,
youtube#video,7idSdLUZofk0NjzpbuMdsOyXgg0,IoI_PN9Mq6g,2017-04-02T20:29:50Z,UCUHGZHQqtFGzWBuiGjXedSw,Aquaman e Liga da Justiça Amber Heard treinamento,"Aquaman e Liga da Justiça Amber Heard treinamento
INSTAGRAN
@ÓRBITGEEKOFICIAL 

PAGINA 
https://www.facebook.com/orbitageek.oficial/?fref=ts

PERFIL
https://www.facebook.com/PG.ORBITAGEEK",https://i.ytimg.com/vi/IoI_PN9Mq6g/default.jpg,120,90,https://i.ytimg.com/vi/IoI_PN9Mq6g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IoI_PN9Mq6g/hqdefault.jpg,480,360,,,,,,,ORBITA GEEK,1,none,Aquaman e Liga da Justiça Amber Heard treinamento,"Aquaman e Liga da Justiça Amber Heard treinamento
INSTAGRAN
@ÓRBITGEEKOFICIAL 

PAGINA 
https://www.facebook.com/orbitageek.oficial/?fref=ts

PERFIL
https://www.facebook.com/PG.ORBITAGEEK",PT1M,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1106,0,21,0,"['órbita geek', 'nerd', 'geek', 'Marvel', 'Dc', 'Super Homem', 'Batman', 'Superman', 'coringa', 'esquadrão suicida', 'star war', 'star trek', 'fox', 'warner', 'netflix', 'séries', 'desenhos', 'the walking dead', 'disney', 'avengers', 'vingadores', 'arlequina', 'harley queen', 'liga da justiça', 'aquaman', 'amber', 'heard', 'amber heard', 'luta', 'figth', 'treinamento', 'dc', 'herói']",,
