kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,zq02p68p2L8ny2SFPkGMDwT9Kd8,-j9sWaFnK6Q,2018-06-21T21:57:02Z,UC5YBLIsV6LMe3IlrvOJ0uFA,"Johnny Depp Gives Shockingly Candid Interview About Divorce From Amber Heard, Money Issues, & More","Johnny Depp Gives Shockingly Candid Interview About Divorce From Amber Heard, Money Issues, & More

Thumnail and content:

http://bit.ly/2te4vww

Thanks for watching....
Please Subcriber !",https://i.ytimg.com/vi/-j9sWaFnK6Q/default.jpg,120,90,https://i.ytimg.com/vi/-j9sWaFnK6Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-j9sWaFnK6Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-j9sWaFnK6Q/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-j9sWaFnK6Q/maxresdefault.jpg,1280.0,720.0,News Bbc,"['Johnny Depp Gives Shockingly Candid', 'More Johnny Depp', 'Johnny', 'rumors', 'Interview About Divorce From Amber', 'Amber', 'Heard', 'Amber Heard', 'lawsuits', 'spending', 'being', 'Rolling', 'Stone', 'eyes', 'Depp', 'Johnny Depp', 'Gives', 'Shockingly', 'Gives Shockingly', 'Candid', 'Shockingly Candid', 'Gives Shockingly Candid', 'money', 'son']",22,none,"Johnny Depp Gives Shockingly Candid Interview About Divorce From Amber Heard, Money Issues, & More","Johnny Depp Gives Shockingly Candid Interview About Divorce From Amber Heard, Money Issues, & More

Thumnail and content:

http://bit.ly/2te4vww

Thanks for watching....
Please Subcriber !",PT1M22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,30,1,0,0,,
youtube#video,fVkDi-beY2qhjLHMrhAHtFSNJj4,-_aYFpWRP4A,2018-08-17T06:47:22Z,UCVBZ7bN9BPx3LkMkWSMQL1g,Johnny Depp lance de nouvelles accusations contre Amber Heard et ça ne vole pas haut,"Johnny Depp continue de contre-attaquer suite à son divorce avec Amber Heard. L'acteur accuse son ancienne épouse d'avoir déféqué dans leur lit en 2016 pour se venger. 
Source: http://www.gala.fr/l_actu/news_de_stars/johnny-depp-lance-de-nouvelles-accusations-contre-amber-heard-et-ca-ne-vole-pas-haut_418289 
Subscribe: https://goo.gl/N5Xus5",https://i.ytimg.com/vi/-_aYFpWRP4A/default.jpg,120,90,https://i.ytimg.com/vi/-_aYFpWRP4A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-_aYFpWRP4A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-_aYFpWRP4A/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-_aYFpWRP4A/maxresdefault.jpg,1280.0,720.0,Celebrity News,"['vengeance', 'divorce', 'acteur', 'actrice', 'Chien', 'Johnny Depp', 'Amber Heard']",24,none,Johnny Depp lance de nouvelles accusations contre Amber Heard et ça ne vole pas haut,"Johnny Depp continue de contre-attaquer suite à son divorce avec Amber Heard. L'acteur accuse son ancienne épouse d'avoir déféqué dans leur lit en 2016 pour se venger. 
Source: http://www.gala.fr/l_actu/news_de_stars/johnny-depp-lance-de-nouvelles-accusations-contre-amber-heard-et-ca-ne-vole-pas-haut_418289 
Subscribe: https://goo.gl/N5Xus5",PT3M10S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,70,1,0,0,fr,
youtube#video,iTHIUf9xww9SpWBgNB_q8d3eRtw,3WTj9G9nFlc,2016-05-26T00:51:04Z,UCMWQB2KWK_57Q_MjY8N5z7g,Amber Heard Files for Divorce From Johnny Depp,"Amber Heard has filed for divorce from Johnny Depp , shockingly 3 days after Johnny's mom died.
Amber filed her divorce petition Monday, citing irreconcilable differences. The couple married in February of last year, yet Amber is asking for spousal support. 
Our sources say the couple had NO prenup.
It's especially harsh because Johnny was extremely close to his mother. She says in the divorce docs that they separated on May 22 , 2 days after Johnny's mom passed.
As if that's not enough. Johnny's new movie, ""Alice Through the Looking Glass,"" opens Friday.
The last time we saw them together was awkward, to say the least their video apology for the dog smuggling incident in Australia.

Subscribe to Celebritytalkies Youtube Channel !
Follow us on Google + : http://goo.gl/EKVtqu",https://i.ytimg.com/vi/3WTj9G9nFlc/default.jpg,120,90,https://i.ytimg.com/vi/3WTj9G9nFlc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3WTj9G9nFlc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3WTj9G9nFlc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3WTj9G9nFlc/maxresdefault.jpg,1280.0,720.0,CelebrityTalkies,"[""Johnny Depp Amber Heard Files for Divorce On Heels of His Mom's Death""]",24,none,Amber Heard Files for Divorce From Johnny Depp,"Amber Heard has filed for divorce from Johnny Depp , shockingly 3 days after Johnny's mom died.
Amber filed her divorce petition Monday, citing irreconcilable differences. The couple married in February of last year, yet Amber is asking for spousal support. 
Our sources say the couple had NO prenup.
It's especially harsh because Johnny was extremely close to his mother. She says in the divorce docs that they separated on May 22 , 2 days after Johnny's mom passed.
As if that's not enough. Johnny's new movie, ""Alice Through the Looking Glass,"" opens Friday.
The last time we saw them together was awkward, to say the least their video apology for the dog smuggling incident in Australia.

Subscribe to Celebritytalkies Youtube Channel !
Follow us on Google + : http://goo.gl/EKVtqu",PT1M19S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,80,1,0,0,en,
youtube#video,V-LfYhgeCStAYQtZIB582c28Zvs,3ZkYZkG7NOU,2020-07-28T19:32:44Z,UC6owfCRTkLhjEEtrGvdfjvg,Episode 7: Johnny Depp and Amber Heard divorce cause?,"Bed time conspiracies presents you on the another episode with the story of divorce between Pirate Johnny Depp and queen Amber Heard.

Kindly like, subscribe and share.
Suggestions for topics accepted. Thanks!
#johnnydepp #amberheard #divorce #misogynist",https://i.ytimg.com/vi/3ZkYZkG7NOU/default.jpg,120,90,https://i.ytimg.com/vi/3ZkYZkG7NOU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3ZkYZkG7NOU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3ZkYZkG7NOU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3ZkYZkG7NOU/maxresdefault.jpg,1280.0,720.0,Bedroom Conspiracies and Tech.,"['#divorce', '#conspiracy', '#conspiracies', '#breakup', '#amber', '#johnny', '#depp', '#piracte', '#carribean', '#ship', '#wedding', '#dating', '#cheating', '#marriage', '#like', '#love', '#heard', '#ertugrul', '#ertugruldrama', '#pakistani', '#pakistanishowbiz', '#hollywood', '#india', '#bollywood', '#nepotism', '#indiannepotism', '#bollywoodnepotism', '#kangana', '#kanganaranaut', '#taapseepannu', '#swarabhaskar', '#feminism', '#indiafeminism', '#pakistanfeminism', '#equality', '#hollyweird', 'divorce', 'johnnydepp', 'amberheard', 'india', 'pakistan', 'pubgban', '#pubg', 'modi', 'pubgunban', 'waqarzaka', 'waqarzakapubg', 'Eid']",24,none,Episode 7: Johnny Depp and Amber Heard divorce cause?,"Bed time conspiracies presents you on the another episode with the story of divorce between Pirate Johnny Depp and queen Amber Heard.

Kindly like, subscribe and share.
Suggestions for topics accepted. Thanks!
#johnnydepp #amberheard #divorce #misogynist",PT4M3S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,120,6,0,2,en-US,
youtube#video,hg3DeoJgl8DuBDFN-Wna8L-4gzA,6BbNZcxZhcs,2021-08-28T17:00:12Z,UCpP4q2JOTZ4P-v0DXgRZQgw,HOW TO MARRY    RIGHT PARTNER BASED ON JOHNNY AND AMBER DIVORCE (2021),"How to marry right partner based on Johnny Depp and Amber Heard divorce. This video answers the question of how we can marry a right partner. 

#SocialProblem 
#GlobalProblem
#LifeProblem
#DrSamurai 
#SocialIssue 
#SocialDisorder
#GlobalIssue
#InternationalProblem
#Prison 
#Crime
#Dictator
#InternationalSocialPathology

THE BEST OF SOCIAL PROBLEMS PLAYLIST 
https://www.youtube.com/playlist?list=PLfjzNKXm0zSFMcX37Ng2siTq4pdUpWJ7f

THE BEST OF VIOLENCE PLAYLIST
https://www.youtube.com/playlist?list=PLfjzNKXm0zSEA5uCMbTNIWInLNlEZxp06

INSTANT SUBSCRIPTION
https://www.youtube.com/channel/UCpP4q2JOTZ4P-v0DXgRZQgw/featured?sub_confirmation=1

― Dr. SamuraI (Social Pathology Professor/ Prison Counselor/ Former Nobel Peace Official Guest) discusses various SOCIAL PROBLEMS with you MUCH DEEPER than anywhere. EACH VIDEO provides you CLEAR VALUE, which you feel lucky to learn. 🌳🌳🌲🌳🌳

― Disclaimer:  The information in all Dr. Samurai's Minute Lecture videos is not official medical diagnosis. The general information on the subjects is all publicly available, all episodes being my personal memoirs with the persons with no intention to harm any person or organization",https://i.ytimg.com/vi/6BbNZcxZhcs/default.jpg,120,90,https://i.ytimg.com/vi/6BbNZcxZhcs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6BbNZcxZhcs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/6BbNZcxZhcs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/6BbNZcxZhcs/maxresdefault.jpg,1280.0,720.0,Dr.Samurai's minute lecture,"['HOW TO MARRY RIGHT PARTNER', 'right marriage', 'right partner', 'how to marry', 'how to choose right partner', 'how to avoid divorce', 'dr samurai', 'international Social Pathology']",1,none,HOW TO MARRY    RIGHT PARTNER BASED ON JOHNNY AND AMBER DIVORCE (2021),"How to marry right partner based on Johnny Depp and Amber Heard divorce. This video answers the question of how we can marry a right partner. 

#SocialProblem 
#GlobalProblem
#LifeProblem
#DrSamurai 
#SocialIssue 
#SocialDisorder
#GlobalIssue
#InternationalProblem
#Prison 
#Crime
#Dictator
#InternationalSocialPathology

THE BEST OF SOCIAL PROBLEMS PLAYLIST 
https://www.youtube.com/playlist?list=PLfjzNKXm0zSFMcX37Ng2siTq4pdUpWJ7f

THE BEST OF VIOLENCE PLAYLIST
https://www.youtube.com/playlist?list=PLfjzNKXm0zSEA5uCMbTNIWInLNlEZxp06

INSTANT SUBSCRIPTION
https://www.youtube.com/channel/UCpP4q2JOTZ4P-v0DXgRZQgw/featured?sub_confirmation=1

― Dr. SamuraI (Social Pathology Professor/ Prison Counselor/ Former Nobel Peace Official Guest) discusses various SOCIAL PROBLEMS with you MUCH DEEPER than anywhere. EACH VIDEO provides you CLEAR VALUE, which you feel lucky to learn. 🌳🌳🌲🌳🌳

― Disclaimer:  The information in all Dr. Samurai's Minute Lecture videos is not official medical diagnosis. The general information on the subjects is all publicly available, all episodes being my personal memoirs with the persons with no intention to harm any person or organization",PT21M23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,40,2,0,7,en-US,
youtube#video,RL8DYtm2fgwYNLH3dGJi_LgWvOc,8gcFqsvgHSI,2016-08-16T18:05:39Z,UCVxZlxikHMY8LzspzinH1ww,Johnny Depp and Amber Heard Settle Divorce Case,It’s over! Johnny Depp and Amber Heard have settled their divorce case following months of abuse allegations by the actress against her estranged husband.  | Subscribe for more: http://bit.ly/1NGkzM1,https://i.ytimg.com/vi/8gcFqsvgHSI/default.jpg,120,90,https://i.ytimg.com/vi/8gcFqsvgHSI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8gcFqsvgHSI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8gcFqsvgHSI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/8gcFqsvgHSI/maxresdefault.jpg,1280.0,720.0,Us Weekly,"['johnny depp', 'amber heard', 'amber heard abuse allegations', 'johnny depp divorce', 'amber heard divorce', 'usweekly', 'us weekly', 'us magazine']",24,none,Johnny Depp and Amber Heard Settle Divorce Case,It’s over! Johnny Depp and Amber Heard have settled their divorce case following months of abuse allegations by the actress against her estranged husband.  | Subscribe for more: http://bit.ly/1NGkzM1,PT1M28S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,889,4,0,1,en,
youtube#video,1-32f8jT8tlrPBQu07cqOy8Cu8A,9Jve6x7KVWM,2016-08-16T12:35:25Z,UCrygFy9ZCNFrR3vtElhXaJg,Entertainment City: Justin Bieber deletes Instagram account and more Johnny Depp/Amber Heard divorce,"Justin Bieber deletes his Instagram account entirely after yesterday’s drama with his ex Selena Gomez and fans online criticism, plus an update in Johnny Depp/Amber Heard divorce drama in today’s Entertainment City.",https://i.ytimg.com/vi/9Jve6x7KVWM/default.jpg,120,90,https://i.ytimg.com/vi/9Jve6x7KVWM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9Jve6x7KVWM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/9Jve6x7KVWM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/9Jve6x7KVWM/maxresdefault.jpg,1280.0,720.0,Breakfast Television,"['5084937477001', 'show=entertainmentcity', 'type=video', 'creator=entertainmentcity', 'show=btcalgary', 'show=btvancouver', 'show=BTMontreal', 'show=dtedmonton', 'airdate=20160816', 'show=bttoronto', 'src=citytv', 'btyoutube', 'justin bieber', 'instagram', 'delete', 'entertainment']",24,none,Entertainment City: Justin Bieber deletes Instagram account and more Johnny Depp/Amber Heard divorce,"Justin Bieber deletes his Instagram account entirely after yesterday’s drama with his ex Selena Gomez and fans online criticism, plus an update in Johnny Depp/Amber Heard divorce drama in today’s Entertainment City.",PT4M16S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,268,1,0,0,,
youtube#video,kENWwNYdBycDwgDRbRzwSYgTrp0,ahYx5Cm7ugE,2017-01-16T14:30:26Z,UCkohIOvENcnKqJ79u7zqHKQ,Johnny Depp et Amber Heard clôturent enfin leur divorce,"Retrouvez toutes nos exclus sur http://star24.tv
Facebook : https://www.facebook.com/pages/STAR-24-TV-100-Stars/745969692103367?fref=ts
Twitter : https://twitter.com/S24TV

CA Y EST, la guerre entre Amber Heard et Johnny Depp concernant leur divorce prend fin ! Hé oui après des mois de bataille, tout se calme.

C'est nos confrères de TMZ qui ont annoncé la nouvelle. Amber Heard va enfin récolté son chèque de 7 millions de dollars dont une partie a d'ailleurs été reversée à des oeuvres de charités;

L'actrice avait souhaité ralentir les procédures et avait réclamé plus d'argent à son ex-mari mais sa demande n'a pas été validée.

De son côté, le protégé de Tim Burton avait également demande à ce que la jolie blonde paye 100 000 dollars supplémentaires pour avoir freiné la procédure de divorce, ce qui a été refusé.
 
Amber Heard avait par ailleurs demandé à ce que Johnny Depp paye ses frais de justice, ce qui a également été refusé, le juge affirmant que chacun avait les moyens de payer sa part.

Un divorce clôturé de plus dans la sphère people...",https://i.ytimg.com/vi/ahYx5Cm7ugE/default.jpg,120,90,https://i.ytimg.com/vi/ahYx5Cm7ugE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ahYx5Cm7ugE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ahYx5Cm7ugE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ahYx5Cm7ugE/maxresdefault.jpg,1280.0,720.0,STAR 24 TV,"['STAR24', 'TV', '100%', 'People', 'johnny depp', 'amber heard', 'divorce']",24,none,Johnny Depp et Amber Heard clôturent enfin leur divorce,"Retrouvez toutes nos exclus sur http://star24.tv
Facebook : https://www.facebook.com/pages/STAR-24-TV-100-Stars/745969692103367?fref=ts
Twitter : https://twitter.com/S24TV

CA Y EST, la guerre entre Amber Heard et Johnny Depp concernant leur divorce prend fin ! Hé oui après des mois de bataille, tout se calme.

C'est nos confrères de TMZ qui ont annoncé la nouvelle. Amber Heard va enfin récolté son chèque de 7 millions de dollars dont une partie a d'ailleurs été reversée à des oeuvres de charités;

L'actrice avait souhaité ralentir les procédures et avait réclamé plus d'argent à son ex-mari mais sa demande n'a pas été validée.

De son côté, le protégé de Tim Burton avait également demande à ce que la jolie blonde paye 100 000 dollars supplémentaires pour avoir freiné la procédure de divorce, ce qui a été refusé.
 
Amber Heard avait par ailleurs demandé à ce que Johnny Depp paye ses frais de justice, ce qui a également été refusé, le juge affirmant que chacun avait les moyens de payer sa part.

Un divorce clôturé de plus dans la sphère people...",PT55S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,366,2,0,0,fr,
youtube#video,mzD-sCelebdIz4tIy5wl3Gik9BI,B1yGJpBYtRc,2020-12-20T19:42:58Z,UCRHfVyg_4Cc9jHovMSPfYmQ,JOHNNY DEPP CANCELLED ? ( Les dessous de son divorce avec Amber Heard ) 😱,"Bonjour à tous et bienvenue sur Gossip Encore ! 🤩

Aujourd'hui on va parler de Johnny Depp et les dessous de son divorce avec Amber Heard.

⭐ Abonne-toi pour plus de gossip :  https://www.youtube.com/channel/UCRHfVyg_4Cc9jHovMSPfYmQ?sub_confirmation=1 

🔔 Active les notifications au-dessus en cliquant sur la cloche pour ne rien rater !

🧑‍🤝‍🧑 Partage la vidéo à tes amis !

🌈 Mes réseaux sociaux:

➤ Instagram : https://www.instagram.com/gossipencore.tv/
➤ Twitter : https://twitter.com/Gossip_Encore

Contact pro/Business inquiries: info.gossipencore@gmail.com

❤️ Merci d'avoir regardé ma vidéo! A bientôt! Gros Bisous ! 😘",https://i.ytimg.com/vi/B1yGJpBYtRc/default.jpg,120,90,https://i.ytimg.com/vi/B1yGJpBYtRc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/B1yGJpBYtRc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/B1yGJpBYtRc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/B1yGJpBYtRc/maxresdefault.jpg,1280.0,720.0,Gossip Encore,"['JohnnyDepp', 'AmberHeard', 'violencesdomestiques']",24,none,JOHNNY DEPP CANCELLED ? ( Les dessous de son divorce avec Amber Heard ) 😱,"Bonjour à tous et bienvenue sur Gossip Encore ! 🤩

Aujourd'hui on va parler de Johnny Depp et les dessous de son divorce avec Amber Heard.

⭐ Abonne-toi pour plus de gossip :  https://www.youtube.com/channel/UCRHfVyg_4Cc9jHovMSPfYmQ?sub_confirmation=1 

🔔 Active les notifications au-dessus en cliquant sur la cloche pour ne rien rater !

🧑‍🤝‍🧑 Partage la vidéo à tes amis !

🌈 Mes réseaux sociaux:

➤ Instagram : https://www.instagram.com/gossipencore.tv/
➤ Twitter : https://twitter.com/Gossip_Encore

Contact pro/Business inquiries: info.gossipencore@gmail.com

❤️ Merci d'avoir regardé ma vidéo! A bientôt! Gros Bisous ! 😘",PT11M46S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,16,3,0,0,fr,
youtube#video,eK8ZVrvS26xzaBdq60XcxcxMh80,bksEOGHY9vw,2019-01-04T17:08:20Z,UC5QrkxKNVsdfvlKbW48Uohg,Amber Heard Accuses Johnny Depp Of Domestic Abuse In Recently Released Divorce Testimony,"Amber Heard Accuses Johnny Depp Of Domestic Abuse In Recently Released Divorce Testimony 
January 4, 2019 Alison Buck / Getty Images The deposition transcript of Johnny Depp and Amber Heard'...",https://i.ytimg.com/vi/bksEOGHY9vw/default.jpg,120,90,https://i.ytimg.com/vi/bksEOGHY9vw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bksEOGHY9vw/hqdefault.jpg,480,360,,,,,,,an air21991,"['top news', 'Latest Headlines', 'yt:cc=on', 'Amber Heard', 'celebrity divorce', 'johnny depp', 'Celebrities']",24,none,Amber Heard Accuses Johnny Depp Of Domestic Abuse In Recently Released Divorce Testimony,"Amber Heard Accuses Johnny Depp Of Domestic Abuse In Recently Released Divorce Testimony 
January 4, 2019 Alison Buck / Getty Images The deposition transcript of Johnny Depp and Amber Heard'...",PT3M58S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,24,0,0,0,en,
