kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage
youtube#video,hCzztl8vnSOJE-JFqMLc7G3-eqM,-_fiafXrp4k,2016-08-16T22:21:28Z,UCdyDPjVFu6YlvfiAS8w-wlA,Actor Johnny Depp And Actress Amber Heard Reach $7 Million Dollar Settlement,Johnny Depp and Amber Heard have reached a settlement. Click here to read more: .,https://i.ytimg.com/vi/-_fiafXrp4k/default.jpg,120,90,https://i.ytimg.com/vi/-_fiafXrp4k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-_fiafXrp4k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-_fiafXrp4k/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-_fiafXrp4k/maxresdefault.jpg,1280.0,720.0,Khila Kasweta,"['New York Daily News', 'Johnny Depp', 'Amber Heard', 'The Rum Diary', 'English-Language Films', 'American Film Actors', 'American Television Actors', 'American', 'People', 'African', 'Descent']",25,none,Actor Johnny Depp And Actress Amber Heard Reach $7 Million Dollar Settlement,Johnny Depp and Amber Heard have reached a settlement. Click here to read more: .,PT1M36S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,0,0,0,0,,
youtube#video,GFcuhEF19TMWpWnKCs5TvvzmY7k,3NcpU08-uf4,2019-01-30T17:32:36Z,UCIWLVmZmI63CO7e1UutgYjg,LONDON FIELDS Official Trailer 2018 Amber Heard  Cara Delevingne,"● ABONNEZ_VOUS GRATUITEMENT ICI ► http://bit.ly/2nRjWug

cara delevigne
amber heard",https://i.ytimg.com/vi/3NcpU08-uf4/default.jpg,120,90,https://i.ytimg.com/vi/3NcpU08-uf4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3NcpU08-uf4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3NcpU08-uf4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3NcpU08-uf4/maxresdefault.jpg,1280.0,720.0,Ace Entertainment,"['ace', 'entertainment', 'film', 'trailer', 'amber heard', 'cara delevigne']",1,none,LONDON FIELDS Official Trailer 2018 Amber Heard  Cara Delevingne,"● ABONNEZ_VOUS GRATUITEMENT ICI ► http://bit.ly/2nRjWug

cara delevigne
amber heard",PT2M9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,57637,159,0,6,,
youtube#video,Qo5cOG-UaCRtSF_nM7yOeDOc0e0,56oQMmaUino,2019-10-02T23:18:27Z,UCxMXl9L79X1Mq_4iwCOyPFg,"Jury Sentences Convicted Murderer, Ex-Cop Amber Guyger To 10 Years In Prison","A jury sentenced former Dallas police officer Amber Guyger, who was convicted of murdering her neighbor, Botham Shem Jean in his own home to ten years in prison.",https://i.ytimg.com/vi/56oQMmaUino/default.jpg,120,90,https://i.ytimg.com/vi/56oQMmaUino/mqdefault.jpg,320,180,https://i.ytimg.com/vi/56oQMmaUino/hqdefault.jpg,480,360,https://i.ytimg.com/vi/56oQMmaUino/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/56oQMmaUino/maxresdefault.jpg,1280.0,720.0,CBSDFW,"['CBS 11 News Evening', 'Amber Guyger trial', 'Amber Guyger', 'guilty verdict', 'murder', 'murder conviction', 'former Dallas Police officer', 'punishment phase', 'Botham Jean', 'community reaction', 'DFW News']",25,none,"Jury Sentences Convicted Murderer, Ex-Cop Amber Guyger To 10 Years In Prison","A jury sentenced former Dallas police officer Amber Guyger, who was convicted of murdering her neighbor, Botham Shem Jean in his own home to ten years in prison.",PT4M17S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,792,18,0,18,en,en
youtube#video,TjVVM_53RdS00DRGo7nwxCHkCTg,8wto7A--hzQ,2019-10-03T01:47:29Z,UCsQksx9W92gVMbn5P3zEdxA,"Brother of man killed by ex-Dallas cop in his own apartment forgives, embraces her in court","In a stunning courtroom scene, the brother of Botham Jean, the man killed in his apartment by former Dallas police officer Amber Guyger — who said she mistakenly thought she was in her own apartment and Jean was an intruder — extended forgiveness to her brother's killer, saying he didn't want her to go to jail and wanted the best for her ""because that's exactly what Botham would want."" 

The 18-year-old Brandt Jean urged Guyger to ""give her life to Christ,"" and, after imploring the judge for permission, walked across the courtroom and embraced her for nearly a full minute.",https://i.ytimg.com/vi/8wto7A--hzQ/default.jpg,120,90,https://i.ytimg.com/vi/8wto7A--hzQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8wto7A--hzQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8wto7A--hzQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/8wto7A--hzQ/maxresdefault.jpg,1280.0,720.0,Disrn,"['amber guyger', 'botham jean', 'brandt jean']",22,none,"Brother of man killed by ex-Dallas cop in his own apartment forgives, embraces her in court","In a stunning courtroom scene, the brother of Botham Jean, the man killed in his apartment by former Dallas police officer Amber Guyger — who said she mistakenly thought she was in her own apartment and Jean was an intruder — extended forgiveness to her brother's killer, saying he didn't want her to go to jail and wanted the best for her ""because that's exactly what Botham would want."" 

The 18-year-old Brandt Jean urged Guyger to ""give her life to Christ,"" and, after imploring the judge for permission, walked across the courtroom and embraced her for nearly a full minute.",PT3M39S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3341,117,0,14,,
youtube#video,Yl7tYXlEUlyab9sMhvLQ1iqhk8k,9nsrdqbLlEo,2019-10-02T21:49:23Z,UCmvdHLC-w74pqDfnIprOPPw,LIVE Amber Guyger Botham Jean Sentencing GUILTY,"#amberguyger #bothamjean #truecrime #scottreisch #truecrimedaily #legaltalk

Sentencing of the Amber Guyger trial for shooting Botham Jean Live! Let's Talk About It! 

Scott Reisch hosts Crime Talk.  A criminal trial attorney for 24 years discusses, legal issues, the Constitution, and hosts guests regarding trending issues. 
Patreon: https://www.patreon.com/CrimeTalk
Website: www.scottreisch.com
The Reisch Law Firm, LLC:  http://reischlawfirm.com/
Store: https://teespring.com/stores/scottreischcom-3
Podcast:  http://voirdire.libsyn.com/
Facebook: https://www.facebook.com/crimetalkafficianado
Twitter: @scotreischesq
Instagram: CrimeTalkWithScottReisch
                     voirdirepodcast

                   


All clips used for fair use commentary, criticism, and educational purposes.  See Hosseinzadeh v. Klein, 276 F.Supp.3d 34 (S.D.N.Y. 2017) Equals Three, LLC v. Jukin Media, Inc., 139 F. Supp. 3d 1094 (C.D. Cal. 2015). 

Typical legal disclaimer from a lawyer (occupational hazard):  This is not legal advice, nor can I give you legal advice.  Sorry!  Everything here is for informational purposes only and not for the purpose of providing legal advice. You should contact your attorney to obtain advice with respect to any particular issue or problem.  Nothing here should be construed to form an attorney client relationship.  Also, some of the links in this post may be affiliate links, meaning, at no cost to you, I will earn a small commission if you click through and make a purchase.  But if you click, it really helps me make more of these videos!

Where To Send Items:
1490 West 121st Ave., Suite 202
Denver, CO 80234",https://i.ytimg.com/vi/9nsrdqbLlEo/default.jpg,120,90,https://i.ytimg.com/vi/9nsrdqbLlEo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9nsrdqbLlEo/hqdefault.jpg,480,360,,,,,,,Crime Talk,"['botham jean', 'botham jean 911 call', 'botham jean update 2019', 'botham jean video', 'botham jean body cam', 'botham jean singing', 'botham jean case', 'botham jean case update', 'botham jean neighbor', 'amber guyger', 'amber guyger 911 call im sorry', 'amber guyger fired', 'amber guyger 911 transcript', 'amber guyger news update', 'amber guyger social media', 'amber guyger texts', 'amber guyger sentencing', 'amber guyger guilty', 'dallas cop guilty']",24,none,LIVE Amber Guyger Botham Jean Sentencing GUILTY,"#amberguyger #bothamjean #truecrime #scottreisch #truecrimedaily #legaltalk

Sentencing of the Amber Guyger trial for shooting Botham Jean Live! Let's Talk About It! 

Scott Reisch hosts Crime Talk.  A criminal trial attorney for 24 years discusses, legal issues, the Constitution, and hosts guests regarding trending issues. 
Patreon: https://www.patreon.com/CrimeTalk
Website: www.scottreisch.com
The Reisch Law Firm, LLC:  http://reischlawfirm.com/
Store: https://teespring.com/stores/scottreischcom-3
Podcast:  http://voirdire.libsyn.com/
Facebook: https://www.facebook.com/crimetalkafficianado
Twitter: @scotreischesq
Instagram: CrimeTalkWithScottReisch
                     voirdirepodcast

                   


All clips used for fair use commentary, criticism, and educational purposes.  See Hosseinzadeh v. Klein, 276 F.Supp.3d 34 (S.D.N.Y. 2017) Equals Three, LLC v. Jukin Media, Inc., 139 F. Supp. 3d 1094 (C.D. Cal. 2015). 

Typical legal disclaimer from a lawyer (occupational hazard):  This is not legal advice, nor can I give you legal advice.  Sorry!  Everything here is for informational purposes only and not for the purpose of providing legal advice. You should contact your attorney to obtain advice with respect to any particular issue or problem.  Nothing here should be construed to form an attorney client relationship.  Also, some of the links in this post may be affiliate links, meaning, at no cost to you, I will earn a small commission if you click through and make a purchase.  But if you click, it really helps me make more of these videos!

Where To Send Items:
1490 West 121st Ave., Suite 202
Denver, CO 80234",PT6H45M22S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,84107,825,0,48,,
youtube#video,XAfh_Q_wDZ-a0VU5ec42X-L9ils,9NWbeOS35_Q,2018-09-25T23:56:19Z,UCE5mKhxzTprjj9KBck1MTOA,Dallas Cop Amber Guyger Was Fired Today,"If you are new to the channel, Please like and subscribe for more content.
Note: Amber Guygers drug test has still NOT been Released
Link: http://www.foxnews.com/us/2018/09/24/dallas-police-officer-amber-guyger-fired-after-fatally-shooting-neighbor-botham-jean.html",https://i.ytimg.com/vi/9NWbeOS35_Q/default.jpg,120,90,https://i.ytimg.com/vi/9NWbeOS35_Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9NWbeOS35_Q/hqdefault.jpg,480,360,,,,,,,BlackTalk101,"['black people', 'black men', 'black women', 'community', 'black community', 'dialogue', 'justice', 'injustice', 'justice system', 'conversation', 'talk', 'speak', 'tommy sotomayor', 'bobby hemmitt', 'blacktalk101', 'bill cosby', 'botham jean', 'amber guyger', 'dallas', 'case', 'law', 'prelaw', 'black children', 'dr. umar johnson', 'red pill', 'blue pill']",22,none,Dallas Cop Amber Guyger Was Fired Today,"If you are new to the channel, Please like and subscribe for more content.
Note: Amber Guygers drug test has still NOT been Released
Link: http://www.foxnews.com/us/2018/09/24/dallas-police-officer-amber-guyger-fired-after-fatally-shooting-neighbor-botham-jean.html",PT14M7S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,209,15,0,5,,
youtube#video,6LA_VWrqEKjpCz7ejOKkb7PYcaY,cOfIJQ8Lxpo,2019-09-23T22:44:30Z,UCmvdHLC-w74pqDfnIprOPPw,Amber Guyger Dallas Cop Trial LIVE Day 1 Full,"#amberguyger #bothamjean  #truecrime #scottreich #truecrimedaily #legaltalk   Amber Guyger Trial LIVE  Let's Talk About It!  Scott Reisch hosts Crime Talk.  A criminal trial attorney for 24 years discusses, legal issues, the Constitution, and hosts guests regarding trending issues.  Patreon: https://www.patreon.com/CrimeTalk Website: www.scottreisch.com The Reisch Law Firm, LLC:  http://reischlawfirm.com/ Store: https://teespring.com/stores/scottrei... Podcast:  http://voirdire.libsyn.com/ Facebook: https://www.facebook.com/crimetalkaff... Twitter: @scotreischesq Instagram: CrimeTalkWithScottReisch                      voirdirepodcast                        All clips used for fair use commentary, criticism, and educational purposes.  See Hosseinzadeh v. Klein, 276 F.Supp.3d 34 (S.D.N.Y. 2017) Equals Three, LLC v. Jukin Media, Inc., 139 F. Supp. 3d 1094 (C.D. Cal. 2015).   Typical legal disclaimer from a lawyer (occupational hazard):  This is not legal advice, nor can I give you legal advice.  Sorry!  Everything here is for informational purposes only and not for the purpose of providing legal advice. You should contact your attorney to obtain advice with respect to any particular issue or problem.  Nothing here should be construed to form an attorney client relationship.  Also, some of the links in this post may be affiliate links, meaning, at no cost to you, I will earn a small commission if you click through and make a purchase.  But if you click, it really helps me make more of these videos!  Where To Send Items: 1490 West 121st Ave., Suite 202 Denver, CO 80234",https://i.ytimg.com/vi/cOfIJQ8Lxpo/default.jpg,120,90,https://i.ytimg.com/vi/cOfIJQ8Lxpo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cOfIJQ8Lxpo/hqdefault.jpg,480,360,,,,,,,Crime Talk,"['amber guyger 911 call im sorry', 'amber guyger sentence', 'amber guyger latest news', 'amber guyger verdict', 'amber guyger updates', 'amber guyger court appearance', 'amber guyger trial starts', 'amber guyger', 'dallas cop', 'live', 'live trials', 'live trials streaming', 'live trial coverage', 'live trials in session', 'live trials 2019', 'live trials today', 'botham jean update', 'botham jean update 2019', 'botham jean video', 'botham jean trial', 'botham jean 2019']",24,none,Amber Guyger Dallas Cop Trial LIVE Day 1 Full,"#amberguyger #bothamjean  #truecrime #scottreich #truecrimedaily #legaltalk   Amber Guyger Trial LIVE  Let's Talk About It!  Scott Reisch hosts Crime Talk.  A criminal trial attorney for 24 years discusses, legal issues, the Constitution, and hosts guests regarding trending issues.  Patreon: https://www.patreon.com/CrimeTalk Website: www.scottreisch.com The Reisch Law Firm, LLC:  http://reischlawfirm.com/ Store: https://teespring.com/stores/scottrei... Podcast:  http://voirdire.libsyn.com/ Facebook: https://www.facebook.com/crimetalkaff... Twitter: @scotreischesq Instagram: CrimeTalkWithScottReisch                      voirdirepodcast                        All clips used for fair use commentary, criticism, and educational purposes.  See Hosseinzadeh v. Klein, 276 F.Supp.3d 34 (S.D.N.Y. 2017) Equals Three, LLC v. Jukin Media, Inc., 139 F. Supp. 3d 1094 (C.D. Cal. 2015).   Typical legal disclaimer from a lawyer (occupational hazard):  This is not legal advice, nor can I give you legal advice.  Sorry!  Everything here is for informational purposes only and not for the purpose of providing legal advice. You should contact your attorney to obtain advice with respect to any particular issue or problem.  Nothing here should be construed to form an attorney client relationship.  Also, some of the links in this post may be affiliate links, meaning, at no cost to you, I will earn a small commission if you click through and make a purchase.  But if you click, it really helps me make more of these videos!  Where To Send Items: 1490 West 121st Ave., Suite 202 Denver, CO 80234",PT6H7M54S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,12466,427,0,115,,
youtube#video,s3RKxScQ6c6nN5lqwCYshQfXw-g,DFpkzqgcXA0,2021-04-15T23:45:00Z,UCS47s-89UQ4sgg0Zk2sXN1A,EX COP AMBER GUYGER HAS COURT THIS MONTH WITH THE COURT OF APPEALS/ MINI RECAP,"CHECK OUT MY BACK UP CHANNEL 
https://www.youtube.com/channel/UC51lYqPlCZX04wLPChZEoeA
#AMBERGUYGER
****COPY RIGHT DISCLAIMER****
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use
EMAIL ME @ GREENENVY911@GMAIL.COM",https://i.ytimg.com/vi/DFpkzqgcXA0/default.jpg,120,90,https://i.ytimg.com/vi/DFpkzqgcXA0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DFpkzqgcXA0/hqdefault.jpg,480,360,,,,,,,KIT,"['LETECIA STAUCH', 'GANNON STAUCH', 'UPDATE', 'NEWS', 'COURT', 'MURDER', 'MISSING', 'LORI VALLOW', 'CHAD DAYBELL', 'JJ VALLOW', 'TYLEE RYAN', 'MAGEN BOSWELL', 'HARLEY HUNT', 'AL STAUCH', 'LANDEN HOLT', 'HEARING', 'LAW', 'CRIMINAL LAWS', 'CULTS', 'ABDUCTED', 'FBI', 'IDAHO', 'COLORADO', 'GEORGE FLOYD', 'HENN CO', 'DEREK CHAUVIN', 'TOU THAO', 'ALEXANDER KUENG', 'THOMAS LANE', 'CHILD ABUSE', 'TRUE CRIME', 'CRIME', 'CRIMINAL LAW', 'SUZANNE MORPHEW', 'BARRY MORPHEW', 'BRAYLEN NOBLE', 'CHRIS WATTS', 'SHANANN WATTS', 'AMBER GUYGER']",22,none,EX COP AMBER GUYGER HAS COURT THIS MONTH WITH THE COURT OF APPEALS/ MINI RECAP,"CHECK OUT MY BACK UP CHANNEL 
https://www.youtube.com/channel/UC51lYqPlCZX04wLPChZEoeA
#AMBERGUYGER
****COPY RIGHT DISCLAIMER****
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use
EMAIL ME @ GREENENVY911@GMAIL.COM",PT12M16S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,142,,0,8,,
youtube#video,ZyzqSeF7CMSufJrQwC_ZOmYjfLk,ksQg2TAvvr0,2018-09-10T08:44:36Z,UCKrI7dSWRaFkArmB7-aNqrg,Racist cop amber guyger walks into wrong apartment and kills black male!!!,,https://i.ytimg.com/vi/ksQg2TAvvr0/default.jpg,120,90,https://i.ytimg.com/vi/ksQg2TAvvr0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ksQg2TAvvr0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ksQg2TAvvr0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ksQg2TAvvr0/maxresdefault.jpg,1280.0,720.0,BMiles 84 News & Conscious Channel,,22,none,Racist cop amber guyger walks into wrong apartment and kills black male!!!,,PT2M13S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2976,296,0,129,,
youtube#video,ap0QI7TGVSJ6E3-Mz5EQK_8LyHE,LiZ2l2a0YnA,2019-09-24T19:59:22Z,UCz8K1occVvDTYDfFo7N5EZw,Amber Guyger Trial 911 Call,Amber Guyger Trial 911 Call,https://i.ytimg.com/vi/LiZ2l2a0YnA/default.jpg,120,90,https://i.ytimg.com/vi/LiZ2l2a0YnA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LiZ2l2a0YnA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LiZ2l2a0YnA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/LiZ2l2a0YnA/maxresdefault.jpg,1280.0,720.0,Law&Crime Network,['Amber Guyger Trial 911 Call'],27,none,Amber Guyger Trial 911 Call,Amber Guyger Trial 911 Call,PT1M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,7604,58,0,44,en,en
