kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,ArYf5k-fpVKnQSriIgVZcLRM6uo,d4ajsABIRhc,2018-12-14T23:01:14Z,UCaSYvS2wtA3TNk6YMe3oc-A,Amber Heard y Nicole Kidman en duelo de estilos,"La premiere de Aquaman en el TCL Chinese Theater de Los Angeles, nos dejó imágenes para recordar, como la llegada de Jason Momoa en loor de multitudes y la haka que ejecutó en el photocall. 

Pero los lentes se concentraron en los estilos que presentaron las protagonistas.

Amber Heard llegó radiante con un vestido de la colección primavera 2019 de Julien McDonald, hombreras, transparencias y que además, acariciaba su silueta. Muy aplaudida.

Nicole Kidman no fue menos y lució un modelo de Armani Privé de punto y volantes en tul color champán que fue aclamado por los críticos por su fluida silueta y el volumen que daban los volantes. 

Amber Heard y Nicole Kidman personalidad y estilo en la premiere de Aquaman. ¿Con cual te identificas más?
-----------------------------------
Visítenos en www.celebmas.com",https://i.ytimg.com/vi/d4ajsABIRhc/default.jpg,120,90,https://i.ytimg.com/vi/d4ajsABIRhc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d4ajsABIRhc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/d4ajsABIRhc/sddefault.jpg,640.0,480.0,Celeb Mas,"['Amber Heard', 'Nicole Kidman', 'Jason Momoa', 'premiere', 'Aquaman', 'TCL Chinese Theater', 'LA', 'haka', 'photocall', 'Julien McDonald', 'portada']",24,none,Amber Heard y Nicole Kidman en duelo de estilos,"La premiere de Aquaman en el TCL Chinese Theater de Los Angeles, nos dejó imágenes para recordar, como la llegada de Jason Momoa en loor de multitudes y la haka que ejecutó en el photocall. 

Pero los lentes se concentraron en los estilos que presentaron las protagonistas.

Amber Heard llegó radiante con un vestido de la colección primavera 2019 de Julien McDonald, hombreras, transparencias y que además, acariciaba su silueta. Muy aplaudida.

Nicole Kidman no fue menos y lució un modelo de Armani Privé de punto y volantes en tul color champán que fue aclamado por los críticos por su fluida silueta y el volumen que daban los volantes. 

Amber Heard y Nicole Kidman personalidad y estilo en la premiere de Aquaman. ¿Con cual te identificas más?
-----------------------------------
Visítenos en www.celebmas.com",PT1M9S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,216,3,0,0,,,,,
youtube#video,I7IarWZ4JPTIWplrkBFfTtI_rc4,eIqJaHXYD_U,2018-09-28T22:25:03Z,UC0R9oJ9ulQYEu4Xqzb9nFTA,"Aquaman: tráiler con Jason Momoa, Amber Heard, Nicole Kidman, Patrick Wilson y Willem Dafoe",Aquaman se encuentra entre dos mundos -el subacuático y la superficie- sin ser del todo comprendido en ninguno. Una revuelta en Atlantis le obligará a reclamar su lugar.,https://i.ytimg.com/vi/eIqJaHXYD_U/default.jpg,120,90,https://i.ytimg.com/vi/eIqJaHXYD_U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eIqJaHXYD_U/hqdefault.jpg,480,360,,,,La Opinión,"['Aquaman', 'Cine', 'Trailer', 'Jason Momoa', 'James Wan', 'Nicole Kidman', 'Movies', 'Amber Heard']",24,none,"Aquaman: tráiler con Jason Momoa, Amber Heard, Nicole Kidman, Patrick Wilson y Willem Dafoe",Aquaman se encuentra entre dos mundos -el subacuático y la superficie- sin ser del todo comprendido en ninguno. Una revuelta en Atlantis le obligará a reclamar su lugar.,PT2M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,477,2,0,0,,,,,
youtube#video,Z3mUXH92YO8WePQ_TJqLhmUSrIQ,goBXAdocwXI,2021-08-07T20:31:37Z,UCtD-2nsKZg6jyUviLNfGnAg,"Response To ""It's Horrible"" Nicole Kidman's Reaction to Working with Amber(The Amber Heard Playlist)","https://www.theatlantic.com/culture/archive/2010/10/what-s-the-most-accurate-tabloid/339937/

https://www.youtube.com/watch?v=Y_UkrYDu-VA",https://i.ytimg.com/vi/goBXAdocwXI/default.jpg,120,90,https://i.ytimg.com/vi/goBXAdocwXI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/goBXAdocwXI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/goBXAdocwXI/sddefault.jpg,640.0,480.0,#JohnnyDeppIsRacist,,22,none,"Response To ""It's Horrible"" Nicole Kidman's Reaction to Working with Amber(The Amber Heard Playlist)","https://www.theatlantic.com/culture/archive/2010/10/what-s-the-most-accurate-tabloid/339937/

https://www.youtube.com/watch?v=Y_UkrYDu-VA",PT3M41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,24,,0,,,,,,
youtube#video,tuC4LhBzbWVY6oISAeRTqTMC8jE,OelevCZBt7w,2018-06-14T20:00:02Z,UCWvMmm_sSdgALpo1Ci4WvtQ,"New Aquaman Images Show Black Manta, Nicole Kidman & Patrick Wilson’s King Orm","‘Aquaman’ directed by James Wan and starring Jason Momoa, Amber Heard, Nicole Kidman, Patrick Wilson, Yahya Abdul-Mateen II, Willem Dafoe, Dolph Lundgren and Randall Park. Entertainment Weekly released new images from the set of the film and two Aquaman specific covers. The first cover has Momoa looking into camera in a close up dripping wet and the other cover has Amber Heard as Mera, Momoa, and the first look of Nicole Kidman as Queen Atlanna. The magazine also released 7 new images from the movie and from the set. They range from Abdul-Mateen II as Black Manta looking at his helmet to Momoa and Heard on land looking at ruins to a shot of Kidman holding a young version of Arthur Curry as the sun shines behind her to the first look at Patrick Wilson as King Orm about to do battle possibly with Momoa. A trailer was supposedly screened earlier this week at CineEurope that received some raves.

John Rocha and Perri Nemiroff are here to give you their thoughts about these images and if they think the look of them previews an Aquaman film that is more practical effects rather than CGI. They also reveal which of the images stands out the most to them and why. Let us know what you thought about these images in the COMMENTS section below. Remember to LIKE and SHARE this video on your social media and to SUBSCRIBE to Collider.


Follow Rocha: https://twitter.com/TheRochaSays
Follow Perri: https://twitter.com/PNemiroff

Follow us on Twitter: https://twitter.com/ColliderVideo
Follow us on Instagram: https://instagram.com/ColliderVideo
Follow us on Facebook: https://facebook.com/colliderdotcom
 
As the online source for movies, television, breaking news, incisive content, and imminent trends, Collider is more than an essential destination. Visit Collider: http://collider.com
 
Follow the site on Twitter: https://twitter.com/Collider

Subscribe to the SCHMOES KNOW channel: https://youtube.com/schmoesknow

And for even more great Collider content, check out our weekly schedule below and follow the links to peruse episodes both old and new. We’re your go-to destination for all things fandom. You can also subscribe to our podcasts on iTunes using the links below or at http://podcastone.com/network/Collider 

COLLIDER MOVIE TALK - Weekdays 12PM ET / 9AM PT
Entertainment News, Roundtable discussion and debate
Youtube: http://bit.ly/29BRtOO
iTunes: https://apple.co/2GtECgt

COLLIDER HEROES  - Mondays & Wednesdays 5PM ET / 2PM PT
The latest news and speculation in the world of comic book movies, television, and graphic novels
Youtube: http://bit.ly/29F4Job
iTunes: https://apple.co/2Ioznj5

COLLIDER JEDI COUNCIL - Thursdays 5PM ET / 2PM PT
What's new in the Star Wars universe and what we can expect from all the upcoming movies, novels, comics and more
Youtube: http://bit.ly/29v5wVi
iTunes: https://apple.co/2JccnF6

MOVIE TRIVIA SCHMOEDOWN - Tuesdays & Fridays 5PM ET / 2PM PT
Head-to-head game show that turns trivia into a fierce competition
Youtube: http://bit.ly/29C2iRV
iTunes: https://apple.co/2pZRhBL

Plus MOVIE & TV REVIEWS, INTERVIEWS, BREAKING NEWS, EDITORIALS, MAILBAG, MOVIE COMMENTARIES, VR GAMING, COMIC BOOK SHOPPING and much more each week. Subscribe today! http://bit.ly/2z80n4O

And the COLLIDER PODCAST NETWORK featuring 1-ON-1 WITH KRISTIAN HARLOFF: https://apple.co/2GN9SKZ and the COLLIDER FACTORY FEED: https://apple.co/2q27BkI",https://i.ytimg.com/vi/OelevCZBt7w/default.jpg,120,90,https://i.ytimg.com/vi/OelevCZBt7w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OelevCZBt7w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OelevCZBt7w/sddefault.jpg,640.0,480.0,Collider Extras,"['collider', 'collidervideo', 'tobeornottobethatisthequestion', 'aquaman', 'black manta', 'nicole kidman', 'amber heard', 'jason mamoa', 'patrick wilson', 'king orm', 'mara', 'Yahya Abdul-Mateen II', 'Dolph Lundgren', 'willem dafoe', 'randall park', 'entertainment weekly', 'arthur curry', 'entertainement news', 'movie news']",24,none,"New Aquaman Images Show Black Manta, Nicole Kidman & Patrick Wilson’s King Orm","‘Aquaman’ directed by James Wan and starring Jason Momoa, Amber Heard, Nicole Kidman, Patrick Wilson, Yahya Abdul-Mateen II, Willem Dafoe, Dolph Lundgren and Randall Park. Entertainment Weekly released new images from the set of the film and two Aquaman specific covers. The first cover has Momoa looking into camera in a close up dripping wet and the other cover has Amber Heard as Mera, Momoa, and the first look of Nicole Kidman as Queen Atlanna. The magazine also released 7 new images from the movie and from the set. They range from Abdul-Mateen II as Black Manta looking at his helmet to Momoa and Heard on land looking at ruins to a shot of Kidman holding a young version of Arthur Curry as the sun shines behind her to the first look at Patrick Wilson as King Orm about to do battle possibly with Momoa. A trailer was supposedly screened earlier this week at CineEurope that received some raves.

John Rocha and Perri Nemiroff are here to give you their thoughts about these images and if they think the look of them previews an Aquaman film that is more practical effects rather than CGI. They also reveal which of the images stands out the most to them and why. Let us know what you thought about these images in the COMMENTS section below. Remember to LIKE and SHARE this video on your social media and to SUBSCRIBE to Collider.


Follow Rocha: https://twitter.com/TheRochaSays
Follow Perri: https://twitter.com/PNemiroff

Follow us on Twitter: https://twitter.com/ColliderVideo
Follow us on Instagram: https://instagram.com/ColliderVideo
Follow us on Facebook: https://facebook.com/colliderdotcom
 
As the online source for movies, television, breaking news, incisive content, and imminent trends, Collider is more than an essential destination. Visit Collider: http://collider.com
 
Follow the site on Twitter: https://twitter.com/Collider

Subscribe to the SCHMOES KNOW channel: https://youtube.com/schmoesknow

And for even more great Collider content, check out our weekly schedule below and follow the links to peruse episodes both old and new. We’re your go-to destination for all things fandom. You can also subscribe to our podcasts on iTunes using the links below or at http://podcastone.com/network/Collider 

COLLIDER MOVIE TALK - Weekdays 12PM ET / 9AM PT
Entertainment News, Roundtable discussion and debate
Youtube: http://bit.ly/29BRtOO
iTunes: https://apple.co/2GtECgt

COLLIDER HEROES  - Mondays & Wednesdays 5PM ET / 2PM PT
The latest news and speculation in the world of comic book movies, television, and graphic novels
Youtube: http://bit.ly/29F4Job
iTunes: https://apple.co/2Ioznj5

COLLIDER JEDI COUNCIL - Thursdays 5PM ET / 2PM PT
What's new in the Star Wars universe and what we can expect from all the upcoming movies, novels, comics and more
Youtube: http://bit.ly/29v5wVi
iTunes: https://apple.co/2JccnF6

MOVIE TRIVIA SCHMOEDOWN - Tuesdays & Fridays 5PM ET / 2PM PT
Head-to-head game show that turns trivia into a fierce competition
Youtube: http://bit.ly/29C2iRV
iTunes: https://apple.co/2pZRhBL

Plus MOVIE & TV REVIEWS, INTERVIEWS, BREAKING NEWS, EDITORIALS, MAILBAG, MOVIE COMMENTARIES, VR GAMING, COMIC BOOK SHOPPING and much more each week. Subscribe today! http://bit.ly/2z80n4O

And the COLLIDER PODCAST NETWORK featuring 1-ON-1 WITH KRISTIAN HARLOFF: https://apple.co/2GN9SKZ and the COLLIDER FACTORY FEED: https://apple.co/2q27BkI",PT4M40S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,48978,1016,0,373,https://i.ytimg.com/vi/OelevCZBt7w/maxresdefault.jpg,1280.0,720.0,en,
youtube#video,VlMcuvhxX5fWEk-dExC1S8Lqxa4,o_N2H7KP6MQ,2018-07-22T12:00:04Z,UCJjuPi0MocWQVjUh4M4JLLw,Nicole Kidman touched while Amber Heard shows off her knockout legs at Aquaman presentation,"Nicole Kidman models prim dress while Amber Heard shows off her knockout legs at Aquaman presentation during Comic-Con

Subscribe to the channel at:       https://goo.gl/zqvccU
My second channel of life. You may like it:   https://goo.gl/QW5cVe
Fanpage:        https://goo.gl/CAVpAM
Twitter:       https://goo.gl/aJmdSV
.
Videos at Life for Life can use copyrighted content based on fair use law https://www.youtube.com/yt/copyright 
And https://en.Wikipedia.org/wiki/Fair_use
.
Any violation of policy, community guidelines, copyright law or business cooperation please contact directly by mail: yencua123456@gmail.com",https://i.ytimg.com/vi/o_N2H7KP6MQ/default.jpg,120,90,https://i.ytimg.com/vi/o_N2H7KP6MQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/o_N2H7KP6MQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/o_N2H7KP6MQ/sddefault.jpg,640.0,480.0,Life For Life,"['life for life', 'Latest news', 'singger', 'Celebrity', 'Nicole Kidman', 'touched', 'Amber Heard', 'shows off', 'knockout legs', 'Aquaman', 'presentation']",24,none,Nicole Kidman touched while Amber Heard shows off her knockout legs at Aquaman presentation,"Nicole Kidman models prim dress while Amber Heard shows off her knockout legs at Aquaman presentation during Comic-Con

Subscribe to the channel at:       https://goo.gl/zqvccU
My second channel of life. You may like it:   https://goo.gl/QW5cVe
Fanpage:        https://goo.gl/CAVpAM
Twitter:       https://goo.gl/aJmdSV
.
Videos at Life for Life can use copyrighted content based on fair use law https://www.youtube.com/yt/copyright 
And https://en.Wikipedia.org/wiki/Fair_use
.
Any violation of policy, community guidelines, copyright law or business cooperation please contact directly by mail: yencua123456@gmail.com",PT2M16S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1081,4,0,0,https://i.ytimg.com/vi/o_N2H7KP6MQ/maxresdefault.jpg,1280.0,720.0,en-US,
youtube#video,KdJq_IZYeKyWNAi_WwlLCrs1p_s,rWb8LMlWUuw,2018-07-26T14:30:25Z,UCuWjQdcxYBCsZz8gbyzJTJA,Nicole Kidman défend Johnny Depp contre Amber Heard,"D’après le « National Enquirer », Nicole Kidman aurait passé son temps à se chamailler avec Amber Heard, à laquelle elle reprocherait de s’être très mal comportée avec son ex mari, Johnny Depp, accusé l’an dernier de violences conjugales. 





Merci beaucoup d'avoir regardé! 
Si vous aimez les vidéos, accédez-y et partagez-les avec vos amis. 
Si vous souhaitez plus de nouvelles, abonnez-vous à la chaîne! 

==================================================",https://i.ytimg.com/vi/rWb8LMlWUuw/default.jpg,120,90,https://i.ytimg.com/vi/rWb8LMlWUuw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rWb8LMlWUuw/hqdefault.jpg,480,360,,,,Actualités 24h,"['Amber Heard', 'Johnny Depp', 'Nicole Kidman.']",25,none,Nicole Kidman défend Johnny Depp contre Amber Heard,"D’après le « National Enquirer », Nicole Kidman aurait passé son temps à se chamailler avec Amber Heard, à laquelle elle reprocherait de s’être très mal comportée avec son ex mari, Johnny Depp, accusé l’an dernier de violences conjugales. 





Merci beaucoup d'avoir regardé! 
Si vous aimez les vidéos, accédez-y et partagez-les avec vos amis. 
Si vous souhaitez plus de nouvelles, abonnez-vous à la chaîne! 

==================================================",PT1M25S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,966,6,0,0,,,,fr,
youtube#video,hUZyDWvAWt802UdnHfAjCbWn5Qs,SkNK6jYdPM4,2019-01-11T20:23:30Z,UCAVgFwnRKj2Ny8M2emfYm9w,#Repost @aquamanmovie Stories 💕   @amberheard @prideofgypsies @yahya @nicolekidman    #AmberHeard #,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/SkNK6jYdPM4/default.jpg,120,90,https://i.ytimg.com/vi/SkNK6jYdPM4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SkNK6jYdPM4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/SkNK6jYdPM4/sddefault.jpg,640.0,480.0,Celebrity Scoop,,24,none,#Repost @aquamanmovie Stories 💕   @amberheard @prideofgypsies @yahya @nicolekidman    #AmberHeard #,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT11S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,11,,0,0,,,,,
youtube#video,_90hc0UpTVySpZqMWb4hnYh4Bc0,tyErHrnO76k,2021-08-07T20:28:43Z,UCOEFSWsktdvCps-zDNSD1yA,"Response To ""It's Horrible"" Nicole Kidman's Reaction to Working with Amber(The Amber Heard Playlist)","https://www.theatlantic.com/culture/archive/2010/10/what-s-the-most-accurate-tabloid/339937/

https://www.youtube.com/watch?v=Y_UkrYDu-VA",https://i.ytimg.com/vi/tyErHrnO76k/default.jpg,120,90,https://i.ytimg.com/vi/tyErHrnO76k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tyErHrnO76k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/tyErHrnO76k/sddefault.jpg,640.0,480.0,The Amber Heard Playlist!!Johnny Depp es racista,,22,none,"Response To ""It's Horrible"" Nicole Kidman's Reaction to Working with Amber(The Amber Heard Playlist)","https://www.theatlantic.com/culture/archive/2010/10/what-s-the-most-accurate-tabloid/339937/

https://www.youtube.com/watch?v=Y_UkrYDu-VA",PT3M41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,10,,0,,,,,,
youtube#video,G3MKt0qeFurNo3eg9MigdxoVmAg,VTGEhRfk9Oo,2021-08-07T20:25:12Z,UCaFhPje-_jfvLywSdL1MOCg,"Response To ""It's Horrible"" Nicole Kidman's Reaction to Working with Amber(The Amber Heard Playlist)","https://www.theatlantic.com/culture/archive/2010/10/what-s-the-most-accurate-tabloid/339937/

https://www.youtube.com/watch?v=Y_UkrYDu-VA",https://i.ytimg.com/vi/VTGEhRfk9Oo/default.jpg,120,90,https://i.ytimg.com/vi/VTGEhRfk9Oo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VTGEhRfk9Oo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VTGEhRfk9Oo/sddefault.jpg,640.0,480.0,#JOHNNYDEPPBEATSWOMEN Johnny Depp es racista,,22,none,"Response To ""It's Horrible"" Nicole Kidman's Reaction to Working with Amber(The Amber Heard Playlist)","https://www.theatlantic.com/culture/archive/2010/10/what-s-the-most-accurate-tabloid/339937/

https://www.youtube.com/watch?v=Y_UkrYDu-VA",PT3M41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,10,0,0,,,,,en-US,en-US
youtube#video,U6wt2fQCJpTOcAMKN3CZ0UC4wxM,wE0ch3ymJjo,2018-08-11T17:54:25Z,UCfXfbjzt3Ae_p-WFjF-hnOg,Famous Atheists: Amber Heard,Mini bio of celebrity atheist Amber Heard!,https://i.ytimg.com/vi/wE0ch3ymJjo/default.jpg,120,90,https://i.ytimg.com/vi/wE0ch3ymJjo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wE0ch3ymJjo/hqdefault.jpg,480,360,,,,Atheist News,"['Atheism', 'Atheist News', 'Amber Heard', 'Rum Diary', 'Pineapple Express', 'Zombieland', 'Mera', 'Aquaman', 'Justice League', 'DC', 'Ayn Rand']",25,none,Famous Atheists: Amber Heard,Mini bio of celebrity atheist Amber Heard!,PT2M6S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1069,21,0,11,,,,en,
