kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount
youtube#video,x-5EzSBr0c3qshdAApUUK4VP6Ok,-SAVn915Zik,2021-05-19T18:16:00Z,UCSCAJJ1RJ4rfRTVW4gjYTpQ,Amber Heard podría ser parte del universo mágico de Harry Potter,"Suscríbete a nuestro canal de YouTube: https://bit.ly/2Z6oehA
El conflicto legal entre Amber Heard y Johnny Depp logró dividir a todo Hollywood y abrir la interrogante de quién tiene la razón sobre el escándalo que hay detrás de lo que fue su relación sentimental. 

Este asunto no solo ha afectado a ambas partes emocionalmente, sino que han tenido una fuerte repercusión en sus carreras actorales. Por lo que según algunos rumores que rondan en la internet apuntan a que Amber Heard estaría buscando un papel dentro del universo mágico de Harry Potter. 

Sigue al Canal RCN en Redes Sociales
Facebook: https://www.facebook.com/CanalRCN/
Twitter:  https://www.twitter.com/CanalRCN
Instagram: https://www.instagram.com/canalrcn/

Créditos: AFP, Getty images vía AFP / Instagram amberheard / Pexels.com
Música: AudioNetwork 
Periodista: Ingrid Jaramillo Rojas

#AmberHeard #JohnnyDepp #HarryPotter
Amber Heard podría ser parte del universo mágico de Harry Potter",https://i.ytimg.com/vi/-SAVn915Zik/default.jpg,120,90,https://i.ytimg.com/vi/-SAVn915Zik/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-SAVn915Zik/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-SAVn915Zik/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-SAVn915Zik/maxresdefault.jpg,1280.0,720.0,Canal RCN,"['Canal RCN', 'RCN', 'televisión colombiana', 'televisión', 'TV', 'Entretenimiento', 'Amber Heard', 'Johnny Depp', 'Harry Potter', 'animales fásticos', 'animales fantásticos', 'animales fantásticos 3', 'animales fantásticos los crímenes de grindelwald', 'amber heard y johnny depp', 'amber heard aquaman', 'harry potter amber heard', 'Aquaman 2', 'jk rowling', 'warner bros entertainment', 'johnny depp y amber heard', 'johnny depp 2021', 'universo harry potter', 'amber heard harry potter', 'amber heard animales fantasticos', 'amber']",24,none,es-419,Amber Heard podría ser parte del universo mágico de Harry Potter,"Suscríbete a nuestro canal de YouTube: https://bit.ly/2Z6oehA
El conflicto legal entre Amber Heard y Johnny Depp logró dividir a todo Hollywood y abrir la interrogante de quién tiene la razón sobre el escándalo que hay detrás de lo que fue su relación sentimental. 

Este asunto no solo ha afectado a ambas partes emocionalmente, sino que han tenido una fuerte repercusión en sus carreras actorales. Por lo que según algunos rumores que rondan en la internet apuntan a que Amber Heard estaría buscando un papel dentro del universo mágico de Harry Potter. 

Sigue al Canal RCN en Redes Sociales
Facebook: https://www.facebook.com/CanalRCN/
Twitter:  https://www.twitter.com/CanalRCN
Instagram: https://www.instagram.com/canalrcn/

Créditos: AFP, Getty images vía AFP / Instagram amberheard / Pexels.com
Música: AudioNetwork 
Periodista: Ingrid Jaramillo Rojas

#AmberHeard #JohnnyDepp #HarryPotter
Amber Heard podría ser parte del universo mágico de Harry Potter",es-419,PT2M54S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1211,8,0,11
youtube#video,44SSjQrdXeM1nAa4awTwU4MwT2I,-tdDiqBEM30,2021-01-19T16:15:56Z,UCeM3Ns4Cg0k0h3shJw9JINA,"AQUAMAN 2 Official Trailer - DC - Jason Momoa, Amber Heard","Hey guys I would like to make it clear that this trailer is fan made. That means it contains clips from other movies, put together with special effects using Wondershare Filmora video editor and Photopea (Photopea.com) photo editor.",https://i.ytimg.com/vi/-tdDiqBEM30/default.jpg,120,90,https://i.ytimg.com/vi/-tdDiqBEM30/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-tdDiqBEM30/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-tdDiqBEM30/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-tdDiqBEM30/maxresdefault.jpg,1280.0,720.0,Movies Trailers,,22,none,,"AQUAMAN 2 Official Trailer - DC - Jason Momoa, Amber Heard","Hey guys I would like to make it clear that this trailer is fan made. That means it contains clips from other movies, put together with special effects using Wondershare Filmora video editor and Photopea (Photopea.com) photo editor.",,PT2M14S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,True,249,5,0,0
youtube#video,D_PhjEOun2tmM-HT-5mVxeXPtFg,1-NEIG-npfQ,2021-06-07T21:45:01Z,UCAmaiEYnoTgj-dmjp8DpepQ,Amber Heard TRIES TO DISMISS $50 Million Defamation Case | The Gossipy,"Amber Heard TRIES TO DISMISS $50 Million Defamation Case | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

Amber Heard is now trying to get the defamation suit against her dismissed. In this video, we break down what is going on this time.

#AmberHeard #JohnnyDepp #JusticeForJohnnyDepp

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/1-NEIG-npfQ/default.jpg,120,90,https://i.ytimg.com/vi/1-NEIG-npfQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1-NEIG-npfQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1-NEIG-npfQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1-NEIG-npfQ/maxresdefault.jpg,1280.0,720.0,The Gossipy,"['crazed culture', 'amber heard', 'johnny depp', 'justice for johnny depp', 'johnny depp update', 'johnny depp winning', 'that umbrella guy johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'johnny depp wins', 'depp', 'depp heard', 'johnny depp and amber heard', 'viral vision', 'depp virginia', 'johnny depp lawsuit', 'depp the sun', 'johnny depp interview', 'amber heard apology', 'johnny depp amber heard audio', 'amber heard aquaman', 'amber heard donation', 'umbrellaguy', 'The Gossipy']",24,none,en-US,Amber Heard TRIES TO DISMISS $50 Million Defamation Case | The Gossipy,"Amber Heard TRIES TO DISMISS $50 Million Defamation Case | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

Amber Heard is now trying to get the defamation suit against her dismissed. In this video, we break down what is going on this time.

#AmberHeard #JohnnyDepp #JusticeForJohnnyDepp

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",en-US,PT8M10S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,386,14,0,4
youtube#video,GB9KhdJsaAyCm3s08vRDvK3vG30,1pFF1QvXB78,2021-05-15T00:45:00Z,UCAmaiEYnoTgj-dmjp8DpepQ,"Aquaman Spinoff ""The Trench"" Cancelled Due To Amber Heard | The Gossipy","Aquaman Spinoff ""The Trench"" Cancelled Due To Amber Heard | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

The drama between Amber Heard and Johnny Depp has had a lot of consequences for themselves, the people close to them, their careers but also for the movies that they are a part of! 

Having a lead role involved in so serious issues is not something most companies want and therefore both Amber Heard and Johnny Depp have lost multiple roles because of this. 

But this has also hurt the movies themselves and the new upcoming Aquaman movie ""The Trench"" has most likely been cancelled because that Amber Heard couldn't be a part of it.

#AmberHeard #AmberHeardFired #TheTrenchCancelled

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",https://i.ytimg.com/vi/1pFF1QvXB78/default.jpg,120,90,https://i.ytimg.com/vi/1pFF1QvXB78/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1pFF1QvXB78/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1pFF1QvXB78/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1pFF1QvXB78/maxresdefault.jpg,1280.0,720.0,The Gossipy,"['aquaman spinoff the trench', 'amber', 'heard', 'dceu', 'the trench', 'dc', 'amber heard fired', 'remove amber heard from aquaman 2', 'amber heard', 'aquaman 2 boycott', 'amber heard out of aquaman 2', 'amber heard removed from aquaman 2', 'justice for johnny depp', 'The Trench is cancelled', 'celebrity', 'hollywood', 'list videos', 'royal family', 'hollywood celebs', 'tv shows', 'hollywood stars', 'reality drama', 'celebrity gossip', 'celeb gossips', 'celebrity news', 'celeb news', 'hollywood gossip', 'hollywood news', 'The Gossipy']",24,none,en-US,"Aquaman Spinoff ""The Trench"" Cancelled Due To Amber Heard | The Gossipy","Aquaman Spinoff ""The Trench"" Cancelled Due To Amber Heard | The Gossipy

Welcome toThe Gossipy. We make interesting videos about Hollywood in English. We give you a closer look in the lives of celebrities like Kanye West, Ed Sheeran, The Rock, Jay Z, Selena Gomez, Kylie Jenner, Kim Kardashian, Rihanna and 100s more.

The drama between Amber Heard and Johnny Depp has had a lot of consequences for themselves, the people close to them, their careers but also for the movies that they are a part of! 

Having a lead role involved in so serious issues is not something most companies want and therefore both Amber Heard and Johnny Depp have lost multiple roles because of this. 

But this has also hurt the movies themselves and the new upcoming Aquaman movie ""The Trench"" has most likely been cancelled because that Amber Heard couldn't be a part of it.

#AmberHeard #AmberHeardFired #TheTrenchCancelled

We tell you interesting things about these Hollywood celebrities that you may have never heard before.
Subscribe - https://www.youtube.com/channel/UCAmaiEYnoTgj-dmjp8DpepQ?sub_confirmation=1
''THE CHANNEL GOAL IS TO GET ALL THE YOU TUBE PLAY BUTTONS"". So please do subscribe to our channel to be a part of The Gossipy community, It is really important to grow together as a family and "" we promise you, we will not let you down"".

Cheers!",en-US,PT9M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,64,3,0,1
youtube#video,qEENFtP_qRmj4J5oNa9hkW-gNCI,4BWN6et1cww,2021-06-01T01:57:02Z,UCcrXOqPJU1uaXJLlH2ZYvtQ,"🔴 Switch Pro Announcement THIS WEEK? Amber Heard's Hail Mary Against Depp, Amazon BUYS MGM And More","Support Via Direct Donation! - https://streamlabs.com/darktitangaming

If You Want To Donate, Consider Donating Via Paypal! 
Varadark@darktitanenterprises.com

► Twitter: https://twitter.com/Vara_Dark​

► Patreon: https://www.patreon.com/varadark​

► Instagram: https://www.instagram.com/vara_dark/​

► Minds: https://www.minds.com/Vara_Dark/​​

► Twitch: https://www.twitch.tv/vara_dark​

► Discord: https://discord.gg/cj8q97549G​",https://i.ytimg.com/vi/4BWN6et1cww/default.jpg,120,90,https://i.ytimg.com/vi/4BWN6et1cww/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4BWN6et1cww/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4BWN6et1cww/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/4BWN6et1cww/maxresdefault.jpg,1280.0,720.0,Vara Dark - Dark Titan Enterprises,,20,none,en,"🔴 Switch Pro Announcement THIS WEEK? Amber Heard's Hail Mary Against Depp, Amazon BUYS MGM And More","Support Via Direct Donation! - https://streamlabs.com/darktitangaming

If You Want To Donate, Consider Donating Via Paypal! 
Varadark@darktitanenterprises.com

► Twitter: https://twitter.com/Vara_Dark​

► Patreon: https://www.patreon.com/varadark​

► Instagram: https://www.instagram.com/vara_dark/​

► Minds: https://www.minds.com/Vara_Dark/​​

► Twitch: https://www.twitch.tv/vara_dark​

► Discord: https://discord.gg/cj8q97549G​",,PT1H34M21S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1136,160,0,2
youtube#video,Xnsz6RGjDWhqZ1_lNFU_lQo4pVE,61-h5LH7llo,2020-05-02T19:32:56Z,UCZP4ymCRjn22sZjtA5PYgiw,How Amber Heard Was EMOTIONALLY Abusive To Johnny Depp || Justice for Johnny Depp,"Sorry for constantly playing with my hair its an anxiety thing 

Brian's video on the audio: https://youtu.be/aca0KWoHtqQ

Signs of mental abuse article by a guy with a PhD: https://www.healthline.com/health/signs-of-mental-abuse

Social Media: 
Twitter: @Izze1123
Instagram: @lifeof_izze 

#johnnydepp #johnnydeppisinnocent #justiceforjohnnydepp #amberheard",https://i.ytimg.com/vi/61-h5LH7llo/default.jpg,120,90,https://i.ytimg.com/vi/61-h5LH7llo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/61-h5LH7llo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/61-h5LH7llo/sddefault.jpg,640.0,480.0,,,,The World of Izze,,22,none,,How Amber Heard Was EMOTIONALLY Abusive To Johnny Depp || Justice for Johnny Depp,"Sorry for constantly playing with my hair its an anxiety thing 

Brian's video on the audio: https://youtu.be/aca0KWoHtqQ

Signs of mental abuse article by a guy with a PhD: https://www.healthline.com/health/signs-of-mental-abuse

Social Media: 
Twitter: @Izze1123
Instagram: @lifeof_izze 

#johnnydepp #johnnydeppisinnocent #justiceforjohnnydepp #amberheard",,PT53M31S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,948,70,0,16
youtube#video,bSerLUCRJceZrnpkNMWMV8GKumY,7IGjZPJCgUo,2021-09-26T13:01:53Z,UCeooMl4PFAM9kLPHvavt2KQ,"Amber Heard, Bananas, Dieting and the LAPD!","Amber Heard, Bananas, Dieting and the LAPD!

Check out Channel Membership if you are keen to support the channel!

New members get their names in a video linked below! (Needs an update! Sorry!)

https://www.youtube.com/watch?v=TTcSFqh2MloMembers THANK YOU Video!

MY PATREON: https://www.patreon.com/creator-home
MY TWITTER: https://twitter.com/EnterHacker(@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com
DONATE DIRECT to Support : campsmithmedia@gmail.com (PayPal)

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-good",https://i.ytimg.com/vi/7IGjZPJCgUo/default.jpg,120,90,https://i.ytimg.com/vi/7IGjZPJCgUo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7IGjZPJCgUo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/7IGjZPJCgUo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/7IGjZPJCgUo/maxresdefault.jpg,1280.0,720.0,eHacker,"['Amber heard', 'Amber Heard Instagram', 'Amber Heard Twitter', 'Amber heard defamation', 'Defamation', 'Celebrity news', 'Celebrity cringe', 'Celebrity fails', 'Amber Heard interview', 'Amber heard Aquaman 2', 'Amber Heard Mera', 'Mera Aquaman 2', 'Aquaman 2', 'Amber Heard Loreal']",24,none,,"Amber Heard, Bananas, Dieting and the LAPD!","Amber Heard, Bananas, Dieting and the LAPD!

Check out Channel Membership if you are keen to support the channel!

New members get their names in a video linked below! (Needs an update! Sorry!)

https://www.youtube.com/watch?v=TTcSFqh2MloMembers THANK YOU Video!

MY PATREON: https://www.patreon.com/creator-home
MY TWITTER: https://twitter.com/EnterHacker(@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com
DONATE DIRECT to Support : campsmithmedia@gmail.com (PayPal)

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-good",,PT8M45S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2907,375,0,201
youtube#video,QitEsp4hylhdukJiASZqJ-tyh64,89K9oaxwmCU,2021-09-26T13:00:02Z,UCiZkcZJlD26HE-WqgIKq_Lw,Johnny Depp Reacts To Amber Heard Being In Aquaman 2,"Johnny Depp Reacts To Amber Heard Being In Aquaman 2

Celebrity break-ups are a tricky thing. While ending relationships is difficult for all of us, this is exasperated when splitting becomes a public affair. Actors Johnny Depp and Amber Heard know this all too well, as the former couple has been battling in the press, as well as in court. And now there are rumors about Heard still being a star in Aquaman 2.

Johnny Depp fans have already famously petitioned in an effort to remove Amber Heard from the production of Aquaman 2, now titled Aquaman and the Lost Kingdom. Of course, it appears their efforts have so far failed – especially Amber Heard has already been training to appear in the new film. With this, Depp has something to say. Be sure to watch the whole video and in addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!

Related Videos:

#JohnnyDepp
#AmberHeard
#Abuse

Jason Momoa Speaks On Amber Heard Being Replaced From Aquaman 2!?
https://www.youtube.com/watch?v=ShObyc9vqXM

Amber Heard Officially FIRED From Aquaman 2 Role! (REACTIONS)
https://www.youtube.com/watch?v=QBCEXSVjBrM

Johnny Depp, Amber Heard React To Leaked Audio
https://www.youtube.com/watch?v=pFWVoEHcEjw

Amber Heard Facing 10 Years In Prison For Fake Johnny Depp Accusations!?
https://www.youtube.com/watch?v=tybOcw3gQzc

Amber Heard Officially FIRED From Aquaman 2 Role! (REACTIONS)
https://www.youtube.com/watch?v=QBCEXSVjBrM

I do not take any ownership of the music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.",https://i.ytimg.com/vi/89K9oaxwmCU/default.jpg,120,90,https://i.ytimg.com/vi/89K9oaxwmCU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/89K9oaxwmCU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/89K9oaxwmCU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/89K9oaxwmCU/maxresdefault.jpg,1280.0,720.0,Celeb Curious,"['Vlog đời sống', 'lao động', 'làm đồng', 'xưởng gỗ', 'tham quan', 'khám phá', 'du lịch', 'phong cảnh', 'thiên nhiên', 'xã hội', 'review']",22,none,,Johnny Depp Reacts To Amber Heard Being In Aquaman 2,"Johnny Depp Reacts To Amber Heard Being In Aquaman 2

Celebrity break-ups are a tricky thing. While ending relationships is difficult for all of us, this is exasperated when splitting becomes a public affair. Actors Johnny Depp and Amber Heard know this all too well, as the former couple has been battling in the press, as well as in court. And now there are rumors about Heard still being a star in Aquaman 2.

Johnny Depp fans have already famously petitioned in an effort to remove Amber Heard from the production of Aquaman 2, now titled Aquaman and the Lost Kingdom. Of course, it appears their efforts have so far failed – especially Amber Heard has already been training to appear in the new film. With this, Depp has something to say. Be sure to watch the whole video and in addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!

Related Videos:

#JohnnyDepp
#AmberHeard
#Abuse

Jason Momoa Speaks On Amber Heard Being Replaced From Aquaman 2!?
https://www.youtube.com/watch?v=ShObyc9vqXM

Amber Heard Officially FIRED From Aquaman 2 Role! (REACTIONS)
https://www.youtube.com/watch?v=QBCEXSVjBrM

Johnny Depp, Amber Heard React To Leaked Audio
https://www.youtube.com/watch?v=pFWVoEHcEjw

Amber Heard Facing 10 Years In Prison For Fake Johnny Depp Accusations!?
https://www.youtube.com/watch?v=tybOcw3gQzc

Amber Heard Officially FIRED From Aquaman 2 Role! (REACTIONS)
https://www.youtube.com/watch?v=QBCEXSVjBrM

I do not take any ownership of the music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.",,PT10M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,46,2,0,8
youtube#video,A0QfcxUdZY2x1G1RbLXe9r01jNs,90z-nCl8EG8,2020-12-23T13:10:06Z,UCCvivP72YVAOBuFm70fJonA,Aquaman Amber Heard aquaman 2 jason momoa #Shorts,#aquaman2 #AmberHeard #Aquaman,https://i.ytimg.com/vi/90z-nCl8EG8/default.jpg,120,90,https://i.ytimg.com/vi/90z-nCl8EG8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/90z-nCl8EG8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/90z-nCl8EG8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/90z-nCl8EG8/maxresdefault.jpg,1280.0,720.0,cool Videos,,22,none,,Aquaman Amber Heard aquaman 2 jason momoa #Shorts,#aquaman2 #AmberHeard #Aquaman,,PT16S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,17,1,0,0
youtube#video,V4_rfqEFnA9uV1ohENSuMOnNqVY,97flSHjUMfA,2021-05-31T21:02:29Z,UCeooMl4PFAM9kLPHvavt2KQ,Amber Heard ISN’T Being Investigated by the LAPD!,"Amber Heard ISN’T Being Investigated by the LAPD!
Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!

https://www.youtube.com/watch?v=TTcSFqh2Mlo Members THANK YOU Video!

MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com
DONATE DIRECT to Support : Coming Soon!

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods",https://i.ytimg.com/vi/97flSHjUMfA/default.jpg,120,90,https://i.ytimg.com/vi/97flSHjUMfA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/97flSHjUMfA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/97flSHjUMfA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/97flSHjUMfA/maxresdefault.jpg,1280.0,720.0,eHacker,"['Amber heard', 'Amber Heard Twitter', 'Amber Heard Instagram', 'Johnny Depp', 'Johnny Depp Amber Heard', 'Amber Heard Johnny Depp defamation', 'Defamation', 'Amber Heard Mera', 'Amber Heard Aquaman 2', 'Amber Heard Loreal', 'Johnny Depp City of lies']",24,none,,Amber Heard ISN’T Being Investigated by the LAPD!,"Amber Heard ISN’T Being Investigated by the LAPD!
Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!

https://www.youtube.com/watch?v=TTcSFqh2Mlo Members THANK YOU Video!

MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com
DONATE DIRECT to Support : Coming Soon!

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods",,PT7M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1456,306,0,141
