kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,wtsBLjD-6fjgFRLVbQXNJ-oRsd8,-Zu2wUxQ6Qs,2021-06-08T04:35:12Z,UClEGyxHi_1EKogpG8QFuWmw,"Aquaman Queen Mera, version of Amber Heard Elon Musk face swap girl, lips sync with Reface and Wombo","Aquaman Queen Mera, version of Amber Heard Elon Musk face swap girl, lips sync with Reface and Wombo.

Intro Music 
Music: Possible
Musician: Jeff Kaale

Apps used for face swap and lips sync:
FaceApp
Reface
Wombo",https://i.ytimg.com/vi/-Zu2wUxQ6Qs/default.jpg,120,90,https://i.ytimg.com/vi/-Zu2wUxQ6Qs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-Zu2wUxQ6Qs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-Zu2wUxQ6Qs/sddefault.jpg,640.0,480.0,Virtual Hot Girls,"['Amber Heard', 'Elon Musk', 'Amber Heard Elon Musk', 'Queen Mera', 'Aquaman', 'Amber Heard and Elon Musk', 'Face Swap', 'face swap girls', 'celebrity face swap', 'Aquaman Queen Mera']",24,none,"Aquaman Queen Mera, version of Amber Heard Elon Musk face swap girl, lips sync with Reface and Wombo","Aquaman Queen Mera, version of Amber Heard Elon Musk face swap girl, lips sync with Reface and Wombo.

Intro Music 
Music: Possible
Musician: Jeff Kaale

Apps used for face swap and lips sync:
FaceApp
Reface
Wombo",PT2M15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,13,0,0,0,,,,,
youtube#video,0PpPp9_EWRmV_ab1cp9EFxORnyk,0tBPjwUi1Fk,2021-07-17T16:38:09Z,UCI7TU9y9XVec6QEhmaptO-w,Aquaman & Amber Heard | movie clip | #shorts,,https://i.ytimg.com/vi/0tBPjwUi1Fk/default.jpg,120,90,https://i.ytimg.com/vi/0tBPjwUi1Fk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0tBPjwUi1Fk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0tBPjwUi1Fk/sddefault.jpg,640.0,480.0,The love world,,22,none,Aquaman & Amber Heard | movie clip | #shorts,,PT44S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,936,65,0,2,https://i.ytimg.com/vi/0tBPjwUi1Fk/maxresdefault.jpg,1280.0,720.0,,
youtube#video,gTztXFfZ1VcDJ1bKKDFzFex_S9Y,1Gvn7SyZ8Mk,2021-09-23T04:13:23Z,UC6NWRWhce18AZSe01HHr2NA,"Amber Heard, best of Aquaman, Best ever, Short video||#Short",,https://i.ytimg.com/vi/1Gvn7SyZ8Mk/default.jpg,120,90,https://i.ytimg.com/vi/1Gvn7SyZ8Mk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1Gvn7SyZ8Mk/hqdefault.jpg,480,360,,,,Frozen Beats,,22,none,"Amber Heard, best of Aquaman, Best ever, Short video||#Short",,PT24S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,15,9,0,0,,,,,
youtube#video,ZLKvQmK8RX8uVbGsuCQV94jfI5I,23-ym3tYC68,2018-08-15T08:55:29Z,UCCgOH5_C5HBjtxRDRKQ0LGw,Dc's Aquaman || official trailer|| Jason momoa Amber heard..,No disc.🙄,https://i.ytimg.com/vi/23-ym3tYC68/default.jpg,120,90,https://i.ytimg.com/vi/23-ym3tYC68/mqdefault.jpg,320,180,https://i.ytimg.com/vi/23-ym3tYC68/hqdefault.jpg,480,360,https://i.ytimg.com/vi/23-ym3tYC68/sddefault.jpg,640.0,480.0,ITS entertainment,,22,none,Dc's Aquaman || official trailer|| Jason momoa Amber heard..,No disc.🙄,PT2M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,27,5,0,0,https://i.ytimg.com/vi/23-ym3tYC68/maxresdefault.jpg,1280.0,720.0,,
youtube#video,gkTlsuuhBmJtQ_9pmXZMi5ZUy0Q,2lRxdSLGljY,2018-10-02T11:40:23Z,UC-2ipffAUZXJXnrvuAAI7wg,LONDON FIELDS Official Trailer 2018 Amber Heard Thriller Mystery Movie,,https://i.ytimg.com/vi/2lRxdSLGljY/default.jpg,120,90,https://i.ytimg.com/vi/2lRxdSLGljY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2lRxdSLGljY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2lRxdSLGljY/sddefault.jpg,640.0,480.0,hbt trailars &teasers,,22,none,LONDON FIELDS Official Trailer 2018 Amber Heard Thriller Mystery Movie,,PT2M12S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,24,0,0,0,https://i.ytimg.com/vi/2lRxdSLGljY/maxresdefault.jpg,1280.0,720.0,,
youtube#video,-vbMiY6u4-2ImyYUHi23FdHJIvs,3lk_CWAaZ6o,2020-06-01T16:49:50Z,UCYYDIWSUonjJGLLprz6tttg,Ocean Science in the Classroom Session 8 -  Hydrothermal Vents - Amber Cobley,"This is session 8 of Bring Ocean Science to the Classroom! A fun, interactive session for primary ages kids to learn about the oceans and the people who work on it!

This week, I am giving our guest speakers a break and presenting myself again! 1330BST Friday 22nd May, aimed for primary but all welcome.

The first session I shared with you was about the deep sea, NOW, I am going to talk to you about one of my favourite parts of the deep sea I work on - hydrothermal vents. They are giant chimneys kilometres below the ocean surface that spew out water that is even hotter than boiling!

Surprisingly, there are many amazing animals that live at these chimneys, that can survive without sunlight! I will tell you the cool story of how...

If you want to join us live next time, here is the link to our Facebook event:

https://www.facebook.com/groups/650534399066969/",https://i.ytimg.com/vi/3lk_CWAaZ6o/default.jpg,120,90,https://i.ytimg.com/vi/3lk_CWAaZ6o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3lk_CWAaZ6o/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3lk_CWAaZ6o/sddefault.jpg,640.0,480.0,rovREX,,1,none,Ocean Science in the Classroom Session 8 -  Hydrothermal Vents - Amber Cobley,"This is session 8 of Bring Ocean Science to the Classroom! A fun, interactive session for primary ages kids to learn about the oceans and the people who work on it!

This week, I am giving our guest speakers a break and presenting myself again! 1330BST Friday 22nd May, aimed for primary but all welcome.

The first session I shared with you was about the deep sea, NOW, I am going to talk to you about one of my favourite parts of the deep sea I work on - hydrothermal vents. They are giant chimneys kilometres below the ocean surface that spew out water that is even hotter than boiling!

Surprisingly, there are many amazing animals that live at these chimneys, that can survive without sunlight! I will tell you the cool story of how...

If you want to join us live next time, here is the link to our Facebook event:

https://www.facebook.com/groups/650534399066969/",PT45M9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,True,29,0,0,0,https://i.ytimg.com/vi/3lk_CWAaZ6o/maxresdefault.jpg,1280.0,720.0,,
youtube#video,UBQJq-GpsBDZGEpfbnjHG7BdBiI,4AsGBKgBZXE,2018-11-27T12:53:36Z,UCRJNKeG_dGauXnLZuHnTjEA,"'AQUAMAN' UK World premiere with Jason Momoa, Amber Heard & more (November 26, 2018)","Jason Momoa and Amber Heard walk the red carpet in London for the world premiere of Aquaman, DC Comics’ new superhero movie.
------------
Connect with Amber Heard Online:
— Visit the PHOTO GALLERY SOURCE: https://amber-heard.com/photos",https://i.ytimg.com/vi/4AsGBKgBZXE/default.jpg,120,90,https://i.ytimg.com/vi/4AsGBKgBZXE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4AsGBKgBZXE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4AsGBKgBZXE/sddefault.jpg,640.0,480.0,amber heard online,"['amber heard', 'jason momoa', 'aquaman', 'james wan']",22,none,"'AQUAMAN' UK World premiere with Jason Momoa, Amber Heard & more (November 26, 2018)","Jason Momoa and Amber Heard walk the red carpet in London for the world premiere of Aquaman, DC Comics’ new superhero movie.
------------
Connect with Amber Heard Online:
— Visit the PHOTO GALLERY SOURCE: https://amber-heard.com/photos",PT2M28S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,435,9,0,2,https://i.ytimg.com/vi/4AsGBKgBZXE/maxresdefault.jpg,1280.0,720.0,en,
youtube#video,9Ugw07pgIWhPMcvvgqLzU0rCBew,4bQS10xYJFk,2021-08-08T04:06:08Z,UCsGvxkvbMltOyV9BBu7-H3w,Aquaman/Amber Heard🥰😘😘💯/Mera🥰🥰#youtubeshortsfeature,,https://i.ytimg.com/vi/4bQS10xYJFk/default.jpg,120,90,https://i.ytimg.com/vi/4bQS10xYJFk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4bQS10xYJFk/hqdefault.jpg,480,360,,,,Hollywood Clips 2M,,22,none,Aquaman/Amber Heard🥰😘😘💯/Mera🥰🥰#youtubeshortsfeature,,PT26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,308,29,0,0,,,,,
youtube#video,w7E1deV-AuWsPO4GhkngNULNkwY,4spTLkhRqfE,2021-09-20T16:30:04Z,UCxpUytMgsm3dHujUkbIOGkA,Amber heard | Aquaman | Whatsapp status 🔥❤️ #shorts,,https://i.ytimg.com/vi/4spTLkhRqfE/default.jpg,120,90,https://i.ytimg.com/vi/4spTLkhRqfE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4spTLkhRqfE/hqdefault.jpg,480,360,,,,AsylumX,,22,none,Amber heard | Aquaman | Whatsapp status 🔥❤️ #shorts,,PT15S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,5,1,0,0,,,,,
youtube#video,FCLB-3gin8UTwwXsY8_LjURKAaE,78hlebBaUOM,2021-04-06T22:19:26Z,UCaFhPje-_jfvLywSdL1MOCg,Amber's Movie Out-earned all of Johnny Depp's Movies!!  (Amber Heard Playlist!!),,https://i.ytimg.com/vi/78hlebBaUOM/default.jpg,120,90,https://i.ytimg.com/vi/78hlebBaUOM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/78hlebBaUOM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/78hlebBaUOM/sddefault.jpg,640.0,480.0,#JOHNNYDEPPBEATSWOMEN Johnny Depp es racista,,22,none,Amber's Movie Out-earned all of Johnny Depp's Movies!!  (Amber Heard Playlist!!),,PT3M33S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,16,1,0,,,,,en-US,en-US
