kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage
youtube#video,PAh0Khu81IyrVgY6mBU_s1qMdKo,-uOtxHjrAPk,2016-04-20T04:18:32Z,UCQZSpYZWkaTGghAXL4CqESw,Johnny Depp and Amber Heard's Apology Video Mocked by Australian Deputy Prime Minister: It's 'At,The Australian official clearly wasn't a fan of the couple's apology video,https://i.ytimg.com/vi/-uOtxHjrAPk/default.jpg,120,90,https://i.ytimg.com/vi/-uOtxHjrAPk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-uOtxHjrAPk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-uOtxHjrAPk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-uOtxHjrAPk/maxresdefault.jpg,1280.0,720.0,Myra Delacruz,"['Johnny', 'Depp', 'Amber', 'Heards', 'Apology', 'Video', 'Mocked', 'Australian', 'Deputy', 'Prime', 'Minister:', 'Its', 'Atr…']",24,none,Johnny Depp and Amber Heard's Apology Video Mocked by Australian Deputy Prime Minister: It's 'At,The Australian official clearly wasn't a fan of the couple's apology video,PT1M25S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,19,0,0,0,,
youtube#video,OFfmD4XzhqaOi1MPyQX8GVp3dCM,0eUrQfjxWZk,2016-04-20T19:03:20Z,UC91O4EVuY3ZPtReNpTrFVvw,Johnny Depp and Amber Heard Get Crushed as They Arrive to Court in Australia,Johnny Depp and Amber Heard arrived to the Southport Magistrates court in Queensland Australia so she could plead guilty to illegally brining her two dogs into the country last year.,https://i.ytimg.com/vi/0eUrQfjxWZk/default.jpg,120,90,https://i.ytimg.com/vi/0eUrQfjxWZk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0eUrQfjxWZk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0eUrQfjxWZk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/0eUrQfjxWZk/maxresdefault.jpg,1280.0,720.0,SMG Celeb,"['Johnny Depp', 'Amber Heard', 'dogs', 'Pistol', 'Boo', 'Australia', 'apology', 'video', 'jail time', 'court', 'magistrates', 'Pirates of the Caribbean', 'hostage', 'SNTV', 'Splash News', 'gossip', 'entertainment news', 'celebrity gossip', 'Hollywood', 'famous', 'celebs', 'tabloid', 'paparazzi']",22,none,Johnny Depp and Amber Heard Get Crushed as They Arrive to Court in Australia,Johnny Depp and Amber Heard arrived to the Southport Magistrates court in Queensland Australia so she could plead guilty to illegally brining her two dogs into the country last year.,PT1M10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,75,1,0,0,,
youtube#video,b6HEj9sJdgM1zM5WsNEExKp6Tus,1MhaIyg0MIY,2022-01-03T13:24:50Z,UCsEaTDlh3kfgl17DnaRFW2g,Is Amber Heard Looking To Get Deported?,"Amber Heard is doing a great job of keeping herself in the news.
Amber has now seemingly named her dog after the man that made her do her ""Hostage"" video with Depp in Australia 

 ❤️.   MY 2ND CHANNEL
The Sweet Spot of the Soul. https://www.youtube.com/channel/UCs0P-KpBWZ2VevEtCXCHMlQ

❤️.   THE PODCAST
DISSENT INTO THE WORMHOLE  https://linktr.ee/DissentIntoTheWormhole

Join this channel to get access to perks:
https://www.youtube.com/channel/UCsEaTDlh3kfgl17DnaRFW2g/join

TIP JAR ~ Tips and donations are not expected but greatly appreciated. 
https://paypal.me/lesleepowers


➤Twitter
 https://twitter.com/spirituallyemp1

➤FOR ONE ON ONE COACHING WITH ME 
  https://bookwithspirituallyempoweredcoaching.as.me/ 

➤Email me 
support@empowerandthrive.ca

➤ Instagram 
www.instagram.com/spiritually_empowered/

#justiceforjohnnydepp",https://i.ytimg.com/vi/1MhaIyg0MIY/default.jpg,120,90,https://i.ytimg.com/vi/1MhaIyg0MIY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1MhaIyg0MIY/hqdefault.jpg,480,360,,,,,,,SEC,"['Amber Heard', 'Johnny Depp', 'amber heared court', 'Johnny Depp Amber Heard', 'Amber heard johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'VA Trail', 'hoax', 'amber heard elon musk', 'justice for johnny depp', 'Sec johnny depp', 'amber heard court', 'Amber Heard Photos', 'Manipulation and Cover ups?', 'amber heard net worth', 'celebrity news', 'hollywood news', 'is Amber Heard Looking To Get Deported?']",24,none,Is Amber Heard Looking To Get Deported?,"Amber Heard is doing a great job of keeping herself in the news.
Amber has now seemingly named her dog after the man that made her do her ""Hostage"" video with Depp in Australia 

 ❤️.   MY 2ND CHANNEL
The Sweet Spot of the Soul. https://www.youtube.com/channel/UCs0P-KpBWZ2VevEtCXCHMlQ

❤️.   THE PODCAST
DISSENT INTO THE WORMHOLE  https://linktr.ee/DissentIntoTheWormhole

Join this channel to get access to perks:
https://www.youtube.com/channel/UCsEaTDlh3kfgl17DnaRFW2g/join

TIP JAR ~ Tips and donations are not expected but greatly appreciated. 
https://paypal.me/lesleepowers


➤Twitter
 https://twitter.com/spirituallyemp1

➤FOR ONE ON ONE COACHING WITH ME 
  https://bookwithspirituallyempoweredcoaching.as.me/ 

➤Email me 
support@empowerandthrive.ca

➤ Instagram 
www.instagram.com/spiritually_empowered/

#justiceforjohnnydepp",PT3M50S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,4727,,0,170,en-GB,en-CA
youtube#video,zI3xV_7talwFU2ha4qvMSJJBA4s,1X6hiYw9ySU,2016-04-20T18:35:15Z,UCDGx8IJaOv6TvNVgunbiSag,Johnny Depp and Amber Heard: Australian biosecurity,"click here : http://bit.ly/20Y3mBN
Johnny Depp and Amber Heard: Australian biosecurity
Johnny Depp and Amber Heard: Australian biosecurity
Johnny Depp and Amber Heard: Australian biosecurity
Johnny Depp and Amber Heard: Australian biosecurity",https://i.ytimg.com/vi/1X6hiYw9ySU/default.jpg,120,90,https://i.ytimg.com/vi/1X6hiYw9ySU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1X6hiYw9ySU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1X6hiYw9ySU/sddefault.jpg,640.0,480.0,,,,TV MK,['Johnny Depp and Amber Heard: Australian biosecurity'],22,none,Johnny Depp and Amber Heard: Australian biosecurity,"click here : http://bit.ly/20Y3mBN
Johnny Depp and Amber Heard: Australian biosecurity
Johnny Depp and Amber Heard: Australian biosecurity
Johnny Depp and Amber Heard: Australian biosecurity
Johnny Depp and Amber Heard: Australian biosecurity",PT5M45S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,10,0,0,0,,
youtube#video,a2xD6ogfEkhYhaIOqw3G-wgBF_8,2s6-7RA5_6M,2020-09-07T12:36:40Z,UCXrhM5_Z11LvlvICp7T7_Dw,"Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mat","#HollywoodMonstersAmberHeard #AmberHeard



Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates
Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates
Amber Heard #Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates
Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates













































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/2s6-7RA5_6M/default.jpg,120,90,https://i.ytimg.com/vi/2s6-7RA5_6M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2s6-7RA5_6M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2s6-7RA5_6M/sddefault.jpg,640.0,480.0,,,,Hollywood Monsters,,22,none,"Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mat","#HollywoodMonstersAmberHeard #AmberHeard



Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates
Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates
Amber Heard #Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates
Amber Heard Cinco de Mayo in Australia, otherwise known as 'a good excuse to day drink with your mates













































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT11S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,94,3,0,0,,en
youtube#video,C4dhqhUdtLIlq8wYxU4XOpKr_qU,3PhUJ01iznk,2021-03-04T16:54:52Z,UC8iLRLVgbld5KiAYXxCMfYA,"¡Australia vs anime!, ¡Lo que debes saber del SnyderCut!, ¡ Amber se queda! Ñoñoticias Marzo 3","Temas:

La situación complicada en la industria del entretenimiento. 
-	El pago al CEO de AMD por mantenerlo, 
-	Australia considera al anime dentro de sus leyes contra protección infantil.
-	Los cines y teatros reabrieron en la CDMX.

Golden Globes – Se realizó la 78ª edición de la entrega de los globos de oro y a pesar de las pocas producciones hubo noticias interesantes para los ñoños como:
 -El premio a la directora de Eternals, Chloe Zhao. 
-Anya Taylor-Joy fue la reina de la noche ganando como mejor actriz en serie limitada, además de que su serie también se llevó el premio. Curioso el caso de su ascendencia latina y la manera en que identifica su etnia.
-El premio póstumo a Chadwick Boseman.
- Soul gana mejor animación.

T. I. no regresa a Ant-Man 3
Rumores de que despiden a Amber Heard y no
Lo último en el caso Wheadon

Petición de apoyo para el documental de Mignola.
El guión de Distrito 10 se está escribiendo
Novedades de cómics con íconos de la cultura pop (Blondie/Alien).

Notas breves de DC Comics:
Iniciamos con el anuncio de Supergirl cómic woman of tomorrow para junio para ligarlo a la nota anterior
Segunda temporada de Superman and Lois con solo un episodio al aire.
Se confirma reboot de Superman.

Todo lo que debes saber del Snyder Cut.

FICHA COVACHA
MESA: Elizabeth Ugalde, Héctor McCoy e Isaac de la Rocha.",https://i.ytimg.com/vi/3PhUJ01iznk/default.jpg,120,90,https://i.ytimg.com/vi/3PhUJ01iznk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3PhUJ01iznk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3PhUJ01iznk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3PhUJ01iznk/maxresdefault.jpg,1280.0,720.0,La Covacha MX,"['ñoñoticias', 'podcast', 'la covacha', 'isaac de la rocha', 'elizabeth ugalde', 'héctor mccoy', 'australia', 'anime', 'snyder cut', 'justice league', 'TI', 'Ant Man', 'golden globes', 'Anya Taylor John', ""queen's gambit"", 'superman', 'superman and lois', 'supergirl', 'tom king', 'dc comics', 'mcu', 'marvel studios', 'amber heard', 'meera', 'aquaman']",24,none,"¡Australia vs anime!, ¡Lo que debes saber del SnyderCut!, ¡ Amber se queda! Ñoñoticias Marzo 3","Temas:

La situación complicada en la industria del entretenimiento. 
-	El pago al CEO de AMD por mantenerlo, 
-	Australia considera al anime dentro de sus leyes contra protección infantil.
-	Los cines y teatros reabrieron en la CDMX.

Golden Globes – Se realizó la 78ª edición de la entrega de los globos de oro y a pesar de las pocas producciones hubo noticias interesantes para los ñoños como:
 -El premio a la directora de Eternals, Chloe Zhao. 
-Anya Taylor-Joy fue la reina de la noche ganando como mejor actriz en serie limitada, además de que su serie también se llevó el premio. Curioso el caso de su ascendencia latina y la manera en que identifica su etnia.
-El premio póstumo a Chadwick Boseman.
- Soul gana mejor animación.

T. I. no regresa a Ant-Man 3
Rumores de que despiden a Amber Heard y no
Lo último en el caso Wheadon

Petición de apoyo para el documental de Mignola.
El guión de Distrito 10 se está escribiendo
Novedades de cómics con íconos de la cultura pop (Blondie/Alien).

Notas breves de DC Comics:
Iniciamos con el anuncio de Supergirl cómic woman of tomorrow para junio para ligarlo a la nota anterior
Segunda temporada de Superman and Lois con solo un episodio al aire.
Se confirma reboot de Superman.

Todo lo que debes saber del Snyder Cut.

FICHA COVACHA
MESA: Elizabeth Ugalde, Héctor McCoy e Isaac de la Rocha.",PT1H31M24S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,170,6,0,0,es-419,es-419
youtube#video,DpOTZ4ijV4s0PmdQ4ozx1Om5QoA,3ZOVFRe23eA,2015-04-21T18:50:32Z,UCAWhumHdUGFQU5p8EHQUqkw,Johnny Depp Amber Heard arriving in Australia 20 04,Johnny Depp Amber Heard arriving in Australia 20 04,https://i.ytimg.com/vi/3ZOVFRe23eA/default.jpg,120,90,https://i.ytimg.com/vi/3ZOVFRe23eA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3ZOVFRe23eA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3ZOVFRe23eA/sddefault.jpg,640.0,480.0,,,,Nataly Slo,"['Johnny Depp', 'Amber Heard']",1,none,Johnny Depp Amber Heard arriving in Australia 20 04,Johnny Depp Amber Heard arriving in Australia 20 04,PT1M22S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1335,5,0,0,,
youtube#video,VjpQr1fwpYHGuRIf4-Gi6DJERT4,4CnKJLBm6sk,2017-12-25T03:00:01Z,UCLCUbvRrQnApZldY6CTquTA,Amber Lawrence Performs 'Aussie Aussie Christmas' | Studio 10,"What a treat to have the country singer/songwriter perform a piece from her Christmas album.

Studio 10 | 8:30 AM - 12 PM weekdays on Channel TEN

Network Ten’s morning show Studio 10 is hosted by Sarah Harris, Joe Hildebrand, Jessica Rowe, Ita Buttrose and Denise Drysdale, along with Jonathan Coleman and reporter David (Robbo) Robinson.  

Find out more about 'Studio 10' here: http://tenplay.com.au/channel-ten/studio-10 

To add to the discussion on topics and share your opinions on 'Studio 10', head to one of our social media platforms below. 

Facebook: https://facebook.com/studio10au
Twitter: https://twitter.com/Studio10au (@studio10au)
Instagram: https://www.instagram.com/studio10au (@studio10au)

Tag us using the hashtag: #Studio10

Subscribe to the 'Studio 10' Channel here: http://bit.ly/2boxlSO 

Join our LIVE studio audience at our studio in Sydney, Australia. Grab your free tickets here: http://bit.ly/2ee57JO 

Live elsewhere? Email studio10tickets@networkten.com.au to see if we come to a city near you! 

Have a burning question? Submit yours to Australian media legend Ita Buttrose here: http://bit.ly/29NfT9r 

Check out guest's tour dates & cooking recipes here: http://bit.ly/2bvO8EW",https://i.ytimg.com/vi/4CnKJLBm6sk/default.jpg,120,90,https://i.ytimg.com/vi/4CnKJLBm6sk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4CnKJLBm6sk/hqdefault.jpg,480,360,,,,,,,Studio 10,"['Australia', 'Aussie', 'Australian TV', 'Australian Show', 'Studio 10', 'Channel Ten', 'Network TEN', 'Funny', 'Fresh', 'Subscribe', 'Ita Buttrose', 'Sarah Harris', 'Joe Hildebrand', 'Denise Drysdale', 'Ding Dong', 'Jessica Rowe', 'David Robinson', 'Robbo', 'Interviews', 'Exclusives', 'Amber Lawrence']",24,none,Amber Lawrence Performs 'Aussie Aussie Christmas' | Studio 10,"What a treat to have the country singer/songwriter perform a piece from her Christmas album.

Studio 10 | 8:30 AM - 12 PM weekdays on Channel TEN

Network Ten’s morning show Studio 10 is hosted by Sarah Harris, Joe Hildebrand, Jessica Rowe, Ita Buttrose and Denise Drysdale, along with Jonathan Coleman and reporter David (Robbo) Robinson.  

Find out more about 'Studio 10' here: http://tenplay.com.au/channel-ten/studio-10 

To add to the discussion on topics and share your opinions on 'Studio 10', head to one of our social media platforms below. 

Facebook: https://facebook.com/studio10au
Twitter: https://twitter.com/Studio10au (@studio10au)
Instagram: https://www.instagram.com/studio10au (@studio10au)

Tag us using the hashtag: #Studio10

Subscribe to the 'Studio 10' Channel here: http://bit.ly/2boxlSO 

Join our LIVE studio audience at our studio in Sydney, Australia. Grab your free tickets here: http://bit.ly/2ee57JO 

Live elsewhere? Email studio10tickets@networkten.com.au to see if we come to a city near you! 

Have a burning question? Submit yours to Australian media legend Ita Buttrose here: http://bit.ly/29NfT9r 

Check out guest's tour dates & cooking recipes here: http://bit.ly/2bvO8EW",PT1M58S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,10621,66,0,,,
youtube#video,Crpb37tzSM49kLPIgXlYD6pP0so,4zS3USxPhNY,2016-04-19T19:46:53Z,UCjc5e_iMdjO3wxf8155By3w,Johnny Depp and Amber Heard the : Australian biosecurity fail,"Australia has very strict biosecurity laws to protect the health of our people, animals and plants. Everyone entering the country must truthfully declare if they are carrying any items listed on the Incoming Passenger Card.",https://i.ytimg.com/vi/4zS3USxPhNY/default.jpg,120,90,https://i.ytimg.com/vi/4zS3USxPhNY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4zS3USxPhNY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/4zS3USxPhNY/sddefault.jpg,640.0,480.0,,,,John Smith MTV,"['Australian', 'Fail', 'Johnny', 'Depp', 'Amber', 'Biossecurity']",22,none,Johnny Depp and Amber Heard the : Australian biosecurity fail,"Australia has very strict biosecurity laws to protect the health of our people, animals and plants. Everyone entering the country must truthfully declare if they are carrying any items listed on the Incoming Passenger Card.",PT31S,2d,sd,false,False,rectangular,processed,public,youtube,False,True,False,51,,0,0,,en-US
youtube#video,0dRXjmXnAk8Xc3xoMJoIoD16vVo,61Q_99PHkCg,2011-10-24T10:28:41Z,UCMOPcQO7dnAE2DGIL7o9KRw,Miss World Australia 2011 Amber Greasley interview with Missosology.org,Miss World Australia 2011 Amber Greasley interview with Missosology.org at the Cullen Hotel Melbourne Australia on 16 October 2011,https://i.ytimg.com/vi/61Q_99PHkCg/default.jpg,120,90,https://i.ytimg.com/vi/61Q_99PHkCg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/61Q_99PHkCg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/61Q_99PHkCg/sddefault.jpg,640.0,480.0,,,,Kevin Nivek,"['Miss', 'World', 'Australia', '2011', 'Amber', 'Greasley', 'interview', 'with', 'Missosology.org', 'at', 'the', 'Cullen', 'Hotel', 'Melbourne', 'on', '16', 'October']",24,none,Miss World Australia 2011 Amber Greasley interview with Missosology.org,Miss World Australia 2011 Amber Greasley interview with Missosology.org at the Cullen Hotel Melbourne Australia on 16 October 2011,PT6M45S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1273,1,0,0,,
