kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount
youtube#video,xwVRuZLnsFzI69AuB304X30p5as,0GrTvG6dSpA,2021-08-13T02:26:25Z,UCTv-crOwAvuWMeJ03sdnOXQ,Did Amber Heard Let Johny Depp Win the Case?,"Did Amber Heard Let Johny Depp Win the Case?
✅BINGE WATCH MY VIDEOS: https://www.youtube.com/watch?v=Fo2y6CrPtjk&list=UUTv-crOwAvuWMeJ03sdnOXQ&index=2

❤️️ SUBSCRIBE FOR DRAMA: https://www.youtube.com/channel/UCTv-crOwAvuWMeJ03sdnOXQ/

► Title: Did Amber Heard Let Johny Depp Win the Case?
► Category: Did Amber Heard Let Johny Depp Win the Case? Amber Heard exposed, johny depp exposed, amber heard let johny depp take the case, 
johny depp won due to amber heard, amber heard still loves johny depp,
johny depp and amber heard ending, johny depp ends the case
► Tea Queen - We find some of the internet's spiciest drama and deliver it directly to you
► Do you have some tea to spill? Let us hear it in the comments below!
► Have any feedback for how we can improve? Be sure to let us know in the comments!

#johnydepp #amberheard #drama #celebrity #exposed",https://i.ytimg.com/vi/0GrTvG6dSpA/default.jpg,120,90,https://i.ytimg.com/vi/0GrTvG6dSpA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0GrTvG6dSpA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/0GrTvG6dSpA/sddefault.jpg,640,480,https://i.ytimg.com/vi/0GrTvG6dSpA/maxresdefault.jpg,1280.0,720.0,Tea Queen,"['johnny depp', 'amber heard', 'amber heard johnny depp', 'johnny depp amber heard', 'johnny depp and amber heard', 'aquaman', 'aquaman 2', 'amber heard aquaman', 'thatumbrellaguy', 'viral vision', 'depp', 'amber heard elon musk', 'amber heard donation', 'amber heard case', 'johnny depp lawsuit', 'amber heard lawsuit', 'justice for johnny depp', 'Did Amber Heard Let Johny Depp Win the Case?']",24,none,en-US,Did Amber Heard Let Johny Depp Win the Case?,"Did Amber Heard Let Johny Depp Win the Case?
✅BINGE WATCH MY VIDEOS: https://www.youtube.com/watch?v=Fo2y6CrPtjk&list=UUTv-crOwAvuWMeJ03sdnOXQ&index=2

❤️️ SUBSCRIBE FOR DRAMA: https://www.youtube.com/channel/UCTv-crOwAvuWMeJ03sdnOXQ/

► Title: Did Amber Heard Let Johny Depp Win the Case?
► Category: Did Amber Heard Let Johny Depp Win the Case? Amber Heard exposed, johny depp exposed, amber heard let johny depp take the case, 
johny depp won due to amber heard, amber heard still loves johny depp,
johny depp and amber heard ending, johny depp ends the case
► Tea Queen - We find some of the internet's spiciest drama and deliver it directly to you
► Do you have some tea to spill? Let us hear it in the comments below!
► Have any feedback for how we can improve? Be sure to let us know in the comments!

#johnydepp #amberheard #drama #celebrity #exposed",en-US,PT8M51S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,117,30,0,0
youtube#video,vNYoNakm1ntCmYo1s9ugx3SpjnA,2PiCrFqLuco,2019-05-09T17:01:55Z,UCAG3zESsD73rnHu0x3DDZHg,Amberlynn Reid: The Obese Manipulator,"Go to https://NordVPN.com/primink to get 75% off a 3 year plan and use code PRIMINK for an extra month for free.  Protect yourself online today!

Amberlynn Reid: The Obese Manipulator 

Today, we take a look at Amberlynn Reid who runs a ""weightloss"" channel on youtube. The problem is... she hasn't lost weight in the last 5 years. We go over the reasons amber receives hate and look into why she's failed at losing weight for all these years. As always I hope you guys enjoy!

--------------------------------------------------------------------------

Subscribe!

Twitter: @Primink
Patreon: https://www.patreon.com/primink
Merch: https://teespring.com/stores/primink-merch
Discord: https://discord.gg/S5DcpAA
Instagram: @iPrimink

Some other videos you might like: 🍆

Weird People | https://www.youtube.com/watch?v=CVn3f...

Internet Stories | https://www.youtube.com/watch?v=_DKcM...

Quality Content | https://www.youtube.com/watch?v=oY5EB...

Personal.exe | https://www.youtube.com/watch?v=5mlMD...

#yum

--------------------------------------------------------------------------

Sources: 

Amber's Channel: https://www.youtube.com/channel/UCW5ncBWqvyyUYo1evh1iFCA

Obesetobeast (trainer): https://www.youtube.com/user/ObesetoBeast

Confessing Lies: https://www.youtube.com/watch?v=tPxu346Pd6Y",https://i.ytimg.com/vi/2PiCrFqLuco/default.jpg,120,90,https://i.ytimg.com/vi/2PiCrFqLuco/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2PiCrFqLuco/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2PiCrFqLuco/sddefault.jpg,640,480,https://i.ytimg.com/vi/2PiCrFqLuco/maxresdefault.jpg,1280.0,720.0,Primink,"['amberlynn reid', 'amberlynn reid food', 'amberlynn reid weight gain success', 'obesetobeast', 'mukbang', 'amberlynn', 'amber lynn reid', 'hungry fat chick', 'primink', 'mukbang weight gain', 'manipulator', 'airsoft fatty', 'lolcow', '4chan', 'weight loss', 'diet', 'vpn', 'vpn open', 'vpn best', 'site vpn', 'consumer vpn', 'morbid obesity', 'body positive', 'fat acceptance', 'obese to beast', 'weight loss journey', 'transformation', 'reaction', 'compilation', 'amberlynn reid food what i eat in a day', 'amberlynn reid food binge']",24,none,,Amberlynn Reid: The Obese Manipulator,"Go to https://NordVPN.com/primink to get 75% off a 3 year plan and use code PRIMINK for an extra month for free.  Protect yourself online today!

Amberlynn Reid: The Obese Manipulator 

Today, we take a look at Amberlynn Reid who runs a ""weightloss"" channel on youtube. The problem is... she hasn't lost weight in the last 5 years. We go over the reasons amber receives hate and look into why she's failed at losing weight for all these years. As always I hope you guys enjoy!

--------------------------------------------------------------------------

Subscribe!

Twitter: @Primink
Patreon: https://www.patreon.com/primink
Merch: https://teespring.com/stores/primink-merch
Discord: https://discord.gg/S5DcpAA
Instagram: @iPrimink

Some other videos you might like: 🍆

Weird People | https://www.youtube.com/watch?v=CVn3f...

Internet Stories | https://www.youtube.com/watch?v=_DKcM...

Quality Content | https://www.youtube.com/watch?v=oY5EB...

Personal.exe | https://www.youtube.com/watch?v=5mlMD...

#yum

--------------------------------------------------------------------------

Sources: 

Amber's Channel: https://www.youtube.com/channel/UCW5ncBWqvyyUYo1evh1iFCA

Obesetobeast (trainer): https://www.youtube.com/user/ObesetoBeast

Confessing Lies: https://www.youtube.com/watch?v=tPxu346Pd6Y",en,PT11M54S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,3923933,138279,0,13079
youtube#video,exQA5TqVxHbZWkTcYTOXMFQ1MlQ,A4RLNzZVKbE,2020-11-30T22:29:59Z,UCLuqzTYgef441A0VYecDHxA,Amberlynn Reid Is A Serious Problem,"Amberlynn Reid is a weight loss YouTuber known for being exposed and getting in trouble, she started off her weight loss journey in 2013 and has currently gained 200lbs since. Today we will be taking a look at that story and why I think she is putting her fans in danger.

SECOND CHANNEL https://www.youtube.com/channel/UC4er8qDSU1Y2IaTkC9gS9wA

twitter - https://twitter.com/iNabber69

insta - https://www.instagram.com/inabber/

business - inabberbusiness@gmail.com  

this video is all opinion based.",https://i.ytimg.com/vi/A4RLNzZVKbE/default.jpg,120,90,https://i.ytimg.com/vi/A4RLNzZVKbE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A4RLNzZVKbE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/A4RLNzZVKbE/sddefault.jpg,640,480,,,,iNabber,,24,none,,Amberlynn Reid Is A Serious Problem,"Amberlynn Reid is a weight loss YouTuber known for being exposed and getting in trouble, she started off her weight loss journey in 2013 and has currently gained 200lbs since. Today we will be taking a look at that story and why I think she is putting her fans in danger.

SECOND CHANNEL https://www.youtube.com/channel/UC4er8qDSU1Y2IaTkC9gS9wA

twitter - https://twitter.com/iNabber69

insta - https://www.instagram.com/inabber/

business - inabberbusiness@gmail.com  

this video is all opinion based.",,PT23M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,797603,42313,0,4067
youtube#video,XEz3e0WU49c_09-33df88nSg7gQ,AaLBlD31NUg,2021-06-01T07:35:16Z,UCb9vnsTgeBrHoNvTriQP2zQ,exposing   of   Amber   Heard  tribute ##1,,https://i.ytimg.com/vi/AaLBlD31NUg/default.jpg,120,90,https://i.ytimg.com/vi/AaLBlD31NUg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AaLBlD31NUg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/AaLBlD31NUg/sddefault.jpg,640,480,,,,Handsome    Jack’Sanders,,22,none,,exposing   of   Amber   Heard  tribute ##1,,,PT10M16S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,41,5,0,2
youtube#video,ASHJG2ofr9rgadkuStmeusX-wvM,eqYzoiS98PI,2020-02-02T22:45:41Z,UCj10TIdiZ8qowmcIk8ikGcA,Amber Heard finally getting EXPOSED!!,"Hello my little ones, i am back with a new video. Did i really want to make this video? No. But I decided its what is best.",https://i.ytimg.com/vi/eqYzoiS98PI/default.jpg,120,90,https://i.ytimg.com/vi/eqYzoiS98PI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eqYzoiS98PI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/eqYzoiS98PI/sddefault.jpg,640,480,https://i.ytimg.com/vi/eqYzoiS98PI/maxresdefault.jpg,1280.0,720.0,LittleDream262,"['Amberheard', 'Johnny Depp', 'drama', 'Exposed']",24,none,,Amber Heard finally getting EXPOSED!!,"Hello my little ones, i am back with a new video. Did i really want to make this video? No. But I decided its what is best.",,PT10M13S,2d,hd,false,False,rectangular,processed,public,creativeCommon,True,True,False,73,3,0,1
youtube#video,GSJG3HtDS_shihyVF6CZNUJ7Yvo,lHdBEk6lV2A,2021-06-28T13:15:01Z,UC-lZTlG05ETwyjDS1JQCv3w,Amber Heard EXPOSED in ACLU emails! Proves Amber's LYING! | Celebrity Craze,"Amber Heard EXPOSED in ACLU emails! Proves Amber's LYING! | Celebrity Craze

Amber Heard has been CAUGHT collaborating with the ACLU. Heard is very clearly a liar, in my opinion and has done whatever she COULD to defame Johnny Depp. We all know Depp is probably cheering and jumping with joy, to know Heard could potentially loose this thing, especially with all of the evidence against. The Amber Heard Johnny Depp audio recordings should be the only thing needed for him to get justice, but I guess we will have to see!

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeardACLU #ACLU #JohnnyDepp 
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/lHdBEk6lV2A/default.jpg,120,90,https://i.ytimg.com/vi/lHdBEk6lV2A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lHdBEk6lV2A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/lHdBEk6lV2A/sddefault.jpg,640,480,https://i.ytimg.com/vi/lHdBEk6lV2A/maxresdefault.jpg,1280.0,720.0,Celebrity Craze,"['celebrity craze', 'celebrity', ""Amber Heard EXPOSED in ACLU emails! Proves Amber's LYING!"", 'justice for johnny depp', 'amber heard johnny depp', 'johnny depp', 'amber heard', 'amber heard elon musk', 'that umbrella guy', 'aclu', 'celebrity news', 'thatumbrellaguy', 'the umbrella guy', 'this happened', 'viral vision', 'crazed culture', 'clevver news', 'binge watch', 'hollywood life', 'celeb news', 'amber heard johnny depp fight video', 'amber heard interview', 'johnny depp amber heard', 'depp heard', 'depp']",24,none,en-US,Amber Heard EXPOSED in ACLU emails! Proves Amber's LYING! | Celebrity Craze,"Amber Heard EXPOSED in ACLU emails! Proves Amber's LYING! | Celebrity Craze

Amber Heard has been CAUGHT collaborating with the ACLU. Heard is very clearly a liar, in my opinion and has done whatever she COULD to defame Johnny Depp. We all know Depp is probably cheering and jumping with joy, to know Heard could potentially loose this thing, especially with all of the evidence against. The Amber Heard Johnny Depp audio recordings should be the only thing needed for him to get justice, but I guess we will have to see!

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeardACLU #ACLU #JohnnyDepp 
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",en-US,PT8M3S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,642,34,0,6
youtube#video,ObD22zUyDX9Y1Xzd8QL9khkQ3Gs,PLnAVK_xKQA,2020-02-02T23:31:03Z,UCHsqRANT0J40R_jXkdTq-Wg,Amber Heard EXPOSED for BEATING Johnny Depp | The Most Manipulative Story,#amberheard #johnnydepp,https://i.ytimg.com/vi/PLnAVK_xKQA/default.jpg,120,90,https://i.ytimg.com/vi/PLnAVK_xKQA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PLnAVK_xKQA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/PLnAVK_xKQA/sddefault.jpg,640,480,https://i.ytimg.com/vi/PLnAVK_xKQA/maxresdefault.jpg,1280.0,720.0,The Habibi Podcast,"['amber heard', 'johnny depp', 'pirates of the carribean', 'like', 'comment', 'sharsubscribe', 'abuse', 'finger']",24,none,,Amber Heard EXPOSED for BEATING Johnny Depp | The Most Manipulative Story,#amberheard #johnnydepp,,PT6M19S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,598,22,0,9
youtube#video,DrH9CJcXsJZCItwhYUFk_Z3FbXo,T8OV6CAuflI,2021-05-29T01:34:14Z,UCloO1DEdi0Mzip1W2ihd22Q,Amber Heard Emails! Aquaman star EXPOSED!!!!,"https://www.patreon.com/flyfoxpro
https://twitter.com/flyfoxpro
https://www.instagram.com/flyfoxpro/
https://www.twitch.tv/flyfoxpro
https://www.facebook.com/flyfoxpro
https://flyfoxpro.locals.com/",https://i.ytimg.com/vi/T8OV6CAuflI/default.jpg,120,90,https://i.ytimg.com/vi/T8OV6CAuflI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/T8OV6CAuflI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/T8OV6CAuflI/sddefault.jpg,640,480,https://i.ytimg.com/vi/T8OV6CAuflI/maxresdefault.jpg,1280.0,720.0,FlyFoxPro,"['flyfoxpro', 'fly fox productions', 'cross section', 'coin a geek', 'fly fox reviews', 'silent planet comics']",20,none,,Amber Heard Emails! Aquaman star EXPOSED!!!!,"https://www.patreon.com/flyfoxpro
https://twitter.com/flyfoxpro
https://www.instagram.com/flyfoxpro/
https://www.twitch.tv/flyfoxpro
https://www.facebook.com/flyfoxpro
https://flyfoxpro.locals.com/",en-US,PT2M11S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,96,18,0,9
youtube#video,dW9Ck0k1qNIZ8j_rFBN41Jta6aE,yawennfR-9k,2019-06-18T19:42:11Z,UCTMTK4t107_A8M-DnvBsp0w,Amberlynn Reid lying for 4 minutes straight!,,https://i.ytimg.com/vi/yawennfR-9k/default.jpg,120,90,https://i.ytimg.com/vi/yawennfR-9k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yawennfR-9k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/yawennfR-9k/sddefault.jpg,640,480,https://i.ytimg.com/vi/yawennfR-9k/maxresdefault.jpg,1280.0,720.0,Exposed,,22,none,,Amberlynn Reid lying for 4 minutes straight!,,,PT3M52S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,864122,10240,0,1143
youtube#video,ZgdITY78qMD7nF_8jFGnGKSRsoA,yualoApFe6g,2021-03-22T20:52:56Z,UCeooMl4PFAM9kLPHvavt2KQ,Amber Heard EXPOSED Herself to Strange Photographer!,Amber Heard EXPOSED Herself to Strange Photographer!,https://i.ytimg.com/vi/yualoApFe6g/default.jpg,120,90,https://i.ytimg.com/vi/yualoApFe6g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yualoApFe6g/hqdefault.jpg,480,360,https://i.ytimg.com/vi/yualoApFe6g/sddefault.jpg,640,480,https://i.ytimg.com/vi/yualoApFe6g/maxresdefault.jpg,1280.0,720.0,eHacker,"['amber heard', 'amber heard aquaman 2', 'amber heard johnny depp', 'johnny depp', 'defamation', 'Amber heard twitter', 'Amber Heard Elon Instagram', 'Johnny Depp Instagram', 'Amber heard and Johnny Depp', 'Defamation', 'Amber Heard vs Johnny Depp', 'Justice for Johnny Depp', '#justiceforjohnnydepp', 'Amber heard Aquaman 2']",24,none,,Amber Heard EXPOSED Herself to Strange Photographer!,Amber Heard EXPOSED Herself to Strange Photographer!,,PT6M59S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,3585,590,0,263
