kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage
youtube#video,TF2cM0yWDMyHnsHgcBDSj_KMJLk,-ltwQmp_Vws,2020-07-18T02:44:52Z,UC8AGq7bm-x4teGcvQonvnPw,Amber Heard Submits FAKE Evidence! | Johnny Depp Intimidating Witnesses? | UPROAR In Court!,"Let me know what you think!

💕 Don't Forget to Like & Subscribe! 💕

Become a member today!!
https://www.youtube.com/channel/UC8AGq7bm-x4teGcvQonvnPw/join

If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp #TheSun #NGN",https://i.ytimg.com/vi/-ltwQmp_Vws/default.jpg,120,90,https://i.ytimg.com/vi/-ltwQmp_Vws/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-ltwQmp_Vws/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-ltwQmp_Vws/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-ltwQmp_Vws/maxresdefault.jpg,1280.0,720.0,Nerdette's NewsStand,"['Tristen', 'nerdette', 'nerdettes newsstand', 'Entertainment', 'Johnny depp', 'amber heard', 'johnny depp news', 'amber heard news', 'Johnny depp lawsuit', 'amber heard lawsuit', 'Johnny depp abuse', 'amber heard abuse', 'Johnny Depp defamation', 'amber heard defamation', 'amber heard audio recordings', 'amber heard leaks', 'johnny depp uk lawsuit', 'Johnny depp court start', 'Johnny depp vs amber heard', 'Johnny depp trial', 'Johnny depp week 2', 'amber heard trial', 'Kate james', 'Winona ryder', 'vanessa paradis']",24,none,Amber Heard Submits FAKE Evidence! | Johnny Depp Intimidating Witnesses? | UPROAR In Court!,"Let me know what you think!

💕 Don't Forget to Like & Subscribe! 💕

Become a member today!!
https://www.youtube.com/channel/UC8AGq7bm-x4teGcvQonvnPw/join

If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp #TheSun #NGN",en,PT14M35S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,15882,873,0,296,
youtube#video,wIFCCZehv97kTk9a_ajYOMCrruQ,-YzQOpxdcCY,2020-05-03T20:01:12Z,UC8AGq7bm-x4teGcvQonvnPw,New Court Documents Obtained Showing Amber Heard Faking Injuries at the Hands of Johnny Depp!,"Let me know what you think!

💕 Don't Forget to Like & Subscribe! 💕

If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp",https://i.ytimg.com/vi/-YzQOpxdcCY/default.jpg,120,90,https://i.ytimg.com/vi/-YzQOpxdcCY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-YzQOpxdcCY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-YzQOpxdcCY/sddefault.jpg,640.0,480.0,,,,Nerdette's NewsStand,"['tristen', 'nerdette', 'nerdettes newsstand', 'entertainment', 'Johnny depp', 'amber heard', 'Johnny depp lawsuit', 'amber heard lawsuit', 'Johnny depp abuse', 'amber heard abuse', 'amber heard leak', 'Johnny depp leak', 'amber heard audio recordings', 'Johnny depp defamation', 'johnny depp court', 'amber heard court', 'Johnny depp news', '#JusticeForJohnnyDepp', 'amber heard lies', 'the blast', '#AmberHeard', 'amber heard vs johnny depp']",24,none,New Court Documents Obtained Showing Amber Heard Faking Injuries at the Hands of Johnny Depp!,"Let me know what you think!

💕 Don't Forget to Like & Subscribe! 💕

If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp",en,PT10M13S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,24829,951,0,225,
youtube#video,E0_HoUvzNUQ428ZBZl88CRGzO2w,6dmD8F5hCYY,2020-10-01T20:00:02Z,UC-NINtNMPM75eaqh07RCy_Q,New Amber Heard Court Updates You Have To Know,"New Amber Heard Court Updates You Have To Know
Subscribe To InformOverload: http://bit.ly/2xB5CqA
NEW CHANNEL @Top10CentralVibe: Subscribe To Vibe:
https://bit.ly/3mUPvxu

This back and forth drama between Amber Heard and Johnny Depp has been going on for months. Every few days there seems to be another revelation in the case, or another comment from either party. As the case is moving forward, their conflict may end up dragging on for a lot longer than we thought. Amber Heard is calling Johnny Depp out for constantly moving their trial dates back and she's not here for it.

#JohnnyDepp #AmberHeard #JohnnyDeppVsAmberHeard #JohnnyDeppAmberHeard #Informoverload #io #CelebrityNews #johnnydeppdefamation 

More iO Vids 👇
https://www.youtube.com/watch?v=KTBhBQvgUoA&list=PLJwoOv1yyb46XC4LbE1ruNJF3gS1UWA30

------------------------------------
STORY LINK: https://calgaryherald.com/entertainment/celebrity/amber-heard-accuses-johnny-depp-of-dodging-deposition-in-50m-defamation-case
------------------------------------

CONNECT WITH US:

Instagram: http://instagram.com/informoverload
Twitter: https://twitter.com/informoverload?

For business inquiries, please contact informoverload@gmail.com

------------------------------------

IN THIS VIDEO:
Brie Roome: https://www.instagram.com/_brieroome

------------------------------------
FILMED BY:
Chris Stiuso
------------------------------------

VIDEO EDITED BY:
Jennire Narvaez: https://www.instagram.com/jennirenarvaezphotography/",https://i.ytimg.com/vi/6dmD8F5hCYY/default.jpg,120,90,https://i.ytimg.com/vi/6dmD8F5hCYY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6dmD8F5hCYY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/6dmD8F5hCYY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/6dmD8F5hCYY/maxresdefault.jpg,1280.0,720.0,InformOverload,"['io', 'informoverload', 'johnny depp', 'amber heard', 'amber heard johnny depp', 'johnny depp amber heard', 'johnny depp vs amber heard', 'johnny depp defamation', 'amber heard defamation', 'johnny depp amber heard court', 'trending news', 'amber heard aquaman', 'justice for johnny depp', 'amber heard and johnny depp', '#justiceforjohnnydepp', 'amber heard deposition', 'amber heard booed', 'amber heard audio', 'celebrity news', 'celebrity gossip', 'justiceforjohnnydepp', 'information overload', 'johnny depp and amber heard']",27,none,New Amber Heard Court Updates You Have To Know,"New Amber Heard Court Updates You Have To Know
Subscribe To InformOverload: http://bit.ly/2xB5CqA
NEW CHANNEL @Top10CentralVibe: Subscribe To Vibe:
https://bit.ly/3mUPvxu

This back and forth drama between Amber Heard and Johnny Depp has been going on for months. Every few days there seems to be another revelation in the case, or another comment from either party. As the case is moving forward, their conflict may end up dragging on for a lot longer than we thought. Amber Heard is calling Johnny Depp out for constantly moving their trial dates back and she's not here for it.

#JohnnyDepp #AmberHeard #JohnnyDeppVsAmberHeard #JohnnyDeppAmberHeard #Informoverload #io #CelebrityNews #johnnydeppdefamation 

More iO Vids 👇
https://www.youtube.com/watch?v=KTBhBQvgUoA&list=PLJwoOv1yyb46XC4LbE1ruNJF3gS1UWA30

------------------------------------
STORY LINK: https://calgaryherald.com/entertainment/celebrity/amber-heard-accuses-johnny-depp-of-dodging-deposition-in-50m-defamation-case
------------------------------------

CONNECT WITH US:

Instagram: http://instagram.com/informoverload
Twitter: https://twitter.com/informoverload?

For business inquiries, please contact informoverload@gmail.com

------------------------------------

IN THIS VIDEO:
Brie Roome: https://www.instagram.com/_brieroome

------------------------------------
FILMED BY:
Chris Stiuso
------------------------------------

VIDEO EDITED BY:
Jennire Narvaez: https://www.instagram.com/jennirenarvaezphotography/",en-CA,PT5M13S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,40065,1637,0,503,
youtube#video,-9Z-1m6WR6feEEdgmNb-hdTKiIU,AZ1HGykr7x8,2021-08-18T12:15:01Z,UC-lZTlG05ETwyjDS1JQCv3w,AMBER'S WEIRD - Jason Momoa’s Relationship With Amber Heard Is Awkward | Celebrity Craze,"AMBER'S WEIRD - Jason Momoa’s Relationship With Amber Heard Is Awkward | Celebrity Craze

Elon Musk, Jason Momoa, Angelina Jolie, Joe Rogan, and others have all WHO DEFENDED Johnny Depp with PROOF from Amber Heard.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnny
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/AZ1HGykr7x8/default.jpg,120,90,https://i.ytimg.com/vi/AZ1HGykr7x8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AZ1HGykr7x8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/AZ1HGykr7x8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/AZ1HGykr7x8/maxresdefault.jpg,1280.0,720.0,Celebrity Craze,"['celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', ""AMBER'S WEIRD - Jason Momoa’s Relationship With Amber Heard Is Awkward"", 'justice for johnny depp', 'jason momoa', 'amber heard aquaman']",24,none,AMBER'S WEIRD - Jason Momoa’s Relationship With Amber Heard Is Awkward | Celebrity Craze,"AMBER'S WEIRD - Jason Momoa’s Relationship With Amber Heard Is Awkward | Celebrity Craze

Elon Musk, Jason Momoa, Angelina Jolie, Joe Rogan, and others have all WHO DEFENDED Johnny Depp with PROOF from Amber Heard.

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#AmberHeard #JohnnyDepp #JusticeForJohnny
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",en-US,PT8M4S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,730,11,0,2,en-US
youtube#video,pNB3ER9CC_D3fEhp_Pu3xlH5q9U,c1FlffZQo7Q,2020-07-24T10:04:45Z,UC3l-bobp_xuBlL_lRRS5RmA,Amber Heard ARRIVES at Court DAY 14,#johnnydepp #AmberHeard,https://i.ytimg.com/vi/c1FlffZQo7Q/default.jpg,120,90,https://i.ytimg.com/vi/c1FlffZQo7Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/c1FlffZQo7Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/c1FlffZQo7Q/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/c1FlffZQo7Q/maxresdefault.jpg,1280.0,720.0,UnBoxPHD,"['Johnny Depp v amber Heard', 'Johnny Depp court case', 'amber Heard court case', 'johnny Depp ARRIVES at court']",22,none,Amber Heard ARRIVES at Court DAY 14,#johnnydepp #AmberHeard,,PT1M19S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4117,60,0,65,
youtube#video,dKen2YhpwXjmuj6mBZWA2YlwFYw,D8iqaqVzd3U,2021-12-14T13:15:00Z,UC-lZTlG05ETwyjDS1JQCv3w,HUGE AMBER Heard SECRET EXPOSED - Warner Bros BIGGEST Johnny Depp LIE REVEALED | Celebrity Craze,"HUGE AMBER Heard SECRET EXPOSED - Warner Bros BIGGEST Johnny Depp LIE REVEALED | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/D8iqaqVzd3U/default.jpg,120,90,https://i.ytimg.com/vi/D8iqaqVzd3U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/D8iqaqVzd3U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/D8iqaqVzd3U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/D8iqaqVzd3U/maxresdefault.jpg,1280.0,720.0,Celebrity Craze,"['celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'HUGE AMBER Heard SECRET EXPOSED - Warner Bros BIGGEST Johnny Depp LIE REVEALED', 'justice for johnny depp', 'aquaman', 'warner bros']",24,none,HUGE AMBER Heard SECRET EXPOSED - Warner Bros BIGGEST Johnny Depp LIE REVEALED | Celebrity Craze,"HUGE AMBER Heard SECRET EXPOSED - Warner Bros BIGGEST Johnny Depp LIE REVEALED | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",en-US,PT8M2S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,880,20,0,10,en-US
youtube#video,ebF_OlfF07M9xBNog4Ig8g61_Sg,Dax8atsFXUg,2021-08-19T21:00:15Z,UCKWLdR-g4nSWaI8z_MWDqpw,Judge Reveals He IGNORES Amber Heard As She Lies in Court!,"💙 Judge Reveals He IGNORES Amber Heard As She Lies in Court!
There have been various hearings, statements, articles, and whatnot! From being one of the most adored celebrity couples to ending up being the epitome of toxic relationships, how did they end up like this? Is Amber Heard manipulating courts with her lies all while? What is the judges' take on this?

If you liked this video guys, please consider leaving a like and give us your thoughts in the comments! 

If you are into the latest Hollywood news and the celebrity latest gossip, then you should consider subscribing to the channel! We will be spilling the latest tea for you guys and keeping you updated with the latest entertainment news and all the hottest drama - so make sure to follow along!

#JudgeIgnoresAmberHeard #AmberHeardLiesInCourt #AmberHeardCourtCase #CelebLight",https://i.ytimg.com/vi/Dax8atsFXUg/default.jpg,120,90,https://i.ytimg.com/vi/Dax8atsFXUg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Dax8atsFXUg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Dax8atsFXUg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Dax8atsFXUg/maxresdefault.jpg,1280.0,720.0,Celeb Light,"['celeb light', 'spill', 'celebrity gossip news', 'celebrity news', 'drama channel', 'judge reveals he ignores amber heard as she lies in court', 'clevver news', 'thatumbrellaguy', 'johnny depp appeal', 'thatumbrellaguy johnny depp', 'umbrella guy johnny depp', 'amber heard', 'that umbrella guy johnny depp', 'that umbrella guy', 'johnny depp defamation', 'amber heard lawsuit', 'johnny depp lawsuit', 'johnny depp news', 'amber heard loses in court', 'amber heard aquaman 2', 'amber heard elon musk']",24,none,Judge Reveals He IGNORES Amber Heard As She Lies in Court!,"💙 Judge Reveals He IGNORES Amber Heard As She Lies in Court!
There have been various hearings, statements, articles, and whatnot! From being one of the most adored celebrity couples to ending up being the epitome of toxic relationships, how did they end up like this? Is Amber Heard manipulating courts with her lies all while? What is the judges' take on this?

If you liked this video guys, please consider leaving a like and give us your thoughts in the comments! 

If you are into the latest Hollywood news and the celebrity latest gossip, then you should consider subscribing to the channel! We will be spilling the latest tea for you guys and keeping you updated with the latest entertainment news and all the hottest drama - so make sure to follow along!

#JudgeIgnoresAmberHeard #AmberHeardLiesInCourt #AmberHeardCourtCase #CelebLight",en,PT5M7S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,255,11,0,2,en
youtube#video,tsO3r1mAr3PQWWkbuOjRg7GEzhg,dexJUezacxQ,2021-07-13T19:33:53Z,UCUwneOC8l4m9T0ype97vFIA,ThatUmbrellaGuy: Amber Heard's Newest COURT FAIL; her OWN EVIDENCE betrays her;Rocketman the FATHER?,"stream archive from 7/9/2021
donate to help this channel: https://www.paypal.com/paypalme/777kurono777
you can also tip me from the brave browser! 
subscribe to @ThatUmbrellaGuy  watch their content!

#ThatUmbrellaGuy #JohnnyDepp #AmberHeard
ThatUmbrellaGuy: Amber Heard's Newest COURT FAIL; her OWN EVIDENCE betrays her!; Proving Rocketman is the FATHER?",https://i.ytimg.com/vi/dexJUezacxQ/default.jpg,120,90,https://i.ytimg.com/vi/dexJUezacxQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dexJUezacxQ/hqdefault.jpg,480,360,,,,,,,Kurono,,22,none,ThatUmbrellaGuy: Amber Heard's Newest COURT FAIL; her OWN EVIDENCE betrays her;Rocketman the FATHER?,"stream archive from 7/9/2021
donate to help this channel: https://www.paypal.com/paypalme/777kurono777
you can also tip me from the brave browser! 
subscribe to @ThatUmbrellaGuy  watch their content!

#ThatUmbrellaGuy #JohnnyDepp #AmberHeard
ThatUmbrellaGuy: Amber Heard's Newest COURT FAIL; her OWN EVIDENCE betrays her!; Proving Rocketman is the FATHER?",,PT1H49M55S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1753,204,0,26,
youtube#video,bO18GS1CoDGPx9sRmWYQzPoW8fI,dU4dJpIq65A,2020-07-23T13:46:48Z,UCNRpbMhrfnrKLRLahNDIQeg,| Johnny Depp | Goes To Court Day 13 (Or Meeting | Amber Heard | Part 28 - Bye Felisha!,"| Johnny Depp | Goes To Court Day 13 (Or Meeting | Amber Heard | Part 28 - Bye Felisha!

#johnnydepp
#amberheard
#justiceforjohnnydepp
#nojohnnynopirates",https://i.ytimg.com/vi/dU4dJpIq65A/default.jpg,120,90,https://i.ytimg.com/vi/dU4dJpIq65A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dU4dJpIq65A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/dU4dJpIq65A/sddefault.jpg,640.0,480.0,,,,"Geeks, Graves and Good Stuff",,24,none,| Johnny Depp | Goes To Court Day 13 (Or Meeting | Amber Heard | Part 28 - Bye Felisha!,"| Johnny Depp | Goes To Court Day 13 (Or Meeting | Amber Heard | Part 28 - Bye Felisha!

#johnnydepp
#amberheard
#justiceforjohnnydepp
#nojohnnynopirates",,PT6M8S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,87,8,0,0,
youtube#video,RrVwWDAi7Yx5MEOAvzOFm_yR-to,EOT4eD9QDLM,2021-01-21T20:50:40Z,UCeooMl4PFAM9kLPHvavt2KQ,PROOF Amber Heard's Friend IOTillet Lied in Court!,PROOF Amber Heard's Friend IOTillet Lied in Court!,https://i.ytimg.com/vi/EOT4eD9QDLM/default.jpg,120,90,https://i.ytimg.com/vi/EOT4eD9QDLM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EOT4eD9QDLM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/EOT4eD9QDLM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/EOT4eD9QDLM/maxresdefault.jpg,1280.0,720.0,eHacker,"['amber heard', 'Amber Heard Elon Musk', 'Amber Heard Johnny Depp', 'Amber Heard and Johnny Depp', 'Johnny Depp Instagram', 'Amber Heard Instagram', 'Defamation', 'Johnny Depp vs the sun', 'Johnny Depp vs amber heard', 'Amber heard vs Johnny Depp', 'Johnny Depp Dior', 'Amber Heard Aquaman 2', 'Amber Heard Mera']",24,none,PROOF Amber Heard's Friend IOTillet Lied in Court!,PROOF Amber Heard's Friend IOTillet Lied in Court!,,PT7M51S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,6434,702,0,306,
