kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,cX9-Loje8XEj4Jz6HyimquvQzoU,-XqrFS5IdJc,2021-11-01T00:00:01Z,UCMgrpwW5FdSEWXEsRpF8zMA,#shorts Johnny Depp Talking About Amber Heard,subscribe for more,https://i.ytimg.com/vi/-XqrFS5IdJc/default.jpg,120,90,https://i.ytimg.com/vi/-XqrFS5IdJc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-XqrFS5IdJc/hqdefault.jpg,480,360,Viral Gossip,22,none,#shorts Johnny Depp Talking About Amber Heard,subscribe for more,PT25S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,25,1,0,0,,,,,,,,,
youtube#video,wZ6hurEKSuZrEBpbojAulbwlH0U,6KCrZkHC4pI,2020-06-30T21:13:37Z,UCgBXEJE_iCrzCK2KdhPMXxw,Amber Heard || Poquito,"Obrigada por assistirem! 😘

Actress: Amber Heard 
Music: Poquito - Anitta
Link:https://youtu.be/8pYWFLnv6TI",https://i.ytimg.com/vi/6KCrZkHC4pI/default.jpg,120,90,https://i.ytimg.com/vi/6KCrZkHC4pI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6KCrZkHC4pI/hqdefault.jpg,480,360,Mixed Love,22,none,Amber Heard || Poquito,"Obrigada por assistirem! 😘

Actress: Amber Heard 
Music: Poquito - Anitta
Link:https://youtu.be/8pYWFLnv6TI",PT2M54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,28,4,0,8,https://i.ytimg.com/vi/6KCrZkHC4pI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/6KCrZkHC4pI/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,bRBcyjtS6n_uHFv5apn3vYNhXI8,6TZNBV9wcpM,2016-01-29T01:00:00Z,UC9_3h1t3FEvhC-1toDU3fww,Kanye West & Wiz Khalifa's Twitter War: Amber Rose Caught In The Middle | TMZ Live,"Amber Rose was caught right in the middle of Wiz Khalifa's and Kanye West's Twitter war.

SUBSCRIBE: http://tmz.me/cLxA82p

About TMZ Live:
Subscribe to the TMZLive YouTube channel for new clips Monday-Friday at 1pm, 3pm, 6pm (PST).

TMZ Live blends elements of the TMZ website with TV for a global conversation that starts in the newsroom and involves viewers from all over the world via skype, phone and twitter.  Join Harvey Levin, Charles Latibeaudiere and the rest of the TMZ staff as hot topics and breaking news are argued.  Celebrities come in to talk about breaking stories, especially those in which they are involved.

Want to be on TMZ Live?
Call: (855) TMZ-LIVE
Facebook Message: @TMZLive
Skype: skypetmzlive@tmz.com 

Need More TMZ?
TMZ Live Website:  http://tmz.me/GxCXCfl
LIKE TMZ on Facebook! http://tmz.me/9sGB00a
FOLLOW TMZ on Twitter! http://tmz.me/9LeeNWQ
FOLLOW TMZ on Instagram! http://tmz.me/ep7d8Bn
TMZ on TV & TMZ Sports on FS1 Tune In Info: http://tmz.me/ccuirUZ
TMZ is on iOS! http://tmz.me/ecOjgiH
TMZ is on Android! http://tmz.me/pkwieRA

Got a Tip?
Contact TMZ: http://tmz.me/UsxYCvE


Check out TMZ, TMZ Sports and toofab!
TMZ: http://tmz.me/fPrTwZt
Subscribe! TMZ: http://tmz.me/wONe5NO
TMZ Sports: http://tmz.me/jMBERbb
Subscribe! TMZ Sports: http://tmz.me/jMBERbb
Toofab: http://tmz.me/dsXztns
Subscribe! toofab: http://tmz.me/VeVLMmi


Kanye West & Wiz Khalifa's Twitter War: Amber Rose Caught In The Middle | TMZ Live
https://www.youtube.com/c/TMZLive",https://i.ytimg.com/vi/6TZNBV9wcpM/default.jpg,120,90,https://i.ytimg.com/vi/6TZNBV9wcpM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6TZNBV9wcpM/hqdefault.jpg,480,360,TMZLive,24,none,Kanye West & Wiz Khalifa's Twitter War: Amber Rose Caught In The Middle | TMZ Live,"Amber Rose was caught right in the middle of Wiz Khalifa's and Kanye West's Twitter war.

SUBSCRIBE: http://tmz.me/cLxA82p

About TMZ Live:
Subscribe to the TMZLive YouTube channel for new clips Monday-Friday at 1pm, 3pm, 6pm (PST).

TMZ Live blends elements of the TMZ website with TV for a global conversation that starts in the newsroom and involves viewers from all over the world via skype, phone and twitter.  Join Harvey Levin, Charles Latibeaudiere and the rest of the TMZ staff as hot topics and breaking news are argued.  Celebrities come in to talk about breaking stories, especially those in which they are involved.

Want to be on TMZ Live?
Call: (855) TMZ-LIVE
Facebook Message: @TMZLive
Skype: skypetmzlive@tmz.com 

Need More TMZ?
TMZ Live Website:  http://tmz.me/GxCXCfl
LIKE TMZ on Facebook! http://tmz.me/9sGB00a
FOLLOW TMZ on Twitter! http://tmz.me/9LeeNWQ
FOLLOW TMZ on Instagram! http://tmz.me/ep7d8Bn
TMZ on TV & TMZ Sports on FS1 Tune In Info: http://tmz.me/ccuirUZ
TMZ is on iOS! http://tmz.me/ecOjgiH
TMZ is on Android! http://tmz.me/pkwieRA

Got a Tip?
Contact TMZ: http://tmz.me/UsxYCvE


Check out TMZ, TMZ Sports and toofab!
TMZ: http://tmz.me/fPrTwZt
Subscribe! TMZ: http://tmz.me/wONe5NO
TMZ Sports: http://tmz.me/jMBERbb
Subscribe! TMZ Sports: http://tmz.me/jMBERbb
Toofab: http://tmz.me/dsXztns
Subscribe! toofab: http://tmz.me/VeVLMmi


Kanye West & Wiz Khalifa's Twitter War: Amber Rose Caught In The Middle | TMZ Live
https://www.youtube.com/c/TMZLive",PT7M26S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,6268,40,0,10,https://i.ytimg.com/vi/6TZNBV9wcpM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/6TZNBV9wcpM/maxresdefault.jpg,1280.0,720.0,"['kanye west', 'wiz khalifa', 'amber rose', 'finger', 'fingering', 'prostate', 'fires back', 'twitter war', 'personal information', 'sebastian', 'baby', 'low blows', 'cheap shots', 'social media fight', 'swish kanye west', 'waves kanye west', 'album change', 'kanye west new album', 'twitter beef', 'stripper trap you', 'max b waves', 'kid cudi', '#waves', 'tmz tv', 'feuds', 'beef', 'music', 'hip hop', 'rap', 'news', 'tmz', 'celebrity', 'entertainment', 'fame', 'hollywood', 'tmz live', 'featureCelebrity News', 'Gossip', 'LIVE', 'TMZ Live', 'TMZ2016FS11221']",en-US,
youtube#video,sumVUM-ik-QZVxt51uTb8j4exJw,c3d_nVuNpwg,2019-02-09T21:36:29Z,UCr4vQ__ihKDju4CtjS2xuLA,Amber Heard Bikini Scene 1,,https://i.ytimg.com/vi/c3d_nVuNpwg/default.jpg,120,90,https://i.ytimg.com/vi/c3d_nVuNpwg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/c3d_nVuNpwg/hqdefault.jpg,480,360,Actress Videos,22,none,Amber Heard Bikini Scene 1,,PT1M52S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1996,7,0,0,,,,,,,"['#AmberHeard', '#AmberHeardbikini', '#Amberhot', '#AmberHeardhot', '#AmberHeardnavel', '#AmberHeardhotnavel', '#AmberHeardboobs', '#AmberHeardhotboobs', '#Amberhotbody', '#AmberHeardcleavage', '#AmberHeardhothip', '#AmberHeardslim', '#bikinibabes', '#actressnavel', '#hotbikini', '#AmberHeardcurves', '#Ambernavel', '#Amberbikini', '#Amberhotcurves', '#Amberdeepcleavage', '#Amberboobs', '#Amberbraless', '#Amberhotcleavage', '#Amberbold', '#Amberclevageinpink', '#Amberinpink']",,
youtube#video,aQ17k5aRCeXGWdgGlKjsseolKUg,FsREjP-QfTg,2021-10-20T23:12:00Z,UCaMxvYKDQFlotwzxHdSAwoA,Dark Amber Wakes Up Early And Gets Caught And Grounded,"Plot:
Dark Amber is about to go watch YouTube on the computer, Amber came in to her room and told her it was time for house chores. Dark Amber tried to refuse, but Amber made her get to work on chores around the house. After 2 hours, Dark Amber got fed up with her good imposter wasted her fun time by doing house chores. Dark Amber came up with an idea, she started planning on waking up at 5am were she doesn’t have to be forced to do chores. At 5 in the morning, Dark Amber woke up tired and groggy, she got up and went to go on the computer and watch YouTube. Meanwhile with Amber, she got up and went to bathroom. When Dark Amber got her computer turned on, she went to click the video what she want to watch on YouTube. But her computer was too loud, Dark Amber forgot to turn down the volume and went to quickly turn it down. When Amber finished her bathroom break and she was about to go to back to her bed, she heard that noise coming from Dark Amber’s bedroom. Amber found out she is not in bed and she went to Dark Amber’s bedroom, caught her playing on the computer watching YouTube while she is not in bed and got angry at her, Dark Amber got grounded by her good imposter and got sent back to bed.

Hope you enjoy the show?! 🎬🎥",https://i.ytimg.com/vi/FsREjP-QfTg/default.jpg,120,90,https://i.ytimg.com/vi/FsREjP-QfTg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FsREjP-QfTg/hqdefault.jpg,480,360,Amber The Moomin Fan,22,none,Dark Amber Wakes Up Early And Gets Caught And Grounded,"Plot:
Dark Amber is about to go watch YouTube on the computer, Amber came in to her room and told her it was time for house chores. Dark Amber tried to refuse, but Amber made her get to work on chores around the house. After 2 hours, Dark Amber got fed up with her good imposter wasted her fun time by doing house chores. Dark Amber came up with an idea, she started planning on waking up at 5am were she doesn’t have to be forced to do chores. At 5 in the morning, Dark Amber woke up tired and groggy, she got up and went to go on the computer and watch YouTube. Meanwhile with Amber, she got up and went to bathroom. When Dark Amber got her computer turned on, she went to click the video what she want to watch on YouTube. But her computer was too loud, Dark Amber forgot to turn down the volume and went to quickly turn it down. When Amber finished her bathroom break and she was about to go to back to her bed, she heard that noise coming from Dark Amber’s bedroom. Amber found out she is not in bed and she went to Dark Amber’s bedroom, caught her playing on the computer watching YouTube while she is not in bed and got angry at her, Dark Amber got grounded by her good imposter and got sent back to bed.

Hope you enjoy the show?! 🎬🎥",PT3M38S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,22,1,0,0,https://i.ytimg.com/vi/FsREjP-QfTg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/FsREjP-QfTg/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,1_B0ExSIikE8rp277N-61_t31w4,lamOTfkHISE,2021-04-20T19:34:46Z,UCtD-2nsKZg6jyUviLNfGnAg,The Johnny Depp Fan Creed!! (Amber Heard Playlist!!),,https://i.ytimg.com/vi/lamOTfkHISE/default.jpg,120,90,https://i.ytimg.com/vi/lamOTfkHISE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lamOTfkHISE/hqdefault.jpg,480,360,#JohnnyDeppIsRacist,24,none,The Johnny Depp Fan Creed!! (Amber Heard Playlist!!),,PT3M21S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,7,0,0,,https://i.ytimg.com/vi/lamOTfkHISE/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,Wiq2pMymfamSz2GW-DigjYOZ5GA,LBZMI_aUDTo,2017-10-03T18:23:28Z,UCfxX05C8P9cW10CRr_ilV3w,Amber Heard Caught Camera Kissing with Men,Amber Heard Caught Camera Kissing with Men,https://i.ytimg.com/vi/LBZMI_aUDTo/default.jpg,120,90,https://i.ytimg.com/vi/LBZMI_aUDTo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LBZMI_aUDTo/hqdefault.jpg,480,360,Vanessa Kreo,22,none,Amber Heard Caught Camera Kissing with Men,Amber Heard Caught Camera Kissing with Men,PT2M3S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,464,0,0,0,,,,,,,['the latest gossip\nartist gossip\nfilm\nmusic\nartist scandal\nwedding artist\nambar heard'],,
youtube#video,CxW9Y2dvtsfF9MeRftcyg7NAsz4,LiuaWpx-0yI,2021-11-04T12:16:49Z,UCeX8vPN5j4gkn8DDYO8EKNA,Amber Heard manipulates Johnny Depp in his LOWEST hour with desperate attempt to get him to hurt HER,#justiceforjohnnydepp,https://i.ytimg.com/vi/LiuaWpx-0yI/default.jpg,120,90,https://i.ytimg.com/vi/LiuaWpx-0yI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LiuaWpx-0yI/hqdefault.jpg,480,360,FcukScamberHeardNews,22,none,Amber Heard manipulates Johnny Depp in his LOWEST hour with desperate attempt to get him to hurt HER,#justiceforjohnnydepp,PT3M6S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,40,1,0,0,https://i.ytimg.com/vi/LiuaWpx-0yI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/LiuaWpx-0yI/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,EDzRp6WBisgQIoZ4TehqNGpb7CQ,M02CpnAZphw,2022-01-04T14:34:23Z,UCQkPkXWnd1-SB1lqSp1BrJA,2021 Anime Year in Review (Part 1),"Here is my review of year 2021 in terms of anime. Jalen, Amber, and I talk about the anime we loved, hated, missed and look ahead to the anime that have caught our eye in 2022. I hope you all had a great holiday season and I can't wait to see what 2022 has in store for all of us. This will be part one of a multipart video series. Stay tuned for part two. 

Hey guys, sorry I've been away for so long, but this monster of a video took a minute to put together. I really tried to finish these videos by Christmas, but you know what they say about the best laid plans... In fact these videos took so long that I needed some help to get it done and it turned out better than I thought. Thank you to Jalen and Amber for their help, I could't have done this without them. 

All music heard on this channel is courtesy of Audio Library. 
Audio Library is a channel dedicated to search, catalog, sort and publish No Copyright Music, Vlog Music and Royalty Free Music for content creators. If you are a content creator of any kind, I STRONGLY suggest that you look into them for all of your music needs. 

Music: 
Charlie Brown by Smith The Mister https://smiththemister.bandcamp.com 
Smith The Mister https://bit.ly/Smith-The-Mister-YT 
Free Download / Stream: https://bit.ly/al-charlie-brown
Music promoted by Audio Library https://youtu.be/haVfevSZ1jc
––––––––––––––––––––––––––––––
Riviera by Smith The Mister https://smiththemister.bandcamp.com 
Smith The Mister https://bit.ly/Smith-The-Mister-YT 
Free Download / Stream: https://bit.ly/al-riviera
Music promoted by Audio Library https://youtu.be/qonPqql2sP0
––––––––––––––––––––––––––––––
""Suede"" by Mona Wonderlick — http://bit.ly/youtube-monawonderlick
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free download: https://gum.co/AWzJm
––––––––––––––––––––––––––––––
Slowly by Smith The Mister https://smiththemister.bandcamp.com 
Smith The Mister https://bit.ly/Smith-The-Mister-YT 
Free Download / Stream: https://bit.ly/s-t-mr-slowly
Music promoted by Audio Library https://youtu.be/b4p9TiftgJY
––––––––––––––––––––––––––––––
The Time I Was Reincarnated As A Slime OP (Guitar Cover): https://www.youtube.com/watch?v=SisVOv4Wn1g
The Slime Diaries OP: https://www.youtube.com/watch?v=huuLekCNAGk&t=7s
––––––––––––––––––––––––––––––
Jujtsu Kaisen OP: https://www.youtube.com/watch?v=GwaRztMaoY0&t=9s 
Ending: https://www.youtube.com/watch?v=6riDJMI-Y8U&t=6s
––––––––––––––––––––––––––––––
Fruits Basket OP: https://www.youtube.com/watch?v=dGJWBOhVJ-w&t=3s
––––––––––––––––––––––––––––––
To Your Eternity OP: https://www.youtube.com/watch?v=q71-bwyEghM
––––––––––––––––––––––––––––––
Horimiya OP: https://www.youtube.com/watch?v=taHPqN3OuG0
––––––––––––––––––––––––––––––
Link Click OP: https://www.youtube.com/watch?v=_cuCfmOsuCA&t=5s
––––––––––––––––––––––––––––––
Bofuri OP: https://www.youtube.com/watch?v=vS8YwJ9FIrY&t=14s
––––––––––––––––––––––––––––––
Links:
YouTube Channel: https://www.youtube.com/channel/UCht8qITGkBvXKsR1Byln-wA
Website: https://www.audiolibrary.com.co",https://i.ytimg.com/vi/M02CpnAZphw/default.jpg,120,90,https://i.ytimg.com/vi/M02CpnAZphw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M02CpnAZphw/hqdefault.jpg,480,360,The Random Things I Think About...,24,none,2021 Anime Year in Review (Part 1),"Here is my review of year 2021 in terms of anime. Jalen, Amber, and I talk about the anime we loved, hated, missed and look ahead to the anime that have caught our eye in 2022. I hope you all had a great holiday season and I can't wait to see what 2022 has in store for all of us. This will be part one of a multipart video series. Stay tuned for part two. 

Hey guys, sorry I've been away for so long, but this monster of a video took a minute to put together. I really tried to finish these videos by Christmas, but you know what they say about the best laid plans... In fact these videos took so long that I needed some help to get it done and it turned out better than I thought. Thank you to Jalen and Amber for their help, I could't have done this without them. 

All music heard on this channel is courtesy of Audio Library. 
Audio Library is a channel dedicated to search, catalog, sort and publish No Copyright Music, Vlog Music and Royalty Free Music for content creators. If you are a content creator of any kind, I STRONGLY suggest that you look into them for all of your music needs. 

Music: 
Charlie Brown by Smith The Mister https://smiththemister.bandcamp.com 
Smith The Mister https://bit.ly/Smith-The-Mister-YT 
Free Download / Stream: https://bit.ly/al-charlie-brown
Music promoted by Audio Library https://youtu.be/haVfevSZ1jc
––––––––––––––––––––––––––––––
Riviera by Smith The Mister https://smiththemister.bandcamp.com 
Smith The Mister https://bit.ly/Smith-The-Mister-YT 
Free Download / Stream: https://bit.ly/al-riviera
Music promoted by Audio Library https://youtu.be/qonPqql2sP0
––––––––––––––––––––––––––––––
""Suede"" by Mona Wonderlick — http://bit.ly/youtube-monawonderlick
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free download: https://gum.co/AWzJm
––––––––––––––––––––––––––––––
Slowly by Smith The Mister https://smiththemister.bandcamp.com 
Smith The Mister https://bit.ly/Smith-The-Mister-YT 
Free Download / Stream: https://bit.ly/s-t-mr-slowly
Music promoted by Audio Library https://youtu.be/b4p9TiftgJY
––––––––––––––––––––––––––––––
The Time I Was Reincarnated As A Slime OP (Guitar Cover): https://www.youtube.com/watch?v=SisVOv4Wn1g
The Slime Diaries OP: https://www.youtube.com/watch?v=huuLekCNAGk&t=7s
––––––––––––––––––––––––––––––
Jujtsu Kaisen OP: https://www.youtube.com/watch?v=GwaRztMaoY0&t=9s 
Ending: https://www.youtube.com/watch?v=6riDJMI-Y8U&t=6s
––––––––––––––––––––––––––––––
Fruits Basket OP: https://www.youtube.com/watch?v=dGJWBOhVJ-w&t=3s
––––––––––––––––––––––––––––––
To Your Eternity OP: https://www.youtube.com/watch?v=q71-bwyEghM
––––––––––––––––––––––––––––––
Horimiya OP: https://www.youtube.com/watch?v=taHPqN3OuG0
––––––––––––––––––––––––––––––
Link Click OP: https://www.youtube.com/watch?v=_cuCfmOsuCA&t=5s
––––––––––––––––––––––––––––––
Bofuri OP: https://www.youtube.com/watch?v=vS8YwJ9FIrY&t=14s
––––––––––––––––––––––––––––––
Links:
YouTube Channel: https://www.youtube.com/channel/UCht8qITGkBvXKsR1Byln-wA
Website: https://www.audiolibrary.com.co",PT15M24S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,9,0,0,1,,,,,,,"['The Time I Was Reincarnated As A Slime', 'Horimiya', ""Bofuri: I Don't Want To Get Hurt So I'll Max Out My Defense"", '2021 Anime Year in Review', 'Link Click', 'Jujutsu Kaisen', 'The Slime Diares', 'Fruits Basket', 'Demon Slayer', 'Re:Zero − Starting Life in Another World', 'Attack on Titan', 'Higehiro: After Being Rejected I Shaved and Took in a High School Runaway', ""The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat"", 'Mushoku Tensei: Jobless Reincarnation', 'To Your Eternity']",en-US,
youtube#video,qwJ7GVE7_B3iCoRBImUpMmhGI0o,mVq0EcCPcm0,2021-03-12T20:01:33Z,UCU3EbqPSASZD7x4AM29I0Ng,THE DAY AMBER HERD ALMOST CAUGHT JOHNNY DEPP,"------------------------------
By Bandicam Screen Recorder (https://www.bandicam.com)",https://i.ytimg.com/vi/mVq0EcCPcm0/default.jpg,120,90,https://i.ytimg.com/vi/mVq0EcCPcm0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mVq0EcCPcm0/hqdefault.jpg,480,360,Charlie MEME GOD,22,none,THE DAY AMBER HERD ALMOST CAUGHT JOHNNY DEPP,"------------------------------
By Bandicam Screen Recorder (https://www.bandicam.com)",PT31S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,20,0,0,0,https://i.ytimg.com/vi/mVq0EcCPcm0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mVq0EcCPcm0/maxresdefault.jpg,1280.0,720.0,,,
