kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultLanguage
youtube#video,DCMXpLlAKLCy1ilCuzlVnfCYfE4,38SbhjV2PAQ,2013-09-12T21:00:18Z,UCp0hYYBW6IMayGgR-WeoCvQ,Amber Riley and Derek Hough Play 'Heads Up!',"Derek Hough is a huge fan of Ellen's new game. He and his ""Dancing with the Stars"" partner Amber Riley tried out a new category that will be available soon! You can get ""Heads Up!"" for your iPhone or iPad right here.
https://itunes.apple.com/us/app/heads-up!/id623592465?mt=8",https://i.ytimg.com/vi/38SbhjV2PAQ/default.jpg,120,90,https://i.ytimg.com/vi/38SbhjV2PAQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/38SbhjV2PAQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/38SbhjV2PAQ/sddefault.jpg,640.0,480.0,TheEllenShow,"['ellen', 'degeneres', 'amber', 'riley', 'derek', 'hough', 'dancing', 'with', 'the', 'stars', 'heads', 'up', 'game', 'play', 'plays', 'app', 'iPhone', 'iPad', 'act', 'out', 'acts', 'download', 'playing', 'theellenshow', 'talk show', 'daytime', 'comedy']",24,none,Amber Riley and Derek Hough Play 'Heads Up!',"Derek Hough is a huge fan of Ellen's new game. He and his ""Dancing with the Stars"" partner Amber Riley tried out a new category that will be available soon! You can get ""Heads Up!"" for your iPhone or iPad right here.
https://itunes.apple.com/us/app/heads-up!/id623592465?mt=8",en,PT2M2S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,1057182,10719,0,542,,,,
youtube#video,SqvIoyJzA73pPDARTixY0bRnZYM,AY-69Qxak6w,2020-08-13T10:16:08Z,UCGl9hxFXep_3KMe662E_pzQ,Paralegal Reacts To FBI Agent Accusing Heard of MurdeЯ & Extortїon!,"PARALEGAL REACTS TO JOHNNY DEPP V. AMBER HEARD

So today I reacted to the Amicus Curiae Brief of Ashley Ruth Moye, an FBI agent, made in support of Johnny Depp. Her brief can be found here:
https://www.fairfaxcounty.gov/circuit/sites/circuit/files/assets/documents/pdf/high-profile/depp%20v%20heard/cl-2019-2911-brief-ashley-ruth-moye-amicus-curiae-supp-plaintiff-brief-6-29-2020.pdf

Also gonna link Lost Beyond Pluto, who is a lawyer who breaks down the legality of this case very professionally: https://www.youtube.com/c/lostbeyondpluto

Link to Incredibly Average, he has covered this case in depth from beginning to very recently.. including animated re-enactments etc. Highly recommend!: https://www.youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ

Thank you so much for the love on my last videos I really appreciate it! It's really motivating me to keep it up. I hope this was helpful or enjoyable in some way. I plan to keep up with this case so stay tuned and make sure you are subscribed and turn your notification bell on!

Email: Debidooms@gmail.com
Instagram: debidoesmakeup
TikTok: debidooms

DISCLAIMER:: This video is all my OPINION based on my professional capacity as a Paralegal and on the public information on this case. Please do not take anything I say as fact and come to your own conclusions based on the evidence presented. Everything stated is alleged and my own opinion which is a direct result of my research on this case, however I do not have access to any information that is not public.

#johnnydeppvsamberheard #johnnydepp #amberheard #johnnydeppvsngn #elonmusk #tesla #johnnydeppamberhearddefamation #incrediblyaverage #lostbeyondpluto #paralegal #justiceforjohnnydepp #thatumbrellaguy #nerdettesnewstand #darthnews #justiceforjohnnydepp #metoo #yellowflash #yellowflash2 #adamwaldman #libel #defamation #uklaw #uktrial #amberheardvsjohnnydepp #iotilletwright #raquelpennington ##whitneyheard #whitneyhenriquez #uk #libel


Support my channel (and demonetized content) by buy buying me a coffee! *no pressure* : https://ko-fi.com/debidooms",https://i.ytimg.com/vi/AY-69Qxak6w/default.jpg,120,90,https://i.ytimg.com/vi/AY-69Qxak6w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AY-69Qxak6w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/AY-69Qxak6w/sddefault.jpg,640.0,480.0,Debi Dooms,"['johnny depp amber heard defamation', 'johnny depp amber heard defamation trial', 'amber heard', 'amber heard johnny depp trial', 'amber heard booed', 'amber heard johnny depp', 'johnny depp', 'johnny depp amber heard trial', 'johnny depp willy wonka', 'amber heard interviews', 'johnny depp vs amber heard', 'johnny depp amber heard audio', 'paralegal reacts', 'lawyer', 'paralegal', 'lost beyond pluto', 'incredibly average', 'amber heard vs johnny depp', 'johnny depp amber heard defamation case', 'defamation', 'defamed']",25,none,Paralegal Reacts To FBI Agent Accusing Heard of MurdeЯ & Extortїon!,"PARALEGAL REACTS TO JOHNNY DEPP V. AMBER HEARD

So today I reacted to the Amicus Curiae Brief of Ashley Ruth Moye, an FBI agent, made in support of Johnny Depp. Her brief can be found here:
https://www.fairfaxcounty.gov/circuit/sites/circuit/files/assets/documents/pdf/high-profile/depp%20v%20heard/cl-2019-2911-brief-ashley-ruth-moye-amicus-curiae-supp-plaintiff-brief-6-29-2020.pdf

Also gonna link Lost Beyond Pluto, who is a lawyer who breaks down the legality of this case very professionally: https://www.youtube.com/c/lostbeyondpluto

Link to Incredibly Average, he has covered this case in depth from beginning to very recently.. including animated re-enactments etc. Highly recommend!: https://www.youtube.com/channel/UCg0C-N_MPYYOXyF4T3jMxNQ

Thank you so much for the love on my last videos I really appreciate it! It's really motivating me to keep it up. I hope this was helpful or enjoyable in some way. I plan to keep up with this case so stay tuned and make sure you are subscribed and turn your notification bell on!

Email: Debidooms@gmail.com
Instagram: debidoesmakeup
TikTok: debidooms

DISCLAIMER:: This video is all my OPINION based on my professional capacity as a Paralegal and on the public information on this case. Please do not take anything I say as fact and come to your own conclusions based on the evidence presented. Everything stated is alleged and my own opinion which is a direct result of my research on this case, however I do not have access to any information that is not public.

#johnnydeppvsamberheard #johnnydepp #amberheard #johnnydeppvsngn #elonmusk #tesla #johnnydeppamberhearddefamation #incrediblyaverage #lostbeyondpluto #paralegal #justiceforjohnnydepp #thatumbrellaguy #nerdettesnewstand #darthnews #justiceforjohnnydepp #metoo #yellowflash #yellowflash2 #adamwaldman #libel #defamation #uklaw #uktrial #amberheardvsjohnnydepp #iotilletwright #raquelpennington ##whitneyheard #whitneyhenriquez #uk #libel


Support my channel (and demonetized content) by buy buying me a coffee! *no pressure* : https://ko-fi.com/debidooms",,PT15M21S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4931,214,0,236,https://i.ytimg.com/vi/AY-69Qxak6w/maxresdefault.jpg,1280.0,720.0,
youtube#video,HitkWXSAmpRppZOXk3UwYMM4tus,BaEnsRV-SLM,2016-05-21T01:00:01Z,UCay_OLhWtf9iklq8zg_or0g,Does Your Brother Know You Better Than Your Wife? • Amber Vs. Jordan,"“I knew Tyler through every relationship he’s ever been in… not just this one!”

Check out more awesome BuzzFeedYellow videos!
http://bit.ly/YTbuzzfeedyellow

GET MORE BUZZFEED
www.buzzfeed.com/videoteam
www.facebook.com/buzzfeedvideo
www.instagram.com/buzzfeedvideo
www.buzzfeed.com/video
www.youtube.com/buzzfeedvideo
www.youtube.com/buzzfeedyellow
www.youtube.com/buzzfeedblue
www.youtube.com/buzzfeedviolet

BUZZFEED YELLOW
More fun, inspiring, interesting videos from the BuzzFeed crew. New videos posted daily! Subscribe for more BuzzFeedYellow! http://bit.ly/YTbuzzfeedyellow

Lickety-Split
Get Up And Go
Music Title
Epic Countdown
Hey Bro
Licensed via Warner Chappell Production Music Inc. 

SFX provided by Audioblocks. 
(https://www.Audioblocks.com)

Footage provided by VideoBlocks
http://vblocks.co/x/BuzzFeedYouTube

Made by BFMP www.buzzfeed.com/videoteam
+
Amber Imbrey
Instagram: @amber.imbrey

Tyler Imbrey
Instgram: @imbrey
Facebook: https://www.facebook.com/tylerimbrey/?fref=ts",https://i.ytimg.com/vi/BaEnsRV-SLM/default.jpg,120,90,https://i.ytimg.com/vi/BaEnsRV-SLM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BaEnsRV-SLM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BaEnsRV-SLM/sddefault.jpg,640.0,480.0,As/Is,"['buzzfeed', 'buzzfeedyellow', 'unscripted', 'bff', 's.o.', 'brother', 'sister', 'sibling', 'wife', 'girlfriend', 'gf', 'bf', 'husband', 'boyfriend', 'contest', 'competition', 'gameshow', 'game', 'show', 'girl', 'power', 'man', 'men', 'boy', 'woman', 'women', 'family', 'relationship', 'relationships', 'love', 'questions', 'newlywed', 'engaged', 'couple', 'couples', 'funny', 'weird', 'elderly', 'red', 'head', 'ginger', 'hair', 'jordan', 'imbrey', 'tyler', 'amber']",22,none,Does Your Brother Know You Better Than Your Wife? • Amber Vs. Jordan,"“I knew Tyler through every relationship he’s ever been in… not just this one!”

Check out more awesome BuzzFeedYellow videos!
http://bit.ly/YTbuzzfeedyellow

GET MORE BUZZFEED
www.buzzfeed.com/videoteam
www.facebook.com/buzzfeedvideo
www.instagram.com/buzzfeedvideo
www.buzzfeed.com/video
www.youtube.com/buzzfeedvideo
www.youtube.com/buzzfeedyellow
www.youtube.com/buzzfeedblue
www.youtube.com/buzzfeedviolet

BUZZFEED YELLOW
More fun, inspiring, interesting videos from the BuzzFeed crew. New videos posted daily! Subscribe for more BuzzFeedYellow! http://bit.ly/YTbuzzfeedyellow

Lickety-Split
Get Up And Go
Music Title
Epic Countdown
Hey Bro
Licensed via Warner Chappell Production Music Inc. 

SFX provided by Audioblocks. 
(https://www.Audioblocks.com)

Footage provided by VideoBlocks
http://vblocks.co/x/BuzzFeedYouTube

Made by BFMP www.buzzfeed.com/videoteam
+
Amber Imbrey
Instagram: @amber.imbrey

Tyler Imbrey
Instgram: @imbrey
Facebook: https://www.facebook.com/tylerimbrey/?fref=ts",en,PT3M23S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,2200324,33362,0,401,https://i.ytimg.com/vi/BaEnsRV-SLM/maxresdefault.jpg,1280.0,720.0,
youtube#video,suFWWuBZHNf40_qefHrLtTK7FIg,mjJRBmm4jiI,2010-10-23T14:09:51Z,UCYCEK7i8Uq-XtFtWolofxFg,Drive Angry 3D | trailer #1 US (2011) Nicolas Cage,"Genre: action
Regie / directed by: Patrick Lussier ( My Bloody Valentine , Dracula 2000 )
Darsteller / cast: Nicolas Cage , Amber Heard , Billy Burke , William Fichtner

Kinostart Deutschland: 
Kinostart USA: February 11th, 2011
offizielle Filmsite: http://driveangry3d.com",https://i.ytimg.com/vi/mjJRBmm4jiI/default.jpg,120,90,https://i.ytimg.com/vi/mjJRBmm4jiI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mjJRBmm4jiI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mjJRBmm4jiI/sddefault.jpg,640.0,480.0,moviemaniacsDE,"['film', 'movie', 'game', 'scifi', 'comicon', 'comiccon', 'interview', 'moviemaniacs', 'mmde', 'movie maniacs', 'official', 'official trailer', 'moviemaniacsde', 'HD', 'video']",24,none,Drive Angry 3D | trailer #1 US (2011) Nicolas Cage,"Genre: action
Regie / directed by: Patrick Lussier ( My Bloody Valentine , Dracula 2000 )
Darsteller / cast: Nicolas Cage , Amber Heard , Billy Burke , William Fichtner

Kinostart Deutschland: 
Kinostart USA: February 11th, 2011
offizielle Filmsite: http://driveangry3d.com",,PT2M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,75524,98,0,24,https://i.ytimg.com/vi/mjJRBmm4jiI/maxresdefault.jpg,1280.0,720.0,
youtube#video,zrkHhu3YPV-UsuTU5aTFOU82ntc,mO-_lB4VmY0,2021-08-04T19:00:30Z,UCDmy-xvPHrV1iRy2vqxb_LA,"FBI Director To Amber Head - ""We are Coming For You Amber""","FBI Director To Amber Head - ""We are Coming For You Amber"" 
In this video, Celeb Spill Showcases How Determined The FBI Director is to get the new mom, Amber Heard, to get behind bars as she has been running this case for such a long time without apologizing to Johnny Depp who has lost all jobs after the allegations.

What did you guys think about this? Let us know in the comments below!

💗 Please, also consider liking if you enjoyed the video 💗

Here on Celeb Spill we are all about discussing the latest tea spill! We mostly focus on celebrity news and gossip on the hottest drama topics! Expect the latest Hollywood news and a LOT of hot gossip in our videos! If you like to stay on top on the latest news and drama from your favorite celebrities, then make sure to subscribe to the channel! 

#AmberHeard #AmberHeardJustice #JohnnyDepp #JusticeForJohnny #AmberPrison #CelebSpill",https://i.ytimg.com/vi/mO-_lB4VmY0/default.jpg,120,90,https://i.ytimg.com/vi/mO-_lB4VmY0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mO-_lB4VmY0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mO-_lB4VmY0/sddefault.jpg,640.0,480.0,Celeb Spill,"['celeb spill', 'tea spill', 'spill', 'celebrity news', 'hollywood news', 'gossip', 'johnny depp appeal', 'amber heard fired from aquaman 2', 'johnny depp fired fantastic beasts', 'amber heard', 'amber heard donation', 'amber heard baby', 'amber heard perjury', 'amber heard lawsuit', 'amber heard judge ruling', 'amber heard loses', 'amber heard status', 'amber heard aquaman 2', 'johnny depp news', 'johnny depp amber heard lawsuit', 'amber heard judge', 'johnny depp loses case', 'johnny depp amber heard court']",24,none,"FBI Director To Amber Head - ""We are Coming For You Amber""","FBI Director To Amber Head - ""We are Coming For You Amber"" 
In this video, Celeb Spill Showcases How Determined The FBI Director is to get the new mom, Amber Heard, to get behind bars as she has been running this case for such a long time without apologizing to Johnny Depp who has lost all jobs after the allegations.

What did you guys think about this? Let us know in the comments below!

💗 Please, also consider liking if you enjoyed the video 💗

Here on Celeb Spill we are all about discussing the latest tea spill! We mostly focus on celebrity news and gossip on the hottest drama topics! Expect the latest Hollywood news and a LOT of hot gossip in our videos! If you like to stay on top on the latest news and drama from your favorite celebrities, then make sure to subscribe to the channel! 

#AmberHeard #AmberHeardJustice #JohnnyDepp #JusticeForJohnny #AmberPrison #CelebSpill",en,PT8M6S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4021,25,0,24,https://i.ytimg.com/vi/mO-_lB4VmY0/maxresdefault.jpg,1280.0,720.0,en
youtube#video,rtgnq9YAztOjac-CeQCEyBNrR-8,pVJVq0c3OFI,2018-10-17T22:41:48Z,UCgQMIRaTcLcI4eC8lggTVxw,Please Help the FBI find Amber Alert Victim Jayme Closs,"Please read ""Letters & Numbers"" by Zach Hubbard to learn more - http://etsy.com/shop/freetofindtruth",https://i.ytimg.com/vi/pVJVq0c3OFI/default.jpg,120,90,https://i.ytimg.com/vi/pVJVq0c3OFI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pVJVq0c3OFI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pVJVq0c3OFI/sddefault.jpg,640.0,480.0,Chigozie Truth,"['amber', 'alert', 'jayme', 'closs', 'victim', 'wisconsin', 'fbi', 'help', 'find', 'missing', 'girl', '13', 'thirteen']",27,none,Please Help the FBI find Amber Alert Victim Jayme Closs,"Please read ""Letters & Numbers"" by Zach Hubbard to learn more - http://etsy.com/shop/freetofindtruth",en,PT17M21S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,441,18,0,26,,,,en
youtube#video,USmJzIKTQA_LCrvbTkiBGza_tHE,sjBG2zg3cOc,2012-12-09T17:26:31Z,UCrci1nv0lmm9Rr4KCovJzHg,FBI Wanted - AMBER ELIZABETH CATES - ($25.000 Reward) Kidnappings & Missing Persons,"HELP THE FBI ! SHARE THIS VIDEO...

AMBER ELIZABETH CATES

April 11, 2004
Columbia, Tennessee

REWARD:

A reward of up to $25,000 is being offered for relevant information leading to the recovery of Amber Cates or the prosecution of person(s) responsible for crimes committed against Amber Cates.

Amber Elizabeth Cates was last seen on April 11, 2004, in the Columbia, Tennessee, area. She was on her way to spend her spring break week with a relative, but has not been seen or heard from since the time she disappeared.",https://i.ytimg.com/vi/sjBG2zg3cOc/default.jpg,120,90,https://i.ytimg.com/vi/sjBG2zg3cOc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sjBG2zg3cOc/hqdefault.jpg,480,360,,,,MrFBIwanted,"['FBI', 'CIA', 'terrorist', 'muslim', 'war', 'guantanamo', 'dangerous', 'most', 'wanted', 'Gaza', 'Pakistan', 'India', 'Iran', 'Iraq', 'Al', 'Quaida', 'Bin', 'Laden', 'NCIS', 'AQMI', 'jail', 'reward', 'Al-Qaeda (Organization)', 'George Bush', 'America', 'George W. Bush (US President)', 'Cheney', 'Taliban', 'Military', 'Soldiers', 'kidnapping']",29,none,FBI Wanted - AMBER ELIZABETH CATES - ($25.000 Reward) Kidnappings & Missing Persons,"HELP THE FBI ! SHARE THIS VIDEO...

AMBER ELIZABETH CATES

April 11, 2004
Columbia, Tennessee

REWARD:

A reward of up to $25,000 is being offered for relevant information leading to the recovery of Amber Cates or the prosecution of person(s) responsible for crimes committed against Amber Cates.

Amber Elizabeth Cates was last seen on April 11, 2004, in the Columbia, Tennessee, area. She was on her way to spend her spring break week with a relative, but has not been seen or heard from since the time she disappeared.",,PT31S,2d,sd,false,False,rectangular,processed,public,youtube,True,False,False,265,1,0,0,,,,
youtube#video,OrRpB2Ur_WzsWdxNKrt7tRKaXBc,VTWI2yuEbJE,2014-09-23T19:22:37Z,UCFmZ9kPjRnTpAkmppKldYKQ,Vazamento de fotos de celebridades nuas desafia o FBI,"O que Rihanna, Amber Heard, Kim Kardashian e Gabrielle Union têm em comum? Todas tiveram fotos íntimas postadas por hackers, este fim de semana. E o vazamento parece que vai continuar.",https://i.ytimg.com/vi/VTWI2yuEbJE/default.jpg,120,90,https://i.ytimg.com/vi/VTWI2yuEbJE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VTWI2yuEbJE/hqdefault.jpg,480,360,,,,ZoominTV Brasil,"['zoomin.tv', 'celebridades', 'desafia', 'fbi', 'fotos', 'nuas', 'vazamento']",24,none,Vazamento de fotos de celebridades nuas desafia o FBI,"O que Rihanna, Amber Heard, Kim Kardashian e Gabrielle Union têm em comum? Todas tiveram fotos íntimas postadas por hackers, este fim de semana. E o vazamento parece que vai continuar.",,PT1M6S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1896,3,0,0,,,,
youtube#video,D6_R-LQngWb3ynIFbFYThYPOEEY,XaGw0eVGP6Q,2021-05-04T01:55:05Z,UCuWeBHxVe6C69JTBpiY-Y8Q,¡ADIÓS Capitana Marvel! El PEOR momento de Will Smith y el FBI investiga a Amber Heard,"► Leandro G. ➥ https://tus10seg.com/1027971

00:00 Pewdiepie 110 millones
00:56 Adiós botón de dislike
01:27 Revelan la verdad de los OVNIs del Pentágono
03:04 La mentira de los medios
04:00 Wismichu, El Demente, Marbella Vice y la hipocresía
05:32 Amber Heard otra vez en problemas
06:46 El ¿terrible? momento de Will Smith
08:28 Adiós Capitana Marvel (Brie Larson) por The Marvels

► TUS 10 SEGUNDOS ➥ https://tus10segundos.com/products/delcarajotv
► SE PARTE DEL TEAM DELCARAJO:
➥ https://youtube.com/channel/UCuWeBHxVe6C69JTBpiY-Y8Q/join
► TIENDA DELCARAJO ➥ http://delcarajo.net

► Sigueme en:
Twitter ➥ http://twitter.com/juanitosay
Instagram ➥ http://instagram.com/juanitosayoficial
Twitch ➥ http://twitch.tv/juanitosay

► Contacto: say@delcarajo.net


* Hey, Friki Delcarajo... ¿Que haces tan abajo? El boton de like esta mas arriba ( ͡° ͜ʖ ͡°)",https://i.ytimg.com/vi/XaGw0eVGP6Q/default.jpg,120,90,https://i.ytimg.com/vi/XaGw0eVGP6Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XaGw0eVGP6Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/XaGw0eVGP6Q/sddefault.jpg,640.0,480.0,DELCARAJO TV,"['juanito say', 'delcarajo', 'delcarajo tv', 'amber heard', 'johnny depp', 'que paso', 'amber heard johnny depp', 'data suculenta', 'johnny depp amber heard', 'brie larson', 'wefere', 'candres peredo', 'datos', 'curiosidades', 'elon musk', 'capitana marvel', 'will smith', 'marbella vice', 'marbella vice mejores momentos', 'marbella vice rubius', 'marbella vice thegrefg']",24,none,¡ADIÓS Capitana Marvel! El PEOR momento de Will Smith y el FBI investiga a Amber Heard,"► Leandro G. ➥ https://tus10seg.com/1027971

00:00 Pewdiepie 110 millones
00:56 Adiós botón de dislike
01:27 Revelan la verdad de los OVNIs del Pentágono
03:04 La mentira de los medios
04:00 Wismichu, El Demente, Marbella Vice y la hipocresía
05:32 Amber Heard otra vez en problemas
06:46 El ¿terrible? momento de Will Smith
08:28 Adiós Capitana Marvel (Brie Larson) por The Marvels

► TUS 10 SEGUNDOS ➥ https://tus10segundos.com/products/delcarajotv
► SE PARTE DEL TEAM DELCARAJO:
➥ https://youtube.com/channel/UCuWeBHxVe6C69JTBpiY-Y8Q/join
► TIENDA DELCARAJO ➥ http://delcarajo.net

► Sigueme en:
Twitter ➥ http://twitter.com/juanitosay
Instagram ➥ http://instagram.com/juanitosayoficial
Twitch ➥ http://twitch.tv/juanitosay

► Contacto: say@delcarajo.net


* Hey, Friki Delcarajo... ¿Que haces tan abajo? El boton de like esta mas arriba ( ͡° ͜ʖ ͡°)",es,PT10M34S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,144970,10367,0,614,https://i.ytimg.com/vi/XaGw0eVGP6Q/maxresdefault.jpg,1280.0,720.0,
youtube#video,Fgm6y99aiEuQ3DX9gmtICQRYfMI,Ydpya3s4RQA,2020-08-08T09:01:45Z,UC4ltvXoxGZobqqduv9iXOWg,"Leonardo DiCaprio VOWS to END Depp's Career?! (JD, Amber Heard)","Leonardo DiCaprio VOWS to END Depp's Career?! (JD, Amber Heard)

link: https://micky.com.au/leonardo-dicaprio-bans-johnny-depp-from-hollywood-after-amber-affair-rumor/?amp

Hello and welcome to Come Geek Some! For all things Geek, like and subscribe to the channel! 

I'm an avid Adobe Premiere Pro user and have been for quite some time! I would recommend the software to anyone (IF they have the spare money a month)

PS4 player with PC gameplay now and again. Still NOT used to PC gaming!

Interact with us on Twitter! https://twitter.com/ComeGeekSome1
Twitch: https://www.twitch.tv/geeksomegaming

#JohnnyDepp #AmberHead #LeonardoDiCaprio",https://i.ytimg.com/vi/Ydpya3s4RQA/default.jpg,120,90,https://i.ytimg.com/vi/Ydpya3s4RQA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ydpya3s4RQA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Ydpya3s4RQA/sddefault.jpg,640.0,480.0,Come Geek Some,"['Come Geek Some', '2020', 'awesome', 'Amber Heard', 'Depp', 'Heard', 'Aquaman', 'Aquaman 2', 'io', 'elon musk', 'amber heard', 'amber', 'heard', 'johnny', 'depp', 'johnny depp', 'justiceforjohnnydepp', 'justiceforjohnny', 'amber heard johnny depp', 'amber heard aquaman', 'amber heard vs johnny depp', 'johnny depp defamation lawsuit', 'johnny depp lawsuit', 'johnny depp sues amber heard', 'aquaman 2', 'justice for johnny depp', 'johnny depp news', 'johnny depp defamation', 'video', 'blow apart', 'apart', 'calls', 'over', 'blows', 'out', 'the', 'water']",24,none,"Leonardo DiCaprio VOWS to END Depp's Career?! (JD, Amber Heard)","Leonardo DiCaprio VOWS to END Depp's Career?! (JD, Amber Heard)

link: https://micky.com.au/leonardo-dicaprio-bans-johnny-depp-from-hollywood-after-amber-affair-rumor/?amp

Hello and welcome to Come Geek Some! For all things Geek, like and subscribe to the channel! 

I'm an avid Adobe Premiere Pro user and have been for quite some time! I would recommend the software to anyone (IF they have the spare money a month)

PS4 player with PC gameplay now and again. Still NOT used to PC gaming!

Interact with us on Twitter! https://twitter.com/ComeGeekSome1
Twitch: https://www.twitch.tv/geeksomegaming

#JohnnyDepp #AmberHead #LeonardoDiCaprio",,PT8M56S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,5845,201,0,113,https://i.ytimg.com/vi/Ydpya3s4RQA/maxresdefault.jpg,1280.0,720.0,en-GB
