kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultAudioLanguage,statistics.likeCount,snippet.defaultLanguage
youtube#video,dRAiejjltwpqf3g3g0kxZZPespY,fmpH5dZbikI,2021-03-19T19:23:51Z,UClAulRoJ-Isu_FHM0FCIgAw,My thoughts on Amber ”abuser” Heard Scenes on Snyder Cut,"Fuck Amber Heard!!!!🖕🖕

#ReReleasetheSnyderCutwithoutAmberHeard

#JusticeforJohnnyDepp",https://i.ytimg.com/vi/fmpH5dZbikI/default.jpg,120,90,https://i.ytimg.com/vi/fmpH5dZbikI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fmpH5dZbikI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/fmpH5dZbikI/sddefault.jpg,640.0,480.0,Orhan Amin,,1,none,My thoughts on Amber ”abuser” Heard Scenes on Snyder Cut,"Fuck Amber Heard!!!!🖕🖕

#ReReleasetheSnyderCutwithoutAmberHeard

#JusticeforJohnnyDepp",PT54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,104,0,21,https://i.ytimg.com/vi/fmpH5dZbikI/maxresdefault.jpg,1280.0,720.0,,4,
youtube#video,KEGrwr2OMCzwz4If_sE9QelNkY0,GTs1ZWFS5bg,2020-03-16T04:12:27Z,UCMBER3CG30qNQJTmxNFY53A,Spouse Abuser Amber Heard is a Two-Faced Piece of Trash and Deserves to be Cancelled,"Non-political video. Figured it was time and well, I like Johnny Depp and I do not like liars and hypocrites who think they're above the rest of us. Amber Heard is clearly not a good person. She will destroy anyone to get what she wants.

Please like & subscribe!

Thanks for watching!",https://i.ytimg.com/vi/GTs1ZWFS5bg/default.jpg,120,90,https://i.ytimg.com/vi/GTs1ZWFS5bg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GTs1ZWFS5bg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/GTs1ZWFS5bg/sddefault.jpg,640.0,480.0,Bobby Reports,"['amber heard', 'johnny depp', 'spouse abuse', 'amber heard liar', 'amber heard lies', 'amber heard abused johnny depp', 'amber abused johnny', 'heard abused depp']",24,none,Spouse Abuser Amber Heard is a Two-Faced Piece of Trash and Deserves to be Cancelled,"Non-political video. Figured it was time and well, I like Johnny Depp and I do not like liars and hypocrites who think they're above the rest of us. Amber Heard is clearly not a good person. She will destroy anyone to get what she wants.

Please like & subscribe!

Thanks for watching!",PT10M54S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,81,0,11,https://i.ytimg.com/vi/GTs1ZWFS5bg/maxresdefault.jpg,1280.0,720.0,,8,
youtube#video,7Re48x0eURQFUMhoBEAVUkPo1ts,gZjwTmxKcZQ,2020-02-05T22:55:33Z,UCvF_xLMerbtaK2Qc5ntGg5w,Johnny Depp + Amber LEAKED AUDIO TAPES! Real abuser revealed.,"New Audio recordings leaked. A conversation between Johnny Depp and his ex-wife, Amber Heard, rajen while they were still married. Amber filed for a divorce a couple years ago, claiming Johnny was abusive to her. When the new broke out, Johnny a lot of career opportunities like, he won’t be in the pirates of the Carribean movies anymore :/ and all this other stuff. Everyone believed Amber and we thought this stuff was in the past UNTILLLLL this audio came out :)

Take a listen..

In my honest opinion, 
Amber sounds insane in the audio lol
Like she has allegations against him, claiming that she could never get a say in any conversation without Johnny getting violent. In these recordings, she doesn’t stop yelling or insulting, and Johnny just takes it. Calmly, hardly raising his voice. He seems to be the voice of reason throughout all of the conversation. 

#justiceforjohnnydepp",https://i.ytimg.com/vi/gZjwTmxKcZQ/default.jpg,120,90,https://i.ytimg.com/vi/gZjwTmxKcZQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gZjwTmxKcZQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gZjwTmxKcZQ/sddefault.jpg,640.0,480.0,Wholesome Content,,25,none,Johnny Depp + Amber LEAKED AUDIO TAPES! Real abuser revealed.,"New Audio recordings leaked. A conversation between Johnny Depp and his ex-wife, Amber Heard, rajen while they were still married. Amber filed for a divorce a couple years ago, claiming Johnny was abusive to her. When the new broke out, Johnny a lot of career opportunities like, he won’t be in the pirates of the Carribean movies anymore :/ and all this other stuff. Everyone believed Amber and we thought this stuff was in the past UNTILLLLL this audio came out :)

Take a listen..

In my honest opinion, 
Amber sounds insane in the audio lol
Like she has allegations against him, claiming that she could never get a say in any conversation without Johnny getting violent. In these recordings, she doesn’t stop yelling or insulting, and Johnny just takes it. Calmly, hardly raising his voice. He seems to be the voice of reason throughout all of the conversation. 

#justiceforjohnnydepp",PT7M47S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,490,0,0,https://i.ytimg.com/vi/gZjwTmxKcZQ/maxresdefault.jpg,1280.0,720.0,,16,
youtube#video,QEuEO12AxwvouRoeOHbG3uXap9I,h0l5mr6_y6E,2020-01-28T06:37:22Z,UC99OXWob31jCKnJ6oBDaODw,Johnny Depp Divorce: Amber Heard Was The Real Abuser,,https://i.ytimg.com/vi/h0l5mr6_y6E/default.jpg,120,90,https://i.ytimg.com/vi/h0l5mr6_y6E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/h0l5mr6_y6E/hqdefault.jpg,480,360,,,,White Raven,,22,none,Johnny Depp Divorce: Amber Heard Was The Real Abuser,,PT23M9S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,1214,0,5,,,,,37,
youtube#video,x1kouNVY9ZnXTlNzMUecNkCh_gQ,Hv786aKGM3s,2020-02-07T21:55:35Z,UC1srrMbJ-P0-NXhqg6lGLxg,Amber Heard Exposed as the Abuser LEAKED AUDIO,"If you wish to donate to us, use the links below

Streamlabs donation (your donation will appear on the stream)
https://streamlabs.com/MrDeadmanDT

PayPal
https://www.paypal.com/cgi-bin/webscr...

Johnny Depp and Amber Heard have had a very hot and explosive marriage. Amber tried to accuse Depp as the abuser, but her evidence is thin and doesn't hold up. While that's not a good start for Amber, leaked audio reveals he as the aggressor. 

#johnnydepp
#truecrime
#amberheard",https://i.ytimg.com/vi/Hv786aKGM3s/default.jpg,120,90,https://i.ytimg.com/vi/Hv786aKGM3s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Hv786aKGM3s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Hv786aKGM3s/sddefault.jpg,640.0,480.0,MrDeadman,"['Amber heard', 'Johnny Depp', 'leaked audio', '#johnnydepp', '#amberheard', '#truecrime', 'amber heard leaked audio']",20,none,Amber Heard Exposed as the Abuser LEAKED AUDIO,"If you wish to donate to us, use the links below

Streamlabs donation (your donation will appear on the stream)
https://streamlabs.com/MrDeadmanDT

PayPal
https://www.paypal.com/cgi-bin/webscr...

Johnny Depp and Amber Heard have had a very hot and explosive marriage. Amber tried to accuse Depp as the abuser, but her evidence is thin and doesn't hold up. While that's not a good start for Amber, leaked audio reveals he as the aggressor. 

#johnnydepp
#truecrime
#amberheard",PT15M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,164,0,1,https://i.ytimg.com/vi/Hv786aKGM3s/maxresdefault.jpg,1280.0,720.0,,13,
youtube#video,LORbT9n5d2LaWDaYdxKoBCP2GTk,k6ErGdALghM,2020-05-13T01:27:23Z,UCyv6FotC9x9MKkekYF4adcw,¿Amber Heard despedida? - Deadpool 3: ¿cancelada? - Titans spin-off - Boba Fett regresa,"Noticias:
- Rumores aparecen sobre Amber Heard despedida de Aquaman 2.
- Tenemos fecha para el próximo gran cross-over de DC Cómics.
- Reportes dicen que DC Universe está considerando un spin-off de Titans.
- Deadpool 3: cancelado según el creador del personaje.
- Temuera Morrison regresará para The Mandalorian temporada 2 como Boba Fett.

Canal de info gamer: https://goo.gl/aS56HA
Canal de Podcast: https://goo.gl/3RGfoP
Twitter: https://twitter.com/elgranqenk﻿
Twitch: https://www.twitch.tv/pseudoanalistas
Facebook: https://www.facebook.com/elgranqenk/

#QenkReport #Deadpool3 #BobaFett",https://i.ytimg.com/vi/k6ErGdALghM/default.jpg,120,90,https://i.ytimg.com/vi/k6ErGdALghM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k6ErGdALghM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/k6ErGdALghM/sddefault.jpg,640.0,480.0,elgranqenk,"['Titans', 'Aquaman', 'DC Comics', 'DC Universe', 'Deadpool 3', 'Boba Fett', 'Dick Grayson']",1,none,¿Amber Heard despedida? - Deadpool 3: ¿cancelada? - Titans spin-off - Boba Fett regresa,"Noticias:
- Rumores aparecen sobre Amber Heard despedida de Aquaman 2.
- Tenemos fecha para el próximo gran cross-over de DC Cómics.
- Reportes dicen que DC Universe está considerando un spin-off de Titans.
- Deadpool 3: cancelado según el creador del personaje.
- Temuera Morrison regresará para The Mandalorian temporada 2 como Boba Fett.

Canal de info gamer: https://goo.gl/aS56HA
Canal de Podcast: https://goo.gl/3RGfoP
Twitter: https://twitter.com/elgranqenk﻿
Twitch: https://www.twitch.tv/pseudoanalistas
Facebook: https://www.facebook.com/elgranqenk/

#QenkReport #Deadpool3 #BobaFett",PT12M10S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,32513,0,282,https://i.ytimg.com/vi/k6ErGdALghM/maxresdefault.jpg,1280.0,720.0,es,3030,
youtube#video,rMrqQ3EFom9KbV_WKANezxI1SaY,k7lVOMfFstU,2020-07-21T13:40:23Z,UC3l-bobp_xuBlL_lRRS5RmA,Johnny Depp ENTRANCE v Amber Heard ENTRANCE DAY 11,#johnnydepp #AmberHeard,https://i.ytimg.com/vi/k7lVOMfFstU/default.jpg,120,90,https://i.ytimg.com/vi/k7lVOMfFstU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k7lVOMfFstU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/k7lVOMfFstU/sddefault.jpg,640.0,480.0,UnBoxPHD,"['Johnny Depp v amber Heard', 'johnny Depp leaves court', 'amber Heard leaves court', 'Johnny depp']",22,none,Johnny Depp ENTRANCE v Amber Heard ENTRANCE DAY 11,#johnnydepp #AmberHeard,PT3M15S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,122843,0,599,https://i.ytimg.com/vi/k7lVOMfFstU/maxresdefault.jpg,1280.0,720.0,,2468,
youtube#video,sd3oI2mtPan90MESX_dC7H_Y7r4,nSPfd7NS8V4,2021-07-29T03:48:05Z,UCtD-2nsKZg6jyUviLNfGnAg,Is Amber Heard A Serial Abuser? (Amber Heard Playlist!!0,https://www.youtube.com/watch?v=swBF6x-2A2k,https://i.ytimg.com/vi/nSPfd7NS8V4/default.jpg,120,90,https://i.ytimg.com/vi/nSPfd7NS8V4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nSPfd7NS8V4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nSPfd7NS8V4/sddefault.jpg,640.0,480.0,#JohnnyDeppIsRacist,,22,none,Is Amber Heard A Serial Abuser? (Amber Heard Playlist!!0,https://www.youtube.com/watch?v=swBF6x-2A2k,PT48S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,14,0,,,,,,,
youtube#video,4znY7ebBV2YFQ1x6ncrMIxRQCPo,pifNIB2-f8c,2020-08-29T03:20:42Z,UCy8YFzbkvYTQOQxjgE3UTBQ,Why Would Someone Like Johnny Depp Stay With An Abuser??For Disney Anaaa- (Amber Heard Playlist),,https://i.ytimg.com/vi/pifNIB2-f8c/default.jpg,120,90,https://i.ytimg.com/vi/pifNIB2-f8c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pifNIB2-f8c/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pifNIB2-f8c/sddefault.jpg,640.0,480.0,The Amber Heard Playlist!!,,22,none,Why Would Someone Like Johnny Depp Stay With An Abuser??For Disney Anaaa- (Amber Heard Playlist),,PT7M6S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,300,0,,,,,,,
youtube#video,-TVaRA3oVrm4_cfaFN5cFiXRHEY,pp7XYho2q_E,2020-07-28T17:05:52Z,UC5aeU5hk31cLzq_sAExLVWg,LIVE: London court hears closing arguments in Johnny Depp's libel trial: departures,"Ruptly is live outside the High Court in London on Tuesday, July 28, as actor Johnny Depp and his ex-wife Amber Heard are present while the closing arguments in Depp’s libel trial against The Sun newspaper are made. 

Depp brought the lawsuit against the publication over a 2018 article claiming he was abusive to Heard. She has testified in defence of the publisher, speaking about the occasions in which she alleges Depp attacked or threatened to kill her.",https://i.ytimg.com/vi/pp7XYho2q_E/default.jpg,120,90,https://i.ytimg.com/vi/pp7XYho2q_E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pp7XYho2q_E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pp7XYho2q_E/sddefault.jpg,640.0,480.0,Ruptly,,25,none,LIVE: London court hears closing arguments in Johnny Depp's libel trial: departures,"Ruptly is live outside the High Court in London on Tuesday, July 28, as actor Johnny Depp and his ex-wife Amber Heard are present while the closing arguments in Depp’s libel trial against The Sun newspaper are made. 

Depp brought the lawsuit against the publication over a 2018 article claiming he was abusive to Heard. She has testified in defence of the publisher, speaking about the occasions in which she alleges Depp attacked or threatened to kill her.",PT3H42M9S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,11877,0,33,,,,,188,
youtube#video,pheMOXbLlTidkaVQ-eWDv78mYX4,Q2Xq2mroea0,2020-02-17T16:30:34Z,UCvsx4mTL00o5NisMGUdOtnQ,Johnny Depp's Attraction To Amber And Why You May Be Drawn To Abusive People,"In the last two videos we heard Amber Heard admit to physically abusing Johnny Depp three times in six weeks. We can't be sure of the details of their relationship but in the context of the audio recording, we also heard her being emotionally abusive towards him. So why was Johnny Depp attracted to a person like Amber? And why are so many people attracted to abusive partners?

I have a BSc (Hons) in Psychology, have trained and worked as an ABA therapist and I have a post graduate diploma in Integrative Counselling and another in Counselling Psychology. I have done extensive research on narcissism and the effects of narcissistic abuse. I work as a coach specifically with people who have experienced narcissistic abuse. Let me know in the comments section below what video you would like me to make about an aspect of narcissism that interests you and please subscribe to my channel!
contact@liveabusefree.com
https://www.liveabusefree.com",https://i.ytimg.com/vi/Q2Xq2mroea0/default.jpg,120,90,https://i.ytimg.com/vi/Q2Xq2mroea0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Q2Xq2mroea0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Q2Xq2mroea0/sddefault.jpg,640.0,480.0,Live Abuse Free,"['Johnny Depp', 'amber heard', 'Johnny Depp amber heard', 'abusive people', 'abusive relationships', 'psychological abuse', 'emotional abuse', 'narcissistic personality disorder', 'bpd', 'npd', 'borderline personality disorder', 'narcissistic abuse', 'narcissistic mother', 'narcissistic parent', 'narcissistic father', 'marital violence', 'domestic violence']",27,none,Johnny Depp's Attraction To Amber And Why You May Be Drawn To Abusive People,"In the last two videos we heard Amber Heard admit to physically abusing Johnny Depp three times in six weeks. We can't be sure of the details of their relationship but in the context of the audio recording, we also heard her being emotionally abusive towards him. So why was Johnny Depp attracted to a person like Amber? And why are so many people attracted to abusive partners?

I have a BSc (Hons) in Psychology, have trained and worked as an ABA therapist and I have a post graduate diploma in Integrative Counselling and another in Counselling Psychology. I have done extensive research on narcissism and the effects of narcissistic abuse. I work as a coach specifically with people who have experienced narcissistic abuse. Let me know in the comments section below what video you would like me to make about an aspect of narcissism that interests you and please subscribe to my channel!
contact@liveabusefree.com
https://www.liveabusefree.com",PT21M56S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,70431,0,649,,,,,2878,
youtube#video,DMzrMgdQbpNTdfQz41zCAnntNmk,Re4enBwUyPc,2019-05-23T14:33:42Z,UC8nZEEBWm5HU8N1IZdBY0Ug,"Avant de demander le divorce, Amber Heard a envoyé un SMS très romantique à Johnny Depp","Alors qu'elle défile tranquillement sur les tapis rouge du Festival de Cannes , Amber Heard subit quotidiennement les accusations de son ex-époux Johnny Depp.
Sauf qu'au moment des faits, il y a donc trois ans,",https://i.ytimg.com/vi/Re4enBwUyPc/default.jpg,120,90,https://i.ytimg.com/vi/Re4enBwUyPc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Re4enBwUyPc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Re4enBwUyPc/sddefault.jpg,640.0,480.0,Closer,"['6040279061001', 'yt', 'teen', 'people', 'tv & télé réalité', 'closer', 'royautés']",22,none,"Avant de demander le divorce, Amber Heard a envoyé un SMS très romantique à Johnny Depp","Alors qu'elle défile tranquillement sur les tapis rouge du Festival de Cannes , Amber Heard subit quotidiennement les accusations de son ex-époux Johnny Depp.
Sauf qu'au moment des faits, il y a donc trois ans,",PT1M27S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,734,0,1,https://i.ytimg.com/vi/Re4enBwUyPc/maxresdefault.jpg,1280.0,720.0,,4,
youtube#video,i5WV0shbfl7wPnkl9ycFAPdM8xs,RLeROIZIckE,2020-03-03T23:45:52Z,UC8AGq7bm-x4teGcvQonvnPw,Johnny Depp Revealed as a MONSTER? | Amber Heard Submits NEW Evidence Into Court!,"Let me know what you think!



If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard",https://i.ytimg.com/vi/RLeROIZIckE/default.jpg,120,90,https://i.ytimg.com/vi/RLeROIZIckE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RLeROIZIckE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RLeROIZIckE/sddefault.jpg,640.0,480.0,Nerdette's NewsStand,"['Aquaman', 'dceu', 'Amber heard', 'Johnny Depp', 'pirates of the Caribbean', 'fantastic beasts', 'Hollywood news', 'drama', 'controversy', 'entertainment', 'domestic abuse', 'Johnny Depp lawsuit', 'Johnny Depp sues Amber heard', 'Amber heard audio recordings', 'Amber heard removed from aquaman', 'Johnny Depp domestic abuse', '#justiceforjohnnydepp', 'Amber heard petition', ""L'Oreal"", 'Amber heard defamation', 'Roberta Kaplan', ""Johnny Depp's laywer"", 'Amber Heard instagram', 'the sun', 'Johnny Depp Defamation suit']",24,none,Johnny Depp Revealed as a MONSTER? | Amber Heard Submits NEW Evidence Into Court!,"Let me know what you think!



If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard",PT12M34S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,34915,0,734,,,,en,1007,
youtube#video,3MJX7rRKEwEEvtgmmEULDeB5HVM,t_6a3XUb7sY,2020-02-02T14:00:45Z,UCLPkKuEmwUetT1MBe0d9uag,Amber Heard EXPOSED as DOMESTIC ABUSER While Johnny Depp is Vindicated,"#AmberHeard #JohnnyDepp
https://www.youtube.com/watch?v=e5Bnn7MxWKM",https://i.ytimg.com/vi/t_6a3XUb7sY/default.jpg,120,90,https://i.ytimg.com/vi/t_6a3XUb7sY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/t_6a3XUb7sY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/t_6a3XUb7sY/sddefault.jpg,640.0,480.0,The All-American Socialist,,22,none,Amber Heard EXPOSED as DOMESTIC ABUSER While Johnny Depp is Vindicated,"#AmberHeard #JohnnyDepp
https://www.youtube.com/watch?v=e5Bnn7MxWKM",PT3M55S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1302,0,18,,,,,68,
youtube#video,mXZeBmCYXbQRdRXc0wwgv1nn3KA,UCHgxfwGcz0,2020-07-29T16:35:26Z,UCcrXOqPJU1uaXJLlH2ZYvtQ,Amber Heard's Lies Expose Her As Abuser As Johnny Depp Trial Ends,"#JusticeforJohnnyDepp
#AmberHeard
#JohnnyDepp",https://i.ytimg.com/vi/UCHgxfwGcz0/default.jpg,120,90,https://i.ytimg.com/vi/UCHgxfwGcz0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UCHgxfwGcz0/hqdefault.jpg,480,360,,,,Vara Dark - Dark Titan Enterprises,"['entertainment', 'johnny depp', 'amber heard', 'johnny depp news', 'amber heard news', 'johnny depp lawsuit', 'amber heard lawsuit', 'johnny depp abuse', 'amber heard abuse', 'johnny depp defamation', 'amber heard defamation', 'amber heard audio recordings', 'amber heard leaks', 'johnny depp uk lawsuit', 'johnny depp court start', 'johnny depp vs amber heard', 'johnny depp trial', 'amber heard trial', 'winona ryder', 'johnny depp and amber heard timeline', 'sasha wass', 'vara dark']",24,none,Amber Heard's Lies Expose Her As Abuser As Johnny Depp Trial Ends,"#JusticeforJohnnyDepp
#AmberHeard
#JohnnyDepp",PT7M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,8619,0,111,,,,,628,en
youtube#video,6fSH_M-nyXPgOyDGofEq7ZepxQ0,UuBwaU9djg4,2020-07-12T20:00:10Z,UCxr7l9CIK7XXij9VChgmEPA,JOHONNY DEPP AND AMBER..WHO IS THE AGGRESSOR AND ABUSER HERE?  INTUITIVE ENERGY READING,"Please support my channel.  I am so so tired of fighting these hackers trying to stop me.  
Please comment/like/share/subscribe Please support me on Patreon 
https://www.patreon.com/user?u=22747401&fan_landing=true

Please bye me a pot of tea
paypal.me/yvonnemichelle

For a personal reading please email me
sixsensetarot@gmail.com BUY ME A POT OF TEA
https://www.paypal.me/yvonnemichelle",https://i.ytimg.com/vi/UuBwaU9djg4/default.jpg,120,90,https://i.ytimg.com/vi/UuBwaU9djg4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UuBwaU9djg4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/UuBwaU9djg4/sddefault.jpg,640.0,480.0,Yvonne Michelle,"['Tarot reading', 'intuitive tarot', 'tarot', 'tarot reader', 'intuitive tarot reading', 'love', 'love tarot reading', 'love tarot', 'tarotscope', 'johnny depp amber heard', 'johnny depp', 'amber heard']",24,none,JOHONNY DEPP AND AMBER..WHO IS THE AGGRESSOR AND ABUSER HERE?  INTUITIVE ENERGY READING,"Please support my channel.  I am so so tired of fighting these hackers trying to stop me.  
Please comment/like/share/subscribe Please support me on Patreon 
https://www.patreon.com/user?u=22747401&fan_landing=true

Please bye me a pot of tea
paypal.me/yvonnemichelle

For a personal reading please email me
sixsensetarot@gmail.com BUY ME A POT OF TEA
https://www.paypal.me/yvonnemichelle",PT21M41S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,595,0,9,https://i.ytimg.com/vi/UuBwaU9djg4/maxresdefault.jpg,1280.0,720.0,en-GB,45,
youtube#video,4oLDJKU3LAUPUlzNxrCmrkXOOsI,Uy4gwUr32_g,2018-02-09T21:04:13Z,UCKwY6wt3swWB3a2NJyE6qpA,MY BOYFRIEND REACTS TO ABUSIVE AMBER HEARD STANS || NSFW,"Hey guys, so a lot of people have asked me and my boyfriend to do a video of him reacting to abusive Amber Heard stans tweets, please do not watch if you are easily offended. 

His reactions are his own and are in response to the abuse myself and others receive daily for defending Johnny Depp, an innocent man. 

This video is just a bit of fun, however, his anger is not misplaced as some of the tweets we receive are disgusting. 

Thanks for watching guys! You can find us both on social media.
Matty's social media: 
Twitter - @turbosexpistols

My social media:
Twitter - @autumnonvenus
Instagram - @autumnonvenus 

/////////////////////////////////////////////////////////////////////////////////////////////////

I do not own ANY of the soundtrack, property and rights for audio in this video, no copyright infringement was intended in the making of this video.",https://i.ytimg.com/vi/Uy4gwUr32_g/default.jpg,120,90,https://i.ytimg.com/vi/Uy4gwUr32_g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Uy4gwUr32_g/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Uy4gwUr32_g/sddefault.jpg,640.0,480.0,Autumn On Venus,"['Amber Heard stans', 'Twitter Abuse', 'Twitter', 'Abusive fans', 'Cyber Bullying', 'Reactions', 'My Boyfriend Reacts']",22,none,MY BOYFRIEND REACTS TO ABUSIVE AMBER HEARD STANS || NSFW,"Hey guys, so a lot of people have asked me and my boyfriend to do a video of him reacting to abusive Amber Heard stans tweets, please do not watch if you are easily offended. 

His reactions are his own and are in response to the abuse myself and others receive daily for defending Johnny Depp, an innocent man. 

This video is just a bit of fun, however, his anger is not misplaced as some of the tweets we receive are disgusting. 

Thanks for watching guys! You can find us both on social media.
Matty's social media: 
Twitter - @turbosexpistols

My social media:
Twitter - @autumnonvenus
Instagram - @autumnonvenus 

/////////////////////////////////////////////////////////////////////////////////////////////////

I do not own ANY of the soundtrack, property and rights for audio in this video, no copyright infringement was intended in the making of this video.",PT22M14S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,11314,0,144,,,,,476,
youtube#video,vzMSP7r7Qlt1Iqdo68hd6k261aU,VhTARVaIYpw,2021-12-16T13:53:44Z,UCa6T8O61wzsi6T5R0zpx_aA,Johnny Depp Vítima de Violência Doméstica,"Johnny Depp parecia estar muito nervoso ao lado de Amber Heard nessa entrevista. 
A repórter não notou que o ator tinha o dedo cortado, mas alguns dias depois, Dakota Johnson o fez. E ela ficou paralisada ao se dar conta do inferno pelo qual seu amigo estava passando.",https://i.ytimg.com/vi/VhTARVaIYpw/default.jpg,120,90,https://i.ytimg.com/vi/VhTARVaIYpw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VhTARVaIYpw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/VhTARVaIYpw/sddefault.jpg,640.0,480.0,Frank C.,,22,none,Johnny Depp Vítima de Violência Doméstica,"Johnny Depp parecia estar muito nervoso ao lado de Amber Heard nessa entrevista. 
A repórter não notou que o ator tinha o dedo cortado, mas alguns dias depois, Dakota Johnson o fez. E ela ficou paralisada ao se dar conta do inferno pelo qual seu amigo estava passando.",PT5M22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,131,0,5,https://i.ytimg.com/vi/VhTARVaIYpw/maxresdefault.jpg,1280.0,720.0,,14,pt
