kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,R_Ez1oPN5fa4Wi6xqHiYQoPs-rg,1n7xIcsOnik,2022-01-04T18:07:08Z,UCWgluyyq3tb5pFNoE2OOd0g,"Daily Plan with Me | Amber Plans Her Day Daily Pages | January 3-9, 2022","I'm in love with all of the daily sheets this week! I can't wait to fill it up with so many small biz successes! 

~Amber Plans Her Day Shop: 
https://www.amberplansherday.com/

~Patreon:
https://www.patreon.com/amberplansherday

~Shop The Happy Planner website (affiliate link):
https://www.jdoqocy.com/click-100279262-13985150?url=https%3A%2F%2Fthehappyplanner.com%2F

~My Amazon Store - shop my recommended products:
https://www.amazon.com/shop/amberplansherday

~Send me Happy Mail: 
Amber Thorne
7661 McLaughlin Rd. PMB 286
Falcon CO 80831

~ Favorite Planner Supplies (affiliate links):
Uniball Signo: https://amzn.to/3pKjBV7
Papermate Flair Black Pen: https://amzn.to/2YaZm6N
Pentel Sign Brush Pen: https://amzn.to/2AIsmee
Gelly Roll: https://amzn.to/3cGV0JO
Muji: https://amzn.to/2MFFfsd
Cutter Bee Scissors: https://amzn.to/3hDGW82
Tweezers: https://amzn.to/3hqS8V9
Colorful Boxes: https://amzn.to/2AIuYc2
Avery Sticker Sheets: https://amzn.to/2UiYOdU
Tombow Permanent Adhesive: https://amzn.to/2Y8Dbyn
Tombow Permanent Adhesive Refills: https://amzn.to/2UiWeoh
Finger Exacto Knife: https://amzn.to/2BHnK8K
Mildliner: https://amzn.to/30lkaeD
Happy Planner Big Punch: https://amzn.to/2AHdAo1

~ Follow me:
WEBSITE: https://www.amberplansherday.com/
IG: https://www.instagram.com/amberplansh...
BLOG: https://amberplansherday.home.blog/
EMAIL: amberplansherday@gmail.com

~Affiliate links are used throughout so I could earn a small commission if you shop through these links. If you do, it is at no extra charge for you, but it can help me continue to grow!",https://i.ytimg.com/vi/1n7xIcsOnik/default.jpg,120,90,https://i.ytimg.com/vi/1n7xIcsOnik/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1n7xIcsOnik/hqdefault.jpg,480,360,AmberPlansHerDay,"['plan', 'happy planner', 'the happy planner', 'planner', 'stickers', 'plan with me', 'amber plans her day', 'amberplansherday']",22,none,"Daily Plan with Me | Amber Plans Her Day Daily Pages | January 3-9, 2022","I'm in love with all of the daily sheets this week! I can't wait to fill it up with so many small biz successes! 

~Amber Plans Her Day Shop: 
https://www.amberplansherday.com/

~Patreon:
https://www.patreon.com/amberplansherday

~Shop The Happy Planner website (affiliate link):
https://www.jdoqocy.com/click-100279262-13985150?url=https%3A%2F%2Fthehappyplanner.com%2F

~My Amazon Store - shop my recommended products:
https://www.amazon.com/shop/amberplansherday

~Send me Happy Mail: 
Amber Thorne
7661 McLaughlin Rd. PMB 286
Falcon CO 80831

~ Favorite Planner Supplies (affiliate links):
Uniball Signo: https://amzn.to/3pKjBV7
Papermate Flair Black Pen: https://amzn.to/2YaZm6N
Pentel Sign Brush Pen: https://amzn.to/2AIsmee
Gelly Roll: https://amzn.to/3cGV0JO
Muji: https://amzn.to/2MFFfsd
Cutter Bee Scissors: https://amzn.to/3hDGW82
Tweezers: https://amzn.to/3hqS8V9
Colorful Boxes: https://amzn.to/2AIuYc2
Avery Sticker Sheets: https://amzn.to/2UiYOdU
Tombow Permanent Adhesive: https://amzn.to/2Y8Dbyn
Tombow Permanent Adhesive Refills: https://amzn.to/2UiWeoh
Finger Exacto Knife: https://amzn.to/2BHnK8K
Mildliner: https://amzn.to/30lkaeD
Happy Planner Big Punch: https://amzn.to/2AHdAo1

~ Follow me:
WEBSITE: https://www.amberplansherday.com/
IG: https://www.instagram.com/amberplansh...
BLOG: https://amberplansherday.home.blog/
EMAIL: amberplansherday@gmail.com

~Affiliate links are used throughout so I could earn a small commission if you shop through these links. If you do, it is at no extra charge for you, but it can help me continue to grow!",PT30M33S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,565,68,0,7,,,,,,,,
youtube#video,WwjvsZIVe5UySKQe6mBQyEl-A3s,4F8lkmP3e6U,2018-09-28T23:26:09Z,UCYtvPL4TFFHhyXvE91GMQjg,"Amber's Airlines - High Hopes - Level 3 ""Tensions Aboard""(#3)(Walkthrough)","Thanks for watching!

Stream:
https://www.twitch.tv/abadone6
or
http://www.youtube.com/c/AbadoneGameTV

Subscribe:

http://www.youtube.com/c/AbadoneGameTV

Follow:

Google+: https://plus.google.com/101727177696474313542

Amber's Airlines - High Hopes

Game Description:

Fasten your seat belt and take off with Amber Hope in a new airline game!

From the makers of Delicious, Fabulous and Heart's Medicine, comes a brand new time management adventure that will make your heart soar! Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she'll need to pass her exams. That's not going to be easy, and she'll need your help. Amber's life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she'll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - ""the sky is the limit"" as they say. But appearances can be deceiving… Everything is overshadowed by what happened in her childhood and she can't escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. When her plane crashes, Amber is forced to face her fears. As you've heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task? Share the highs and lows of Amber's life. Be there for her and help her ascend to the highest heights! 

- Be transported by a truly wonderful story of love and loss 
- Fly through 60 travel-themed levels, and 30 extra challenging levels 
- Explore the world and get a behind-the scenes look at airport life with 6 unique locations 
- Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers 
- Fasten your seatbelt for amazing, all-new cinematics 
- Experience what it's like to be a real flight attendant - the ups and the downs 
- Unfasten"" Amber's diary and discover her secret thoughts as you earn game goals 
- Customize Amber's diary by earning diamonds and make it your own with travel stickers and different covers",https://i.ytimg.com/vi/4F8lkmP3e6U/default.jpg,120,90,https://i.ytimg.com/vi/4F8lkmP3e6U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4F8lkmP3e6U/hqdefault.jpg,480,360,Abadone Game TV,"[""Amber's Airlines High Hopes"", 'time management game', 'flight attendant game', 'game', 'cooking game', 'airline game']",20,none,"Amber's Airlines - High Hopes - Level 3 ""Tensions Aboard""(#3)(Walkthrough)","Thanks for watching!

Stream:
https://www.twitch.tv/abadone6
or
http://www.youtube.com/c/AbadoneGameTV

Subscribe:

http://www.youtube.com/c/AbadoneGameTV

Follow:

Google+: https://plus.google.com/101727177696474313542

Amber's Airlines - High Hopes

Game Description:

Fasten your seat belt and take off with Amber Hope in a new airline game!

From the makers of Delicious, Fabulous and Heart's Medicine, comes a brand new time management adventure that will make your heart soar! Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she'll need to pass her exams. That's not going to be easy, and she'll need your help. Amber's life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she'll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - ""the sky is the limit"" as they say. But appearances can be deceiving… Everything is overshadowed by what happened in her childhood and she can't escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. When her plane crashes, Amber is forced to face her fears. As you've heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task? Share the highs and lows of Amber's life. Be there for her and help her ascend to the highest heights! 

- Be transported by a truly wonderful story of love and loss 
- Fly through 60 travel-themed levels, and 30 extra challenging levels 
- Explore the world and get a behind-the scenes look at airport life with 6 unique locations 
- Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers 
- Fasten your seatbelt for amazing, all-new cinematics 
- Experience what it's like to be a real flight attendant - the ups and the downs 
- Unfasten"" Amber's diary and discover her secret thoughts as you earn game goals 
- Customize Amber's diary by earning diamonds and make it your own with travel stickers and different covers",PT5M30S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,118,3,0,0,https://i.ytimg.com/vi/4F8lkmP3e6U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/4F8lkmP3e6U/maxresdefault.jpg,1280.0,720.0,en,
youtube#video,AeCQ6foCoCz42iGyrQY3-mAJTIg,4rQkDJwMLS8,2016-11-22T22:38:34Z,UCrbDgNfVM3MhGO__oyt1muw,AMBER HEARD rant,Amber Heard refussing to get naked on camera after having done it  so many times before.,https://i.ytimg.com/vi/4rQkDJwMLS8/default.jpg,120,90,https://i.ytimg.com/vi/4rQkDJwMLS8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4rQkDJwMLS8/hqdefault.jpg,480,360,ninja6531,"['Amber Heard', 'Johnny Depp']",17,none,AMBER HEARD rant,Amber Heard refussing to get naked on camera after having done it  so many times before.,PT8M39S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,338,1,0,0,https://i.ytimg.com/vi/4rQkDJwMLS8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/4rQkDJwMLS8/maxresdefault.jpg,1280.0,720.0,,
youtube#video,2V2ZwBwYnpgyKbsP-GGyajb-SEQ,68JAn3Tkwdk,2021-09-01T18:25:19Z,UCk6n2ubhiLJQacCVymaz2xw,"Amber Heard 😍😍 Alone Part 2-Alan Walker,Ava Max||WhatsApp Status|||#AmberHeard#YoutubeShorts","Welcome to my YouTube channel my name:- Rupam.👤
My YouTube channel name :-#Gt-Rupam.

                                                                                      
👉Title:- Amber Heard😍😍||Alone Part 2-Alan Walker, Ava Max || WhatsApp Status. 

_______________________________________
#GT-Rupam:-
https://youtube.com/shorts/s3kEe1TZVHY?feature=share


_________________________________________                                                                                
(1) Like ✔️

(2) Comment ✔️

(3)Subscribe ✔️

(4)Share

_______________________________________________
Disclaimer-

Video is for educational purpose only. Copyright  Disclaimer Under Section 107 of the Copyright Act 1976,allowance is made for ""fair use"" for purposes such as criticism, coment, news reporting, teaching, scholarship, research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use. 


#GT-Rupam.",https://i.ytimg.com/vi/68JAn3Tkwdk/default.jpg,120,90,https://i.ytimg.com/vi/68JAn3Tkwdk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/68JAn3Tkwdk/hqdefault.jpg,480,360,GT Rupam,"['Amber Heard', 'Amber Heard WhatsApp status', 'Alone part 2 songs', 'Alan Walker songs', 'Alone part 2 Alan Walker songs', 'WhatsApp status alone part 2', 'Amber heard alone part 2 WhatsApp status', 'Alan Walker WhatsApp status', 'technical Guruji', 'Monoj dey', 'Ava max']",10,none,"Amber Heard 😍😍 Alone Part 2-Alan Walker,Ava Max||WhatsApp Status|||#AmberHeard#YoutubeShorts","Welcome to my YouTube channel my name:- Rupam.👤
My YouTube channel name :-#Gt-Rupam.

                                                                                      
👉Title:- Amber Heard😍😍||Alone Part 2-Alan Walker, Ava Max || WhatsApp Status. 

_______________________________________
#GT-Rupam:-
https://youtube.com/shorts/s3kEe1TZVHY?feature=share


_________________________________________                                                                                
(1) Like ✔️

(2) Comment ✔️

(3)Subscribe ✔️

(4)Share

_______________________________________________
Disclaimer-

Video is for educational purpose only. Copyright  Disclaimer Under Section 107 of the Copyright Act 1976,allowance is made for ""fair use"" for purposes such as criticism, coment, news reporting, teaching, scholarship, research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use. 


#GT-Rupam.",PT35S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,481,15,0,1,https://i.ytimg.com/vi/68JAn3Tkwdk/sddefault.jpg,640.0,480.0,,,,,
youtube#video,UjJkv69FTZIqAkaCLwAoh2Td2Bw,80GA2Olb-lU,2018-10-04T21:24:04Z,UCYtvPL4TFFHhyXvE91GMQjg,"Amber's Airlines - High Hopes - Level 25 ""Shopping""(#35)(Walkthrough)","Thanks for watching!

Stream:

http://www.youtube.com/c/AbadoneGameTV

Subscribe:

http://www.youtube.com/c/AbadoneGameTV

Follow:

Google+: https://plus.google.com/101727177696474313542

Amber's Airlines - High Hopes

Game Description:

Fasten your seat belt and take off with Amber Hope in a new airline game!

From the makers of Delicious, Fabulous and Heart's Medicine, comes a brand new time management adventure that will make your heart soar! Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she'll need to pass her exams. That's not going to be easy, and she'll need your help. Amber's life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she'll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - ""the sky is the limit"" as they say. But appearances can be deceiving… Everything is overshadowed by what happened in her childhood and she can't escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. When her plane crashes, Amber is forced to face her fears. As you've heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task? Share the highs and lows of Amber's life. Be there for her and help her ascend to the highest heights! 

- Be transported by a truly wonderful story of love and loss 
- Fly through 60 travel-themed levels, and 30 extra challenging levels 
- Explore the world and get a behind-the scenes look at airport life with 6 unique locations 
- Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers 
- Fasten your seatbelt for amazing, all-new cinematics 
- Experience what it's like to be a real flight attendant - the ups and the downs 
- Unfasten"" Amber's diary and discover her secret thoughts as you earn game goals 
- Customize Amber's diary by earning diamonds and make it your own with travel stickers and different covers",https://i.ytimg.com/vi/80GA2Olb-lU/default.jpg,120,90,https://i.ytimg.com/vi/80GA2Olb-lU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/80GA2Olb-lU/hqdefault.jpg,480,360,Abadone Game TV,"[""Amber's Airlines High Hopes"", 'time management game', 'flight attendant game', 'game', 'cooking game', 'airline game']",20,none,"Amber's Airlines - High Hopes - Level 25 ""Shopping""(#35)(Walkthrough)","Thanks for watching!

Stream:

http://www.youtube.com/c/AbadoneGameTV

Subscribe:

http://www.youtube.com/c/AbadoneGameTV

Follow:

Google+: https://plus.google.com/101727177696474313542

Amber's Airlines - High Hopes

Game Description:

Fasten your seat belt and take off with Amber Hope in a new airline game!

From the makers of Delicious, Fabulous and Heart's Medicine, comes a brand new time management adventure that will make your heart soar! Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she'll need to pass her exams. That's not going to be easy, and she'll need your help. Amber's life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she'll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - ""the sky is the limit"" as they say. But appearances can be deceiving… Everything is overshadowed by what happened in her childhood and she can't escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. When her plane crashes, Amber is forced to face her fears. As you've heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task? Share the highs and lows of Amber's life. Be there for her and help her ascend to the highest heights! 

- Be transported by a truly wonderful story of love and loss 
- Fly through 60 travel-themed levels, and 30 extra challenging levels 
- Explore the world and get a behind-the scenes look at airport life with 6 unique locations 
- Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers 
- Fasten your seatbelt for amazing, all-new cinematics 
- Experience what it's like to be a real flight attendant - the ups and the downs 
- Unfasten"" Amber's diary and discover her secret thoughts as you earn game goals 
- Customize Amber's diary by earning diamonds and make it your own with travel stickers and different covers",PT7M21S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,126,2,0,0,https://i.ytimg.com/vi/80GA2Olb-lU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/80GA2Olb-lU/maxresdefault.jpg,1280.0,720.0,en,
youtube#video,elFn726JZ1S4seVCMgRnr7TD2v4,8FB0FSWabQ4,2020-11-05T14:49:52Z,UCVBk2MDYRDO0DkpBeqXqSLQ,Live w/ Amber and Jaime: Answering Questions from Young Potential Real Estate Investors - CYL Pod,"In this episode of Construct Your Life Podcast with Austin Linney, we have two new investors Amber and Jamie who are formulating their strategy to get their first properties. We also have Matt Teifke of Teifke Real Estate who together with Austin answers real estate questions from Amber Adams and Jaime Aguilar.

They talk about the state of the current real estate market and why you should focus majorly on buying properties rather than selling. They also share their golden tips on how to approach offering value to your mentors when you’re just starting in the real estate industry.

Listen in to learn the right process of getting the right real estate deals.

“Define who you are, show up every day as that person, and the right clients will find you.”- Austin [50:29]

What You Will Discover:
[3:13] How to go about starting your real estate journey as a young person.

[7:12] Find people who align with your goals as a serious real estate investor.

[19:58] Tips on how to offer value to potential mentors when you’re new in the real estate game.

[36:14] Where and how to start the process of getting property deals.

[42:42] The state of the real estate market right now and how to buy the right properties.

[46:57] Lessons from experienced investors on how to separate money from success. 

Relevant Links:
Website: https://www.trehomes.com/
LinkedIn: https://www.linkedin.com/in/matt-teifke-90672438/

#podcast",https://i.ytimg.com/vi/8FB0FSWabQ4/default.jpg,120,90,https://i.ytimg.com/vi/8FB0FSWabQ4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8FB0FSWabQ4/hqdefault.jpg,480,360,Austin Linney,,22,none,Live w/ Amber and Jaime: Answering Questions from Young Potential Real Estate Investors - CYL Pod,"In this episode of Construct Your Life Podcast with Austin Linney, we have two new investors Amber and Jamie who are formulating their strategy to get their first properties. We also have Matt Teifke of Teifke Real Estate who together with Austin answers real estate questions from Amber Adams and Jaime Aguilar.

They talk about the state of the current real estate market and why you should focus majorly on buying properties rather than selling. They also share their golden tips on how to approach offering value to your mentors when you’re just starting in the real estate industry.

Listen in to learn the right process of getting the right real estate deals.

“Define who you are, show up every day as that person, and the right clients will find you.”- Austin [50:29]

What You Will Discover:
[3:13] How to go about starting your real estate journey as a young person.

[7:12] Find people who align with your goals as a serious real estate investor.

[19:58] Tips on how to offer value to potential mentors when you’re new in the real estate game.

[36:14] Where and how to start the process of getting property deals.

[42:42] The state of the real estate market right now and how to buy the right properties.

[46:57] Lessons from experienced investors on how to separate money from success. 

Relevant Links:
Website: https://www.trehomes.com/
LinkedIn: https://www.linkedin.com/in/matt-teifke-90672438/

#podcast",PT1H2M40S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,14,2,0,0,https://i.ytimg.com/vi/8FB0FSWabQ4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/8FB0FSWabQ4/maxresdefault.jpg,1280.0,720.0,,
youtube#video,f0npf9uyDiDs7k9kULKrGF0HdgQ,AGN7zz_YLB4,2019-05-24T04:01:36Z,UCvCyxrXTe_tNcnzOjdy883w,AMBER ANSAH Hair Challenge UPDATE | TDKS,"Hey Guys! Thanks for checking out my channel! If you liked anything you saw or heard LIKE this video and SUBSCRIBE! 

Follow me on social media:
SOUNDCLOUD: DiDi_ko
Instagram: @didi_abek
Twitter: @ABEKoneday
Gmail: thedidikoshow@gmail.com",https://i.ytimg.com/vi/AGN7zz_YLB4/default.jpg,120,90,https://i.ytimg.com/vi/AGN7zz_YLB4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AGN7zz_YLB4/hqdefault.jpg,480,360,The DiDi Ko Show,"['the didi ko show', 'beyonce', 'didi ko', 'new youtuber', 'goals', 'storytimes', 'vlogs', 'beautycon', 'amber ansah', 'hair challenge', 'big chop', '1 year post', '1 year post op', 'amber', 'ansah', 'my hair growth', 'hair length check', 'post operation']",22,none,AMBER ANSAH Hair Challenge UPDATE | TDKS,"Hey Guys! Thanks for checking out my channel! If you liked anything you saw or heard LIKE this video and SUBSCRIBE! 

Follow me on social media:
SOUNDCLOUD: DiDi_ko
Instagram: @didi_abek
Twitter: @ABEKoneday
Gmail: thedidikoshow@gmail.com",PT5M55S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,6,0,0,0,https://i.ytimg.com/vi/AGN7zz_YLB4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/AGN7zz_YLB4/maxresdefault.jpg,1280.0,720.0,en,
youtube#video,6hKM6foTmFkrZjsLFxspDs0ruj0,aGvAFh0EG1A,2021-02-03T11:56:33Z,UCoZcIa9Zj0y9edypF5vf3Cw,Working on Purpose - Tamra Gaines and Amber Bailey  on Forever Learning,"This episode features Tamra Gaines and Amber Bailey of Cornerstone Credit Union as we learn about their respective paths to passion and how they express it through their work building relationships and stewarding professional development.

Working on Purpose is broadcast live Tuesdays at 6PM ET.

The Working on Purpose TV Show is viewed on Talk 4 TV (www.talk4tv.com).

The Working on Purpose Radio Show is broadcast  on W4CY Radio (www.w4cy.com) part of Talk 4 Radio (www.talk4radio.com) on the Talk 4 Media Network (www.talk4media.com). 

The podcast is also available on Talk 4 Podcasting (www.talk4podcasting.com).",https://i.ytimg.com/vi/aGvAFh0EG1A/default.jpg,120,90,https://i.ytimg.com/vi/aGvAFh0EG1A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aGvAFh0EG1A/hqdefault.jpg,480,360,Talk 4 TV,,24,none,Working on Purpose - Tamra Gaines and Amber Bailey  on Forever Learning,"This episode features Tamra Gaines and Amber Bailey of Cornerstone Credit Union as we learn about their respective paths to passion and how they express it through their work building relationships and stewarding professional development.

Working on Purpose is broadcast live Tuesdays at 6PM ET.

The Working on Purpose TV Show is viewed on Talk 4 TV (www.talk4tv.com).

The Working on Purpose Radio Show is broadcast  on W4CY Radio (www.w4cy.com) part of Talk 4 Radio (www.talk4radio.com) on the Talk 4 Media Network (www.talk4media.com). 

The podcast is also available on Talk 4 Podcasting (www.talk4podcasting.com).",PT51M9S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,https://i.ytimg.com/vi/aGvAFh0EG1A/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/aGvAFh0EG1A/maxresdefault.jpg,1280.0,720.0,en-US,en
youtube#video,JvPFdmmnt34ml3h8s0HAxYg2ajs,aiTXv8vlP9Y,2021-09-02T14:06:19Z,UCp5QkAcOa-VvGLdzW0j1kHg,Amber Heard 🔥 Hot status #status#shorts#whatsappstatus#amberheardstatus,"YTShare
keep supporting guys 
like | share | subscribe 1k 💔

guys please subscribe my channel 😇
❤
.
.
.
.
.
.
.
.
I do no claim to own the clip(s) used in this video it's purely for entertainment purposes nor do I derive any profits from it,  if an Ad does play it's because Gil my videos have been copyright claimed. If you are the rightful owner of a clip and you wish to see it removed please send an email to contact  fullonstatus99@gmail.com and we'll sort it out promptly :-)",https://i.ytimg.com/vi/aiTXv8vlP9Y/default.jpg,120,90,https://i.ytimg.com/vi/aiTXv8vlP9Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aiTXv8vlP9Y/hqdefault.jpg,480,360,FULL ON STATUS,,22,none,Amber Heard 🔥 Hot status #status#shorts#whatsappstatus#amberheardstatus,"YTShare
keep supporting guys 
like | share | subscribe 1k 💔

guys please subscribe my channel 😇
❤
.
.
.
.
.
.
.
.
I do no claim to own the clip(s) used in this video it's purely for entertainment purposes nor do I derive any profits from it,  if an Ad does play it's because Gil my videos have been copyright claimed. If you are the rightful owner of a clip and you wish to see it removed please send an email to contact  fullonstatus99@gmail.com and we'll sort it out promptly :-)",PT11S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,65,5,0,0,https://i.ytimg.com/vi/aiTXv8vlP9Y/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/aiTXv8vlP9Y/maxresdefault.jpg,1280.0,720.0,,
youtube#video,Ir_ECeA8ipDhvvZwkKdbWm0c3X4,ASDZG2-6Ywc,2020-05-07T02:17:50Z,UCD2CEMRAk8bhEq7U17zLwSw,Interview with Amber - lumbosacral subjective intake,Amber describing her low back pain and journey,https://i.ytimg.com/vi/ASDZG2-6Ywc/default.jpg,120,90,https://i.ytimg.com/vi/ASDZG2-6Ywc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ASDZG2-6Ywc/hqdefault.jpg,480,360,Dr. Tamara Hefferon,"['physical therapy', 'orthopedic', 'sports medicine']",27,none,Interview with Amber - lumbosacral subjective intake,Amber describing her low back pain and journey,PT13M58S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,96,2,0,0,https://i.ytimg.com/vi/ASDZG2-6Ywc/sddefault.jpg,640.0,480.0,,,,en,
